"Group1","Group2","Z","P.unadj","P.adj","Significant"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Kitsap St Boat Launch",0.356646163056612,0.7214,0.9037,"No"
"Cap Sante","South of Skunk Island",-0.360565351661629,0.7184,0.9037,"No"
"Cap Sante","Raft Island Park",-0.356646163056612,0.7214,0.9041,"No"
"Aiston Preserve","Suquamish, Stormwater Outfall",0.360565351661629,0.7184,0.9041,"No"
"Blair Waterway","Thea Foss Waterway",0.348672227015302,0.7273,0.9043,"No"
"Rich Passage","Suquamish, Stormwater Outfall",0.356646163056612,0.7214,0.9045,"No"
"Aiston Preserve","Tulalip Reservation",-0.360565351661629,0.7184,0.9045,"No"
"Edmonds Ferry","Everett Harbor",0.348807785846576,0.7272,0.9046,"No"
"Commencement Bay, Milwaukee Waterway","Mukilteo",-0.347845989510527,0.728,0.9046,"No"
"Eld Inlet","Penrose Point State Park",-0.348807785846576,0.7272,0.905,"No"
"Maple Hollow Park","West Bay Park",-0.360565351661629,0.7184,0.905,"No"
"Minter Bay","West Bay Park",0.356646163056612,0.7214,0.905,"No"
"Chuckanut, Clark's Point","Jamestown",-0.360633505022348,0.7184,0.9053,"No"
"Chambers Bay Park","Purdy, Dexters",0.348807785846576,0.7272,0.9054,"No"
"Purdy, Dexters","Reach Island",-0.352726974451594,0.7243,0.9054,"No"
"Jamestown","Purdy, Burley Lagoon",-0.352046992998006,0.7248,0.9056,"No"
"Everett Harbor","Rocky Point",0.348807785846576,0.7272,0.9058,"No"
"Gig Harbor Boat Launch","Skiff Point",-0.352726974451594,0.7243,0.9058,"No"
"Chuckanut, Clark's Point","Meyer's Point, Henderson Inlet",0.344888597241559,0.7302,0.9062,"No"
"Purdy, Burley Lagoon","Salmon Bay, Commodore Park",-0.348807785846576,0.7272,0.9062,"No"
"Rocky Point","Skiff Point",0.352726974451594,0.7243,0.9062,"No"
"Suquamish, Stormwater Outfall","Thea Foss Waterway",-0.353629652043956,0.7236,0.9062,"No"
"Friday Harbor","Madrona Pont",-0.35280341453918,0.7242,0.9065,"No"
"Port Angeles Yacht Club","Salmon Bay, Commodore Park",0.350615907660616,0.7259,0.9065,"No"
"Aiston Preserve","Cap Sante",0.337050220031523,0.7361,0.9066,"No"
"Minter Bay","North Camano",0.344888597241559,0.7302,0.9066,"No"
"Commencement Bay, Dick Gilmur Launch","Skiff Point",-0.348807785846576,0.7272,0.9066,"No"
"Blair Waterway","Kingston Marina",-0.337050220031523,0.7361,0.907,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Shilshole Bay",0.344888597241559,0.7302,0.907,"No"
"Seattle Aquarium, Pier 59","Smith Cove, Terminal 91",-0.348807785846576,0.7272,0.907,"No"
"Broad Spit","Eagle Harbor Dr",-0.34954199205297,0.7267,0.9071,"No"
"Kopachuck State Park","Tulalip Bay",0.342029395636274,0.7323,0.9072,"No"
"Chambers Bay Park","Commencement Bay Skookum",-0.333131031426505,0.739,0.9074,"No"
"Madrona Pont","Mukilteo",-0.337050220031523,0.7361,0.9074,"No"
"Des Moines Marina","Squaxin Island",0.348807785846576,0.7272,0.9074,"No"
"Cap Sante","Thea Foss Waterway",-0.328842526900688,0.7423,0.9074,"No"
"Maristone Island","Suquamish, Stormwater Outfall",0.329149627599762,0.742,0.9075,"No"
"Commencement Bay, Milwaukee Waterway","Maple Hollow Park",0.342062326977098,0.7323,0.9076,"No"
"Friday Harbor","Port Angeles Yacht Club",0.342941863065721,0.7316,0.9076,"No"
"Cap Sante","Eastsound, Fishing Bay",0.333131031426505,0.739,0.9078,"No"
"Friday Harbor","N Avenue Park",-0.328016289395913,0.7429,0.9078,"No"
"Eld Inlet","North Camano",-0.337050220031523,0.7361,0.9078,"No"
"Maple Hollow Park","Port Angeles Yacht Club",0.340598310298884,0.7334,0.9078,"No"
"Raft Island Park","Tulalip Reservation",-0.340969408636541,0.7331,0.9078,"No"
"Chuckanut, Clark's Point","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.329211842821488,0.742,0.9079,"No"
"Broad Spit ","Commencement Bay Skookum",-0.342062326977098,0.7323,0.908,"No"
"Elliot Bay Myrtle Edwards","Salmon Beach",0.327190051891137,0.7435,0.9081,"No"
"Commencement Bay, Dick Gilmur Launch","Jamestown",0.334873968949323,0.7377,0.9082,"No"
"Minter Bay","Penrose Point State Park",0.333131031426505,0.739,0.9082,"No"
"Rocky Point","Salmon Bay, Commodore Park",0.337050220031523,0.7361,0.9082,"No"
"Browns Point Lighthouse","Maple Hollow Park",0.329211842821488,0.742,0.9083,"No"
"Eagle Harbor Dr","Meyer's Point, Henderson Inlet",-0.32529265421647,0.745,0.9083,"No"
"Broad Spit ","Rich Passage",0.339583614462771,0.7342,0.9083,"No"
"Broad Spit ","Raft Island Park",0.32471133937681,0.7454,0.9084,"No"
"Lions Park","Three Tree Point",-0.337050220031523,0.7361,0.9086,"No"
"Browns Point Lighthouse","Mukilteo",-0.32529265421647,0.745,0.9087,"No"
"Everett Harbor","Penrose Point State Park",-0.329211842821488,0.742,0.9087,"No"
"Cap Sante","Rich Passage",-0.333131031426505,0.739,0.9087,"No"
"Elliot Bay Myrtle Edwards","Williams Olson Park",-0.333799951929342,0.7385,0.9088,"No"
"South of Skunk Island","Tulalip Reservation",-0.337050220031523,0.7361,0.909,"No"
"Commencement Bay Skookum","Reach Island",0.329211842821488,0.742,0.9091,"No"
"Purdy, Burley Lagoon","Skiff Point",-0.333131031426505,0.739,0.9091,"No"
"Edmonds Ferry","Squaxin Island",0.32529265421647,0.745,0.9091,"No"
"Eastsound, Fishing Bay","Elliot Bay Myrtle Edwards",0.33793113945322,0.7354,0.9094,"No"
"Gig Harbor Boat Launch","Jamestown",0.330580712937152,0.741,0.9094,"No"
"Cap Sante","Williams Olson Park",0.337050220031523,0.7361,0.9094,"No"
"Eld Inlet","Rocky Point",0.329211842821488,0.742,0.9095,"No"
"Eld Inlet","West Bay Park",-0.32529265421647,0.745,0.9095,"No"
"Aiston Preserve","Broad Spit ",-0.337104901948444,0.736,0.9098,"No"
"Meyer's Point, Henderson Inlet","Shilshole Bay",-0.329211842821488,0.742,0.9099,"No"
"Port Angeles Yacht Club","Tulalip Bay",-0.32960042188881,0.7417,0.9099,"No"
"Broad Spit ","South of Skunk Island",0.322232626862483,0.7473,0.9103,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Purdy, Burley Lagoon",-0.321373465611452,0.7479,0.9107,"No"
"Arroyo Beach","Maristone Island",0.320000409600787,0.749,0.9116,"No"
"Blair Waterway Two","Gig Harbor Boat Launch",0.317454277006435,0.7509,0.9123,"No"
"Madrona Pont","Maple Hollow Park",0.317454277006435,0.7509,0.9127,"No"
"Kitsap St Boat Launch","Meyer's Point, Henderson Inlet",0.317454277006435,0.7509,0.9131,"No"
"Everett Harbor","North Camano",-0.317454277006435,0.7509,0.9135,"No"
"Blair Waterway Two","Commencement Bay, Dick Gilmur Launch",0.313535088401417,0.7539,0.9139,"No"
"Kingston Marina","Lions Park",-0.313535088401417,0.7539,0.9143,"No"
"Elliot Bay Myrtle Edwards","Point Defiance Ferry",0.314796489319503,0.7529,0.9144,"No"
"Edmonds Ferry","Minter Bay",-0.313535088401417,0.7539,0.9147,"No"
"Des Moines Marina","Lions Park",0.309615899796399,0.7569,0.9151,"No"
"Suquamish, Stormwater Outfall","Williams Olson Park",0.313535088401417,0.7539,0.9151,"No"
"Hood Canal Holly","Silverdale, Dyes Inlet",0.309114432876298,0.7572,0.9152,"No"
"Elliott Bay, Harbor Island, Pier 17","Minter Bay",0.309615899796399,0.7569,0.9155,"No"
"Chuckanut, Clark's Point","Penn Cove Reference",0.309615899796399,0.7569,0.9159,"No"
"Blair Waterway","Rich Passage",0.309615899796399,0.7569,0.9163,"No"
"Eastsound, Fishing Bay","Suquamish, Stormwater Outfall",-0.309615899796399,0.7569,0.9167,"No"
"Aiston Preserve","Blair Waterway",-0.305696711191381,0.7598,0.9168,"No"
"Broad Spit ","Manchester, Stormwater Outfall",-0.309839064290849,0.7567,0.9169,"No"
"Commencement Bay, Milwaukee Waterway","Eld Inlet",0.304881639262196,0.7605,0.9171,"No"
"Commencement Bay, Dick Gilmur Launch","Fidalgo Bay Aq Reserve, Weaverling Spit",0.305696711191381,0.7598,0.9172,"No"
"Friday Harbor","Kopachuck State Park",-0.303229164252645,0.7617,0.9174,"No"
"Penrose Point State Park","Squaxin Island",0.305696711191381,0.7598,0.9176,"No"
"Cap Sante","Maristone Island",-0.303390091526737,0.7616,0.9177,"No"
"Everett Harbor","West Bay Park",-0.305696711191381,0.7598,0.918,"No"
"Commencement Bay Skookum","Tulalip Bay",0.303390091526737,0.7616,0.9181,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Gig Harbor Boat Launch",-0.301777522586364,0.7628,0.9184,"No"
"Broad Spit ","Edmonds Marina",-0.297445501719216,0.7661,0.9207,"No"
"Chimacum Creek delta","Meyer's Point, Henderson Inlet",0.297858333981346,0.7658,0.9208,"No"
"Arroyo Beach","Cherry Point Aquatic Reserve, Conoco Phillips",0.293372494165005,0.7692,0.9209,"No"
"Browns Point Lighthouse","Eld Inlet",0.293939145376328,0.7688,0.9212,"No"
"Blair Waterway Two","Purdy, Burley Lagoon",0.297858333981346,0.7658,0.9212,"No"
"Maristone Island","Salmon Bay, Commodore Park",-0.293372494165005,0.7692,0.9213,"No"
"Maple Hollow Park","N Avenue Park",-0.293939145376328,0.7688,0.9216,"No"
"Discovery Bay","Suquamish, Stormwater Outfall",0.297858333981346,0.7658,0.9216,"No"
"Maple Hollow Park","Rocky Point",0.293939145376328,0.7688,0.922,"No"
"Friday Harbor","Rocky Point",0.291661839185786,0.7705,0.9221,"No"
"Des Moines Marina","Minter Bay",-0.290019956771311,0.7718,0.9224,"No"
"Penn Cove Reference","Shilshole Bay",-0.293939145376328,0.7688,0.9224,"No"
"Arroyo Beach","Discovery Bay",0.289079238152835,0.7725,0.9228,"No"
"Chuckanut, Clark's Point","Oak Bay County Park",0.290019956771311,0.7718,0.9228,"No"
"North Camano","Squaxin Island",0.293939145376328,0.7688,0.9228,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Suquamish, Stormwater Outfall",0.293939145376328,0.7688,0.9232,"No"
"Edmonds Marina","Three Tree Point",-0.290019956771311,0.7718,0.9232,"No"
"Broad Spit","Hood Canal Holly",-0.287407164367965,0.7738,0.9236,"No"
"Edmonds Ferry","Lions Park",0.286100768166293,0.7748,0.9236,"No"
"Eld Inlet","Madrona Pont",-0.282181579561275,0.7778,0.9236,"No"
"Mukilteo","West Bay Park",0.293939145376328,0.7688,0.9236,"No"
"Hood Canal Holly","Point Defiance Ferry",-0.287648152815444,0.7736,0.9237,"No"
"Chambers Bay Park","Manchester, Stormwater Outfall",-0.282181579561275,0.7778,0.924,"No"
"Blair Waterway","Raft Island Park",0.286100768166293,0.7748,0.924,"No"
"Mukilteo","North Camano",0.282181579561275,0.7778,0.9244,"No"
"Brackenwood Lane","Silverdale, Dyes Inlet",0.286100768166293,0.7748,0.9244,"No"
"Kitsap St Boat Launch","Penn Cove Reference",0.282181579561275,0.7778,0.9248,"No"
"Commencement Bay, Milwaukee Waterway","Everett Harbor",0.284225701642806,0.7762,0.9249,"No"
"Blair Waterway","South of Skunk Island",0.282181579561275,0.7778,0.9252,"No"
"Donkey Creek Delta","Jamestown",0.283354896803273,0.7769,0.9253,"No"
"Kingston Marina","Tulalip Reservation",0.282181579561275,0.7778,0.9256,"No"
"Squaxin Island","West Bay Park",-0.282181579561275,0.7778,0.926,"No"
"Manchester, Stormwater Outfall","Reach Island",0.278262390956257,0.7808,0.9268,"No"
"Cap Sante","Discovery Bay",-0.27434320235124,0.7838,0.9272,"No"
"Browns Point Lighthouse","Everett Harbor",0.27434320235124,0.7838,0.9275,"No"
"Maristone Island","Skiff Point",-0.276199470116322,0.7824,0.9278,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Salmon Bay, Commodore Park",-0.27434320235124,0.7838,0.9279,"No"
"Rocky Point","Tulalip Bay",-0.276199470116322,0.7824,0.9282,"No"
"Oak Bay County Park","Shilshole Bay",-0.27434320235124,0.7838,0.9283,"No"
"Cap Sante","Cherry Point Aquatic Reserve, Conoco Phillips",-0.270424013746222,0.7868,0.9287,"No"
"Hood Canal Holly","Salmon Beach",-0.274768384778932,0.7835,0.9287,"No"
"Kingston Marina","Squaxin Island",-0.27434320235124,0.7838,0.9287,"No"
"Brackenwood Lane","Broad Spit",0.269715793175821,0.7874,0.929,"No"
"Kopachuck State Park","Maple Hollow Park",0.270424013746222,0.7868,0.9291,"No"
"Mukilteo","Penrose Point State Park",0.270424013746222,0.7868,0.9295,"No"
"Discovery Bay","Salmon Bay, Commodore Park",-0.270424013746222,0.7868,0.9299,"No"
"Chambers Bay Park","Edmonds Marina",-0.262585636536187,0.7929,0.9303,"No"
"Manchester, Stormwater Outfall","Three Tree Point",-0.270424013746222,0.7868,0.9303,"No"
"Broad Spit ","Lions Park",-0.267700951547294,0.7889,0.9304,"No"
"Des Moines Marina","Edmonds Marina",0.262585636536187,0.7929,0.9307,"No"
"Commencement Bay Skookum","Friday Harbor",0.266048476537743,0.7902,0.9307,"No"
"Lions Park","Penrose Point State Park",-0.266504825141204,0.7899,0.9307,"No"
"Chuckanut, Clark's Point","Locust Beach",0.262585636536187,0.7929,0.9311,"No"
"Smith Cove, Terminal 91","South of Skunk Island",-0.266504825141204,0.7899,0.9311,"No"
"Donkey Creek Delta","Fidalgo Bay Aq Reserve, Weaverling Spit",0.258666447931169,0.7959,0.9315,"No"
"Everett Harbor","Madrona Pont",-0.262585636536187,0.7929,0.9315,"No"
"Eld Inlet","N Avenue Park",-0.258666447931169,0.7959,0.9319,"No"
"Kitsap St Boat Launch","Oak Bay County Park",0.262585636536187,0.7929,0.9319,"No"
"Arroyo Beach","Thea Foss Waterway",0.264223890938535,0.7916,0.932,"No"
"Chimacum Creek delta","Penn Cove Reference",0.262585636536187,0.7929,0.9323,"No"
"Brackenwood Lane","Point Defiance Ferry",-0.258666447931169,0.7959,0.9323,"No"
"Edmonds Marina","Reach Island",0.258666447931169,0.7959,0.9327,"No"
"Raft Island Park","Smith Cove, Terminal 91",0.262585636536187,0.7929,0.9327,"No"
"Commencement Bay, Milwaukee Waterway","Squaxin Island",0.259438576499538,0.7953,0.9328,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Skiff Point",-0.258666447931169,0.7959,0.9331,"No"
"Minter Bay","Three Tree Point",0.262585636536187,0.7929,0.9331,"No"
"Lions Park","North Camano",-0.254747259326151,0.7989,0.9339,"No"
"Cap Sante","Seattle Aquarium, Pier 59",0.254747259326151,0.7989,0.9343,"No"
"Discovery Bay","Skiff Point",-0.254747259326151,0.7989,0.9347,"No"
"Everett Harbor","Kingston Marina",0.250828070721133,0.8019,0.9358,"No"
"Edmonds Ferry","Mukilteo",-0.250828070721133,0.8019,0.9362,"No"
"Kingston Marina","Purdy, Dexters",0.250828070721133,0.8019,0.9366,"No"
"Browns Point Lighthouse","Squaxin Island",0.250828070721133,0.8019,0.937,"No"
"Brackenwood Lane","Salmon Beach",-0.246908882116116,0.805,0.9374,"No"
"Locust Beach","Salmon Beach",0.246908882116116,0.805,0.9378,"No"
"Chimacum Creek delta","Seattle Aquarium, Pier 59",-0.246908882116116,0.805,0.9382,"No"
"Broad Spit ","Squaxin Island",-0.242913826404026,0.8081,0.9382,"No"
"Salmon Bay, Commodore Park","Thea Foss Waterway",0.245392538918353,0.8062,0.9384,"No"
"Manchester, Stormwater Outfall","Tulalip Bay",0.247577763368517,0.8045,0.9384,"No"
"Des Moines Marina","Manchester, Stormwater Outfall",0.242989693511098,0.808,0.9386,"No"
"Locust Beach","Shilshole Bay",-0.246908882116116,0.805,0.9386,"No"
"Chimacum Creek delta","Oak Bay County Park",0.242989693511098,0.808,0.939,"No"
"Edmonds Ferry","Edmonds Marina",0.23907050490608,0.8111,0.9393,"No"
"Aiston Preserve","Smith Cove, Terminal 91",0.242989693511098,0.808,0.9394,"No"
"Blair Waterway Two","Maristone Island",0.237560166006785,0.8122,0.9395,"No"
"Eld Inlet","Kopachuck State Park",-0.235151316301063,0.8141,0.9397,"No"
"Everett Harbor","N Avenue Park",-0.23907050490608,0.8111,0.9397,"No"
"Lions Park","West Bay Park",-0.242989693511098,0.808,0.9397,"No"
"Blair Waterway","Port Angeles Yacht Club",-0.243284507356346,0.8078,0.9399,"No"
"Port Angeles Yacht Club","Reach Island",-0.237560166006785,0.8122,0.9399,"No"
"Blair Waterway Two","Broad Spit ",-0.237956401375372,0.8119,0.94,"No"
"Kitsap St Boat Launch","Locust Beach",0.235151316301063,0.8141,0.9401,"No"
"Blair Waterway","Rocky Point",-0.23907050490608,0.8111,0.9401,"No"
"Jamestown","Smith Cove, Terminal 91",-0.240422336681565,0.81,0.9401,"No"
"Commencement Bay Skookum","Maple Hollow Park",0.235151316301063,0.8141,0.9405,"No"
"Rich Passage","Smith Cove, Terminal 91",0.23907050490608,0.8111,0.9405,"No"
"Locust Beach","Point Defiance Ferry",0.235151316301063,0.8141,0.9409,"No"
"Madrona Pont","Squaxin Island",0.23907050490608,0.8111,0.9409,"No"
"Chambers Bay Park","Port Angeles Yacht Club",0.233266909994614,0.8156,0.941,"No"
"Blair Waterway Two","Purdy, Dexters",-0.235151316301063,0.8141,0.9413,"No"
"Eld Inlet","Kingston Marina",0.231232127696045,0.8171,0.9417,"No"
"Jamestown","Williams Olson Park",0.231835824657224,0.8167,0.9419,"No"
"Seattle Aquarium, Pier 59","Suquamish, Stormwater Outfall",-0.231232127696045,0.8171,0.9421,"No"
"Des Moines Marina","Mukilteo",-0.227312939091027,0.8202,0.9424,"No"
"Smith Cove, Terminal 91","Thea Foss Waterway",-0.229694026327616,0.8183,0.9427,"No"
"Kitsap St Boat Launch","Seattle Aquarium, Pier 59",-0.227312939091027,0.8202,0.9428,"No"
"Skiff Point","Thea Foss Waterway",0.228867788822841,0.819,0.943,"No"
"Edmonds Marina","Tulalip Bay",0.226111483307662,0.8211,0.9431,"No"
"Donkey Creek Delta","South of Skunk Island",-0.227312939091027,0.8202,0.9432,"No"
"Broad Spit ","Everett Harbor",-0.228041551318065,0.8196,0.9434,"No"
"Eastsound, Fishing Bay","Jamestown",-0.227542568645053,0.82,0.9434,"No"
"Arroyo Beach","Rich Passage",0.224680397970273,0.8222,0.944,"No"
"Blair Waterway Two","Cherry Point Aquatic Reserve, Conoco Phillips",0.22339375048601,0.8232,0.9444,"No"
"Everett Harbor","Kopachuck State Park",-0.215555373275974,0.8293,0.9447,"No"
"Blair Waterway Two","Discovery Bay",0.219474561880992,0.8263,0.9448,"No"
"Donkey Creek Delta","Raft Island Park",-0.22339375048601,0.8232,0.9448,"No"
"Chambers Bay Park","Lions Park",-0.215555373275974,0.8293,0.9451,"No"
"Edmonds Ferry","Manchester, Stormwater Outfall",0.219474561880992,0.8263,0.9451,"No"
"Chimacum Creek delta","Locust Beach",0.215555373275974,0.8293,0.9455,"No"
"Edmonds Marina","Penrose Point State Park",-0.219474561880992,0.8263,0.9455,"No"
"Commencement Bay, Milwaukee Waterway","Lions Park",0.218126701260758,0.8273,0.9456,"No"
"Oak Bay County Park","Salmon Beach",0.219474561880992,0.8263,0.9459,"No"
"Seattle Aquarium, Pier 59","Shilshole Bay",0.215555373275974,0.8293,0.9459,"No"
"Arroyo Beach","Broad Spit ",-0.217230215481272,0.828,0.946,"No"
"Browns Point Lighthouse","Lions Park",0.211636184670956,0.8324,0.9463,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Smith Cove, Terminal 91",-0.219474561880992,0.8263,0.9463,"No"
"N Avenue Park","Squaxin Island",0.215555373275974,0.8293,0.9463,"No"
"Broad Spit ","Eld Inlet",-0.215647988746431,0.8293,0.9466,"No"
"Aiston Preserve","Arroyo Beach",-0.220387141958102,0.8256,0.9467,"No"
"Lions Park","Reach Island",0.211636184670956,0.8324,0.9467,"No"
"Purdy, Burley Lagoon","Suquamish, Stormwater Outfall",0.219474561880992,0.8263,0.9467,"No"
"Eastsound, Fishing Bay","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.207716996065939,0.8354,0.947,"No"
"Broad Spit ","Skiff Point",0.215647988746431,0.8293,0.947,"No"
"Rich Passage","Salmon Bay, Commodore Park",-0.211636184670956,0.8324,0.9471,"No"
"Commencement Bay Skookum","Three Tree Point",-0.219474561880992,0.8263,0.9471,"No"
"Friday Harbor","Manchester, Stormwater Outfall",-0.212343038727329,0.8318,0.9472,"No"
"Elliott Bay, Harbor Island, Pier 17","Filucy Bay",-0.207716996065939,0.8354,0.9474,"No"
"Chuckanut, Clark's Point","Elliot Bay Myrtle Edwards",0.209864326213002,0.8338,0.9475,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Williams Olson Park",0.211636184670956,0.8324,0.9475,"No"
"Edmonds Marina","North Camano",-0.207716996065939,0.8354,0.9478,"No"
"Arroyo Beach","Purdy, Dexters",-0.208938459258979,0.8345,0.9479,"No"
"Commencement Bay Skookum","Eld Inlet",0.199878618855903,0.8416,0.9482,"No"
"Oak Bay County Park","Point Defiance Ferry",0.207716996065939,0.8354,0.9482,"No"
"Broad Spit ","Salmon Bay, Commodore Park",0.205733138689124,0.837,0.9484,"No"
"Lions Park","Madrona Pont",-0.199878618855903,0.8416,0.9486,"No"
"Arroyo Beach","Raft Island Park",0.198920861897248,0.8423,0.9486,"No"
"Aiston Preserve","Salmon Bay, Commodore Park",-0.207716996065939,0.8354,0.9486,"No"
"Aiston Preserve","Donkey Creek Delta",0.203797807460921,0.8385,0.949,"No"
"Manchester, Stormwater Outfall","Penrose Point State Park",-0.199878618855903,0.8416,0.949,"No"
"Kingston Marina","Maple Hollow Park",-0.195959430250885,0.8446,0.9493,"No"
"Donkey Creek Delta","Rich Passage",-0.199878618855903,0.8416,0.9493,"No"
"Commencement Bay, Dick Gilmur Launch","Suquamish, Stormwater Outfall",0.203797807460921,0.8385,0.9494,"No"
"Cap Sante","Purdy, Burley Lagoon",-0.195959430250885,0.8446,0.9497,"No"
"Reach Island","Rocky Point",0.199878618855903,0.8416,0.9497,"No"
"Blair Waterway Two","Tulalip Reservation",-0.203797807460921,0.8385,0.9497,"No"
"Edmonds Marina","Friday Harbor",0.191687101107939,0.848,0.95,"No"
"Chambers Bay Park","Rocky Point",0.195959430250885,0.8446,0.9501,"No"
"Penn Cove Reference","Salmon Beach",0.199878618855903,0.8416,0.9501,"No"
"Arroyo Beach","South of Skunk Island",0.194627605885077,0.8457,0.9501,"No"
"Blair Waterway Two","Thea Foss Waterway",0.191687101107939,0.848,0.9504,"No"
"Commencement Bay Skookum","Des Moines Marina",-0.192040241645868,0.8477,0.9505,"No"
"Broad Spit ","Maple Hollow Park",-0.19333957611749,0.8467,0.9505,"No"
"Chuckanut, Clark's Point","Seattle Aquarium, Pier 59",-0.199878618855903,0.8416,0.9505,"No"
"Rich Passage","Skiff Point",-0.195959430250885,0.8446,0.9505,"No"
"Aiston Preserve","Skiff Point",-0.192040241645868,0.8477,0.9508,"No"
"Elliot Bay Myrtle Edwards","Shilshole Bay",-0.19333957611749,0.8467,0.9509,"No"
"Purdy, Dexters","Skiff Point",0.199878618855903,0.8416,0.9509,"No"
"Edmonds Marina","West Bay Park",-0.195959430250885,0.8446,0.9509,"No"
"Manchester, Stormwater Outfall","North Camano",-0.18812105304085,0.8508,0.9512,"No"
"Kopachuck State Park","Squaxin Island",0.192040241645868,0.8477,0.9512,"No"
"Gig Harbor Boat Launch","Suquamish, Stormwater Outfall",0.199878618855903,0.8416,0.9513,"No"
"Penn Cove Reference","Point Defiance Ferry",0.18812105304085,0.8508,0.9516,"No"
"Maristone Island","Smith Cove, Terminal 91",0.200351947234638,0.8412,0.9516,"No"
"Mukilteo","Three Tree Point",0.199878618855903,0.8416,0.9517,"No"
"Manchester, Stormwater Outfall","Maple Hollow Park",0.184201864435832,0.8539,0.952,"No"
"Raft Island Park","Salmon Bay, Commodore Park",-0.18812105304085,0.8508,0.952,"No"
"Friday Harbor","Kingston Marina",0.188382151088837,0.8506,0.9521,"No"
"Purdy, Dexters","Salmon Bay, Commodore Park",0.184201864435832,0.8539,0.9524,"No"
"Broad Spit ","Friday Harbor",-0.186195146960655,0.8523,0.9525,"No"
"Donkey Creek Delta","Thea Foss Waterway",-0.188382151088837,0.8506,0.9525,"No"
"Port Angeles Yacht Club","Tulalip Reservation",0.183178923185954,0.8547,0.9525,"No"
"Cap Sante","Commencement Bay, Dick Gilmur Launch",-0.180282675830815,0.8569,0.9527,"No"
"Gig Harbor Boat Launch","South of Skunk Island",-0.184201864435832,0.8539,0.9527,"No"
"Commencement Bay Skookum","Everett Harbor",0.180282675830815,0.8569,0.9531,"No"
"Salmon Bay, Commodore Park","South of Skunk Island",0.184201864435832,0.8539,0.9531,"No"
"Gig Harbor Boat Launch","Raft Island Park",-0.180282675830815,0.8569,0.9535,"No"
"Kopachuck State Park","Three Tree Point",-0.184201864435832,0.8539,0.9535,"No"
"Cap Sante","Gig Harbor Boat Launch",-0.176363487225797,0.86,0.9538,"No"
"Discovery Bay","Smith Cove, Terminal 91",0.180282675830815,0.8569,0.9539,"No"
"Rocky Point","Tulalip Reservation",0.184201864435832,0.8539,0.9539,"No"
"Elliot Bay Myrtle Edwards","Kitsap St Boat Launch",-0.180946013545856,0.8564,0.954,"No"
"Lions Park","N Avenue Park",-0.176363487225797,0.86,0.9542,"No"
"Commencement Bay, Dick Gilmur Launch","South of Skunk Island",-0.180282675830815,0.8569,0.9542,"No"
"Commencement Bay, Dick Gilmur Launch","Raft Island Park",-0.176363487225797,0.86,0.9546,"No"
"Lions Park","Tulalip Bay",0.174592411161613,0.8614,0.9546,"No"
"Eagle Harbor Dr","Point Defiance Ferry",-0.172444298620779,0.8631,0.955,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Smith Cove, Terminal 91",0.176363487225797,0.86,0.955,"No"
"Arroyo Beach","Tulalip Reservation",-0.174592411161613,0.8614,0.955,"No"
"Raft Island Park","Skiff Point",-0.172444298620779,0.8631,0.9554,"No"
"Chambers Bay Park","Squaxin Island",-0.176363487225797,0.86,0.9554,"No"
"Reach Island","Squaxin Island",-0.172444298620779,0.8631,0.9557,"No"
"Broad Spit ","Tulalip Bay",-0.172757887902429,0.8628,0.9558,"No"
"Manchester, Stormwater Outfall","West Bay Park",-0.176363487225797,0.86,0.9558,"No"
"Chimacum Creek delta","Eastsound, Fishing Bay",-0.168525110015762,0.8662,0.9561,"No"
"Commencement Bay Skookum","Edmonds Ferry",-0.168525110015762,0.8662,0.9565,"No"
"Skiff Point","South of Skunk Island",0.168525110015762,0.8662,0.9569,"No"
"Skiff Point","Tulalip Reservation",-0.168525110015762,0.8662,0.9572,"No"
"Browns Point Lighthouse","Edmonds Marina",0.164605921410744,0.8693,0.9576,"No"
"Commencement Bay, Milwaukee Waterway","Edmonds Marina",0.168552450974222,0.8661,0.9576,"No"
"Kingston Marina","Tulalip Bay",-0.168868069812052,0.8659,0.9577,"No"
"Edmonds Marina","Maple Hollow Park",0.164605921410744,0.8693,0.958,"No"
"Meyer's Point, Henderson Inlet","Salmon Beach",0.164605921410744,0.8693,0.9584,"No"
"Purdy, Burley Lagoon","South of Skunk Island",-0.164605921410744,0.8693,0.9587,"No"
"Chimacum Creek delta","Elliot Bay Myrtle Edwards",0.160290075926466,0.8727,0.9591,"No"
"Aiston Preserve","Gig Harbor Boat Launch",0.160686732805726,0.8723,0.9591,"No"
"Chimacum Creek delta","Williams Olson Park",-0.164605921410744,0.8693,0.9591,"No"
"Aiston Preserve","Blair Waterway Two",-0.156767544200708,0.8754,0.9594,"No"
