"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Blair Waterway","Smith Cove, Terminal 91",0.360565351661629,0.7184,0.9085,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Friday Harbor",-0.372633114653795,0.7094,0.9086,"No","a","a"
"Chambers Bay Park","Salmon Bay, Commodore Park",0.364484540266647,0.7155,0.9086,"No","a","a"
"Chambers Bay Park","West Bay Park",-0.368403728871665,0.7126,0.9087,"No","a","a"
"Friday Harbor","Rich Passage",0.372633114653795,0.7094,0.909,"No","a","a"
"Chambers Bay Park","Salmon Beach",0.364484540266647,0.7155,0.909,"No","a","a"
"Suquamish Stormwater Outfall","West Bay Park",-0.368403728871665,0.7126,0.9091,"No","a","a"
"Commencement Bay Skookum","Kopachuck State Park",-0.356646163056612,0.7214,0.9092,"No","a","a"
"Friday Harbor","Madrona Pont",0.356108364558283,0.7218,0.9093,"No","a","a"
"Blair Waterway Two","Seattle Aquarium, Pier 59",0.364484540266647,0.7155,0.9094,"No","a","a"
"Gig Harbor Boat Launch","Purdy, Burley Lagoon",0.356646163056612,0.7214,0.9096,"No","a","a"
"Kitsap St Boat Launch","South of Skunk Island",-0.364484540266647,0.7155,0.9099,"No","a","a"
"Blair Waterway","Shilshole Bay",-0.356646163056612,0.7214,0.91,"No","a","a"
"Arroyo Beach","Skiff Point",0.357771334347568,0.7205,0.9102,"No","a","a"
"Salmon Bay, Commodore Park","Suquamish Stormwater Outfall",-0.364484540266647,0.7155,0.9103,"No","a","a"
"Eagle Harbor Dr","South of Skunk Island",-0.356646163056612,0.7214,0.9105,"No","a","a"
"Salmon Beach","Suquamish Stormwater Outfall",-0.364484540266647,0.7155,0.9107,"No","a","a"
"Tulalip Bay","West Bay Park",0.357771334347568,0.7205,0.9107,"No","a","a"
"Browns Point Lighthouse","West Bay Park",0.356646163056612,0.7214,0.9109,"No","a","a"
"Manchester, Stormwater Outfall","Tulalip Reservation",0.364484540266647,0.7155,0.9112,"No","a","a"
"Eastsound, Fishing Bay","Tulalip Bay",-0.353478078335397,0.7237,0.9113,"No","a","a"
"Browns Point Lighthouse","Eastsound, Fishing Bay",0.352726974451594,0.7243,0.9116,"No","a","a"
"Aiston Preserve","Blair Waterway Two",0.344888597241559,0.7302,0.9135,"No","a","a"
"Commencement Bay Skookum","Edmonds Marina",0.348807785846576,0.7272,0.9136,"No","a","a"
"Salmon Bay, Commodore Park","Thea Foss Waterway",-0.347845989510527,0.728,0.9137,"No","a","a"
"Blair Waterway Two","Chambers Bay Park",0.344888597241559,0.7302,0.9139,"No","a","a"
"Broad Spit ","Fidalgo Bay Aq Reserve, Weaverling Spit",0.348807785846576,0.7272,0.914,"No","a","a"
"Salmon Beach","Thea Foss Waterway",-0.347845989510527,0.728,0.9141,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Tulalip Reservation",0.343714801986649,0.7311,0.9142,"No","a","a"
"Chimacum Creek delta","Elliott Bay, Harbor Island, Pier 17",-0.344888597241559,0.7302,0.9143,"No","a","a"
"Chambers Bay Park","Shilshole Bay",0.348807785846576,0.7272,0.9145,"No","a","a"
"Commencement Bay Skookum","Eld Inlet",0.340969408636541,0.7331,0.9146,"No","a","a"
"Kopachuck State Park","Port Angeles Yacht Club",-0.346322651648445,0.7291,0.9147,"No","a","a"
"Salmon Bay, Commodore Park","Seattle Aquarium, Pier 59",-0.344888597241559,0.7302,0.9148,"No","a","a"
"Shilshole Bay","Suquamish Stormwater Outfall",-0.348807785846576,0.7272,0.9149,"No","a","a"
"Edmonds Marina","Lions Park",-0.340969408636541,0.7331,0.9151,"No","a","a"
"Salmon Beach","Seattle Aquarium, Pier 59",-0.344888597241559,0.7302,0.9152,"No","a","a"
"Kopachuck State Park","Madrona Pont",-0.340969408636541,0.7331,0.9155,"No","a","a"
"Blair Waterway Two","Suquamish Stormwater Outfall",0.344888597241559,0.7302,0.9156,"No","a","a"
"Blair Waterway","Salmon Bay, Commodore Park",-0.340969408636541,0.7331,0.9159,"No","a","a"
"Chambers Bay Park","Discovery Bay",0.337050220031523,0.7361,0.9162,"No","a","a"
"Blair Waterway","Salmon Beach",-0.340969408636541,0.7331,0.9163,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Fidalgo Bay Aq Reserve, Weaverling Spit",0.337050220031523,0.7361,0.9166,"No","a","a"
"Kingston Marina","Raft Island Park",-0.337050220031523,0.7361,0.917,"No","a","a"
"Port Angeles Yacht Club","Raft Island Park",0.337736139624103,0.7356,0.9172,"No","a","a"
"Eld Inlet","Lions Park",-0.333131031426505,0.739,0.9173,"No","a","a"
"Discovery Bay","Suquamish Stormwater Outfall",-0.337050220031523,0.7361,0.9175,"No","a","a"
"Everett Harbor","Miller Creek",0.333131031426505,0.739,0.9178,"No","a","a"
"Brackenwood Lane","Purdy, Burley Lagoon",-0.333131031426505,0.739,0.9182,"No","a","a"
"Madrona Pont","Raft Island Park",0.333131031426505,0.739,0.9186,"No","a","a"
"Shilshole Bay","Thea Foss Waterway",-0.331321239415015,0.7404,0.9186,"No","a","a"
"Raft Island Park","Thea Foss Waterway",0.333799951929342,0.7385,0.9188,"No","a","a"
"Kingston Marina","Kopachuck State Park",-0.329211842821488,0.742,0.9189,"No","a","a"
"Purdy, Burley Lagoon","Rocky Point",-0.333131031426505,0.739,0.919,"No","a","a"
"Cap Sante","Salmon Bay, Commodore Park",0.329211842821488,0.742,0.9193,"No","a","a"
"Cap Sante","Salmon Beach",0.329211842821488,0.742,0.9197,"No","a","a"
"Seattle Aquarium, Pier 59","Shilshole Bay",0.329211842821488,0.742,0.9202,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Kopachuck State Park",0.32529265421647,0.745,0.9209,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Tulalip Bay",0.324856371587591,0.7453,0.9209,"No","a","a"
"Aiston Preserve","Eastsound, Fishing Bay",0.317454277006435,0.7509,0.9211,"No","a","a"
"Brackenwood Lane","Fidalgo Bay Aq Reserve, Weaverling Spit",0.321373465611452,0.7479,0.9212,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Reach Island",0.32529265421647,0.745,0.9213,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Purdy, Burley Lagoon",-0.317454277006435,0.7509,0.9215,"No","a","a"
"Blair Waterway Two","Reach Island",-0.321373465611452,0.7479,0.9216,"No","a","a"
"Kopachuck State Park","Rich Passage",-0.32529265421647,0.745,0.9217,"No","a","a"
"Cap Sante","Raft Island Park",-0.317454277006435,0.7509,0.9219,"No","a","a"
"Kopachuck State Park","Thea Foss Waterway",0.325537576881586,0.7448,0.9219,"No","a","a"
"South of Skunk Island","Three Tree Point",0.321373465611452,0.7479,0.922,"No","a","a"
"Chimacum Creek delta","Friday Harbor",-0.323058864367259,0.7467,0.9221,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Raft Island Park",0.317454277006435,0.7509,0.9223,"No","a","a"
"Squaxin Island","Tulalip Reservation",0.321373465611452,0.7479,0.9224,"No","a","a"
"Maristone Island","Purdy, Burley Lagoon",0.321994200912811,0.7475,0.9227,"No","a","a"
"Raft Island Park","Rich Passage",-0.317454277006435,0.7509,0.9227,"No","a","a"
"Aiston Preserve","West Bay Park",0.321373465611452,0.7479,0.9229,"No","a","a"
"Cap Sante","Shilshole Bay",0.313535088401417,0.7539,0.923,"No","a","a"
"Discovery Bay","Thea Foss Waterway",-0.318927676843381,0.7498,0.923,"No","a","a"
"Discovery Bay","Seattle Aquarium, Pier 59",-0.317454277006435,0.7509,0.9232,"No","a","a"
"Friday Harbor","Purdy, Dexters",-0.309012826786074,0.7573,0.9235,"No","a","a"
"Donkey Creek Delta","Tulalip Reservation",0.313535088401417,0.7539,0.9235,"No","a","a"
"Eastsound, Fishing Bay","Williams Olson Park",0.317454277006435,0.7509,0.9236,"No","a","a"
"Cap Sante","Kopachuck State Park",-0.309615899796399,0.7569,0.9238,"No","a","a"
"Hood Canal Holly","Miller Creek",0.309114432876298,0.7572,0.9238,"No","a","a"
"Mukilteo","Tulalip Reservation",0.313535088401417,0.7539,0.9239,"No","a","a"
"South of Skunk Island","Williams Olson Park",-0.317454277006435,0.7509,0.924,"No","a","a"
"Arroyo Beach","Williams Olson Park",-0.311976603551079,0.7551,0.9241,"No","a","a"
"Filucy Bay","Maple Hollow Park",-0.309615899796399,0.7569,0.9242,"No","a","a"
"West Bay Park","Williams Olson Park",0.313535088401417,0.7539,0.9243,"No","a","a"
"Chuckanut, Clark's Point","Meyer's Point, Henderson Inlet",0.309615899796399,0.7569,0.9246,"No","a","a"
"Locust Beach","Point Defiance Ferry",-0.309615899796399,0.7569,0.925,"No","a","a"
"Kingston Marina","Salmon Bay, Commodore Park",0.309615899796399,0.7569,0.9254,"No","a","a"
"Kingston Marina","Salmon Beach",0.309615899796399,0.7569,0.9258,"No","a","a"
"Broad Spit ","Purdy, Burley Lagoon",-0.305696711191381,0.7598,0.9261,"No","a","a"
"Friday Harbor","Tulalip Bay",0.301447118068445,0.7631,0.9267,"No","a","a"
"Blair Waterway Two","Chimacum Creek delta",-0.301777522586364,0.7628,0.9268,"No","a","a"
"Cap Sante","Discovery Bay",0.301777522586364,0.7628,0.9273,"No","a","a"
"Aiston Preserve","Elliott Bay, Harbor Island, Pier 17",-0.301777522586364,0.7628,0.9277,"No","a","a"
"Kopachuck State Park","Minter Bay",-0.301777522586364,0.7628,0.9281,"No","a","a"
"Raft Island Park","Seattle Aquarium, Pier 59",0.301777522586364,0.7628,0.9285,"No","a","a"
"Friday Harbor","Reach Island",0.302402926747869,0.7623,0.9288,"No","a","a"
"Chuckanut, Clark's Point","Silverdale, Dyes Inlet",0.301777522586364,0.7628,0.9289,"No","a","a"
"N Avenue Park","Purdy, Dexters",0.297858333981346,0.7658,0.9292,"No","a","a"
"Reach Island","West Bay Park",0.297858333981346,0.7658,0.9296,"No","a","a"
"Hood Canal Holly","North Camano",-0.296234664839786,0.7671,0.9303,"No","a","a"
"Minter Bay","Raft Island Park",0.293939145376328,0.7688,0.9303,"No","a","a"
"Eastsound, Fishing Bay","Reach Island",-0.293939145376328,0.7688,0.9308,"No","a","a"
"Kopachuck State Park","Seattle Aquarium, Pier 59",0.293939145376328,0.7688,0.9312,"No","a","a"
"Kingston Marina","Shilshole Bay",0.293939145376328,0.7688,0.9316,"No","a","a"
"Skiff Point","South of Skunk Island",-0.293939145376328,0.7688,0.932,"No","a","a"
"Discovery Bay","Kitsap St Boat Launch",0.290019956771311,0.7718,0.9327,"No","a","a"
"Elliot Bay Myrtle Edwards","Silverdale, Dyes Inlet",-0.28918312667146,0.7724,0.9331,"No","a","a"
"Point Defiance Ferry","Smith Cove, Terminal 91",-0.290019956771311,0.7718,0.9331,"No","a","a"
"Blair Waterway Two","Williams Olson Park",0.290019956771311,0.7718,0.9336,"No","a","a"
"Maristone Island","South of Skunk Island",-0.287648152815444,0.7736,0.9341,"No","a","a"
"Blair Waterway","Chuckanut, Clark's Point",0.286100768166293,0.7748,0.9343,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Penn Cove Reference",0.286100768166293,0.7748,0.9347,"No","a","a"
"Discovery Bay","Eagle Harbor Dr",0.282181579561275,0.7778,0.935,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Jamestown",0.286217067478054,0.7747,0.935,"No","a","a"
"Blair Waterway","Eld Inlet",-0.282181579561275,0.7778,0.9354,"No","a","a"
"Elliot Bay Myrtle Edwards","Meyer's Point, Henderson Inlet",-0.280920751623704,0.7788,0.9357,"No","a","a"
"Arroyo Beach","Rocky Point",0.280492726128493,0.7791,0.9357,"No","a","a"
"Discovery Bay","Kingston Marina",-0.282181579561275,0.7778,0.9358,"No","a","a"
"Chambers Bay Park","Raft Island Park",-0.282181579561275,0.7778,0.9362,"No","a","a"
"Commencement Bay Skookum","Salmon Bay, Commodore Park",0.282181579561275,0.7778,0.9366,"No","a","a"
"Kitsap St Boat Launch","Shilshole Bay",-0.278262390956257,0.7808,0.9369,"No","a","a"
"Commencement Bay Skookum","Salmon Beach",0.282181579561275,0.7778,0.937,"No","a","a"
"Aiston Preserve","Friday Harbor",-0.277615801604601,0.7813,0.9371,"No","a","a"
"Chimacum Creek delta","Eastsound, Fishing Bay",0.27434320235124,0.7838,0.9372,"No","a","a"
"Chimacum Creek delta","West Bay Park",0.278262390956257,0.7808,0.9373,"No","a","a"
"Raft Island Park","Suquamish Stormwater Outfall",0.282181579561275,0.7778,0.9375,"No","a","a"
"Blair Waterway","Edmonds Marina",-0.27434320235124,0.7838,0.9376,"No","a","a"
"Chambers Bay Park","Kopachuck State Park",-0.27434320235124,0.7838,0.938,"No","a","a"
"Browns Point Lighthouse","Donkey Creek Delta",0.270424013746222,0.7868,0.9383,"No","a","a"
"Des Moines Marina","Kopachuck State Park",0.27434320235124,0.7838,0.9384,"No","a","a"
"Blair Waterway Two","Madrona Pont",-0.270424013746222,0.7868,0.9387,"No","a","a"
"Lions Park","Salmon Bay, Commodore Park",0.27434320235124,0.7838,0.9388,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Oak Bay County Park",-0.262585636536187,0.7929,0.9389,"No","a","a"
"Browns Point Lighthouse","Commencement Bay, Milwaukee Waterway",0.271832139071172,0.7858,0.9391,"No","a","a"
"Browns Point Lighthouse","Mukilteo",0.270424013746222,0.7868,0.9391,"No","a","a"
"Blair Waterway Two","Port Angeles Yacht Club",-0.269044043429371,0.7879,0.9391,"No","a","a"
"Penrose Point State Park","Raft Island Park",0.262585636536187,0.7929,0.9393,"No","a","a"
"Lions Park","Salmon Beach",0.27434320235124,0.7838,0.9393,"No","a","a"
"Kopachuck State Park","Penrose Point State Park",-0.270424013746222,0.7868,0.9395,"No","a","a"
"Kitsap St Boat Launch","Salmon Bay, Commodore Park",-0.262585636536187,0.7929,0.9397,"No","a","a"
"Kopachuck State Park","Suquamish Stormwater Outfall",0.27434320235124,0.7838,0.9397,"No","a","a"
"Browns Point Lighthouse","Elliott Bay, Harbor Island, Pier 17",-0.266504825141204,0.7899,0.9398,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Tulalip Bay",-0.266054541453121,0.7902,0.9398,"No","a","a"
"Eagle Harbor Dr","Shilshole Bay",-0.270424013746222,0.7868,0.94,"No","a","a"
"Kitsap St Boat Launch","Salmon Beach",-0.262585636536187,0.7929,0.9401,"No","a","a"
"Everett Harbor","Filucy Bay",0.266504825141204,0.7899,0.9402,"No","a","a"
"Purdy, Burley Lagoon","Skiff Point",-0.262585636536187,0.7929,0.9405,"No","a","a"
"Des Moines Marina","Raft Island Park",0.266504825141204,0.7899,0.9406,"No","a","a"
"Chambers Bay Park","South of Skunk Island",0.262585636536187,0.7929,0.9409,"No","a","a"
"Commencement Bay Skookum","Shilshole Bay",0.266504825141204,0.7899,0.9411,"No","a","a"
"Browns Point Lighthouse","Squaxin Island",0.262585636536187,0.7929,0.9413,"No","a","a"
"Donkey Creek Delta","Tulalip Bay",-0.26331970207981,0.7923,0.9415,"No","a","a"
"South of Skunk Island","Suquamish Stormwater Outfall",-0.262585636536187,0.7929,0.9418,"No","a","a"
"Mukilteo","Tulalip Bay",-0.26331970207981,0.7923,0.9419,"No","a","a"
"Lions Park","Shilshole Bay",0.258666447931169,0.7959,0.942,"No","a","a"
"Arroyo Beach","Gig Harbor Boat Launch",0.254733190055468,0.7989,0.9423,"No","a","a"
"Squaxin Island","Tulalip Bay",-0.254733190055468,0.7989,0.9427,"No","a","a"
"Blair Waterway Two","Cherry Point Aquatic Reserve, Conoco Phillips",-0.254747259326151,0.7989,0.9431,"No","a","a"
"Commencement Bay Skookum","Discovery Bay",0.254747259326151,0.7989,0.9435,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Purdy, Dexters",-0.254747259326151,0.7989,0.944,"No","a","a"
"Arroyo Beach","Chambers Bay Park",-0.251871019380687,0.8011,0.9441,"No","a","a"
"Blair Waterway Two","Rich Passage",-0.254747259326151,0.7989,0.9444,"No","a","a"
"Arroyo Beach","Suquamish Stormwater Outfall",-0.251871019380687,0.8011,0.9445,"No","a","a"
"Eagle Harbor Dr","Salmon Bay, Commodore Park",-0.254747259326151,0.7989,0.9448,"No","a","a"
"Eagle Harbor Dr","Salmon Beach",-0.254747259326151,0.7989,0.9452,"No","a","a"
"Discovery Bay","Lions Park",-0.246908882116116,0.805,0.947,"No","a","a"
"Purdy, Burley Lagoon","Smith Cove, Terminal 91",0.246908882116116,0.805,0.9474,"No","a","a"
"Discovery Bay","Three Tree Point",0.246908882116116,0.805,0.9478,"No","a","a"
"Madrona Pont","West Bay Park",0.246908882116116,0.805,0.9482,"No","a","a"
"Blair Waterway","Gig Harbor Boat Launch",-0.242989693511098,0.808,0.9489,"No","a","a"
"Eastsound, Fishing Bay","Madrona Pont",-0.242989693511098,0.808,0.9493,"No","a","a"
"Seattle Aquarium, Pier 59","South of Skunk Island",0.242989693511098,0.808,0.9497,"No","a","a"
"Port Angeles Yacht Club","West Bay Park",0.243284507356346,0.8078,0.9499,"No","a","a"
"Browns Point Lighthouse","Friday Harbor",-0.240435113889699,0.81,0.9504,"No","a","a"
"South of Skunk Island","Thea Foss Waterway",-0.240435113889699,0.81,0.9508,"No","a","a"
"Eastsound, Fishing Bay","Port Angeles Yacht Club",-0.238991251344175,0.8111,0.9513,"No","a","a"
"Aiston Preserve","Commencement Bay, Milwaukee Waterway",0.23465145135627,0.8145,0.9523,"No","a","a"
"Aiston Preserve","Donkey Creek Delta",0.235151316301063,0.8141,0.9523,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Eastsound, Fishing Bay",0.227312939091027,0.8202,0.9524,"No","a","a"
"Kopachuck State Park","Manchester, Stormwater Outfall",-0.231232127696045,0.8171,0.9526,"No","a","a"
"Aiston Preserve","Mukilteo",0.235151316301063,0.8141,0.9527,"No","a","a"
"Eastsound, Fishing Bay","Rich Passage",-0.227312939091027,0.8202,0.9528,"No","a","a"
"Arroyo Beach","Seattle Aquarium, Pier 59",-0.230404739319833,0.8178,0.9529,"No","a","a"
"Blair Waterway Two","Minter Bay",-0.231232127696045,0.8171,0.953,"No","a","a"
"Meyer's Point, Henderson Inlet","Smith Cove, Terminal 91",-0.235151316301063,0.8141,0.9531,"No","a","a"
"Silverdale, Dyes Inlet","Smith Cove, Terminal 91",-0.227312939091027,0.8202,0.9532,"No","a","a"
"Browns Point Lighthouse","Manchester, Stormwater Outfall",0.219474561880992,0.8263,0.9533,"No","a","a"
"Broad Spit ","Point Defiance Ferry",0.231232127696045,0.8171,0.9534,"No","a","a"
"Filucy Bay","Hood Canal Holly",-0.236129080669395,0.8133,0.9535,"No","a","a"
"Purdy, Burley Lagoon","Three Tree Point",-0.235151316301063,0.8141,0.9535,"No","a","a"
"Cap Sante","South of Skunk Island",0.227312939091027,0.8202,0.9536,"No","a","a"
"Everett Harbor","North Camano",-0.219474561880992,0.8263,0.9538,"No","a","a"
"Eastsound, Fishing Bay","Tulalip Reservation",0.231232127696045,0.8171,0.9538,"No","a","a"
"Shilshole Bay","Three Tree Point",0.235151316301063,0.8141,0.954,"No","a","a"
"Aiston Preserve","Squaxin Island",0.227312939091027,0.8202,0.9541,"No","a","a"
"Chuckanut, Clark's Point","Oak Bay County Park",0.219474561880992,0.8263,0.9542,"No","a","a"
"Lions Park","Tulalip Reservation",-0.231232127696045,0.8171,0.9542,"No","a","a"
"Arroyo Beach","Thea Foss Waterway",-0.228221097485017,0.8195,0.9545,"No","a","a"
"Tulalip Reservation","West Bay Park",-0.227312939091027,0.8202,0.9545,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Point Defiance Ferry",0.219474561880992,0.8263,0.9546,"No","a","a"
"Elliot Bay Myrtle Edwards","Point Defiance Ferry",-0.223084126289412,0.8235,0.9546,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","West Bay Park",0.231232127696045,0.8171,0.9546,"No","a","a"
"Manchester, Stormwater Outfall","Raft Island Park",0.22339375048601,0.8232,0.9547,"No","a","a"
"Raft Island Park","Williams Olson Park",0.227312939091027,0.8202,0.9549,"No","a","a"
"Maple Hollow Park","Purdy, Dexters",0.219474561880992,0.8263,0.955,"No","a","a"
"Rich Passage","West Bay Park",0.231232127696045,0.8171,0.955,"No","a","a"
"Rocky Point","South of Skunk Island",-0.22339375048601,0.8232,0.9551,"No","a","a"
"Blair Waterway","Rocky Point",-0.219474561880992,0.8263,0.9554,"No","a","a"
"Commencement Bay Skookum","Tulalip Reservation",-0.22339375048601,0.8232,0.9555,"No","a","a"
"Discovery Bay","Skiff Point",0.219474561880992,0.8263,0.9558,"No","a","a"
"Salmon Bay, Commodore Park","Three Tree Point",0.219474561880992,0.8263,0.9562,"No","a","a"
"Arroyo Beach","Edmonds Marina",0.220387141958102,0.8256,0.9566,"No","a","a"
"Salmon Beach","Three Tree Point",0.219474561880992,0.8263,0.9566,"No","a","a"
"Kopachuck State Park","Williams Olson Park",0.219474561880992,0.8263,0.957,"No","a","a"
"Filucy Bay","Friday Harbor",0.21399551373688,0.8306,0.9579,"No","a","a"
"Arroyo Beach","Cap Sante",-0.21323171527115,0.8311,0.9581,"No","a","a"
"Donkey Creek Delta","Reach Island",-0.211636184670956,0.8324,0.9583,"No","a","a"
"Mukilteo","Reach Island",-0.211636184670956,0.8324,0.9588,"No","a","a"
"Arroyo Beach","Eld Inlet",0.21180062993376,0.8323,0.959,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Reach Island",-0.209864326213002,0.8338,0.9595,"No","a","a"
"Manchester, Stormwater Outfall","Tulalip Bay",-0.207507373921589,0.8356,0.96,"No","a","a"
"Shilshole Bay","Skiff Point",0.207716996065939,0.8354,0.9602,"No","a","a"
"Blair Waterway Two","Des Moines Marina",-0.203797807460921,0.8385,0.9605,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Kopachuck State Park",0.203254426174797,0.8389,0.9606,"No","a","a"
"Kingston Marina","South of Skunk Island",0.207716996065939,0.8354,0.9606,"No","a","a"
"Eld Inlet","Kitsap St Boat Launch",0.203797807460921,0.8385,0.9609,"No","a","a"
"Discovery Bay","Maristone Island",0.206076288584199,0.8367,0.9609,"No","a","a"
"Elliot Bay Myrtle Edwards","Penn Cove Reference",0.202428188670022,0.8396,0.9609,"No","a","a"
"Minter Bay","West Bay Park",0.207716996065939,0.8354,0.9611,"No","a","a"
"Eastsound, Fishing Bay","Minter Bay",-0.203797807460921,0.8385,0.9613,"No","a","a"
"Brackenwood Lane","Point Defiance Ferry",0.203797807460921,0.8385,0.9617,"No","a","a"
"Blair Waterway Two","Penrose Point State Park",-0.199878618855903,0.8416,0.962,"No","a","a"
"Reach Island","Squaxin Island",0.203797807460921,0.8385,0.9621,"No","a","a"
"Eagle Harbor Dr","Purdy, Burley Lagoon",0.199878618855903,0.8416,0.9624,"No","a","a"
"Blair Waterway Two","Tulalip Reservation",0.203797807460921,0.8385,0.9625,"No","a","a"
"Gig Harbor Boat Launch","South of Skunk Island",-0.199878618855903,0.8416,0.9628,"No","a","a"
"Arroyo Beach","Kingston Marina",-0.191765435210296,0.8479,0.9635,"No","a","a"
"Chimacum Creek delta","Donkey Creek Delta",0.192040241645868,0.8477,0.9637,"No","a","a"
"Blair Waterway","Maristone Island",-0.197489776559857,0.8434,0.9637,"No","a","a"
"Eagle Harbor Dr","Eld Inlet",-0.195959430250885,0.8446,0.9638,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Raft Island Park",0.194992051127041,0.8454,0.9639,"No","a","a"
"Elliot Bay Myrtle Edwards","Jamestown",0.195269388222474,0.8452,0.964,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Locust Beach",0.192040241645868,0.8477,0.9641,"No","a","a"
"Edmonds Marina","Kitsap St Boat Launch",0.195959430250885,0.8446,0.9642,"No","a","a"
"Chimacum Creek delta","Mukilteo",0.192040241645868,0.8477,0.9645,"No","a","a"
"Kingston Marina","Tulalip Reservation",-0.195959430250885,0.8446,0.9646,"No","a","a"
"Kitsap St Boat Launch","Purdy, Burley Lagoon",0.192040241645868,0.8477,0.9649,"No","a","a"
"Eagle Harbor Dr","Edmonds Marina",-0.18812105304085,0.8508,0.9651,"No","a","a"
"Maristone Island","Shilshole Bay",-0.193196520547686,0.8468,0.9651,"No","a","a"
"Hood Canal Holly","N Avenue Park",-0.188903264535516,0.8502,0.9652,"No","a","a"
"Salmon Bay, Commodore Park","Skiff Point",0.192040241645868,0.8477,0.9653,"No","a","a"
"Chimacum Creek delta","Commencement Bay, Milwaukee Waterway",0.189208388593612,0.8499,0.9654,"No","a","a"
"Kopachuck State Park","Squaxin Island",-0.18812105304085,0.8508,0.9655,"No","a","a"
"Salmon Beach","Skiff Point",0.192040241645868,0.8477,0.9657,"No","a","a"
"Aiston Preserve","Manchester, Stormwater Outfall",0.184201864435832,0.8539,0.9674,"No","a","a"
"Thea Foss Waterway","Tulalip Reservation",-0.185077201069734,0.8532,0.9674,"No","a","a"
"Chimacum Creek delta","Squaxin Island",0.184201864435832,0.8539,0.9678,"No","a","a"
"Donkey Creek Delta","Kopachuck State Park",0.180282675830815,0.8569,0.968,"No","a","a"
"Maristone Island","Salmon Bay, Commodore Park",-0.176023496499003,0.8603,0.9682,"No","a","a"
"Kopachuck State Park","Mukilteo",-0.180282675830815,0.8569,0.9684,"No","a","a"
"Maristone Island","Salmon Beach",-0.176023496499003,0.8603,0.9686,"No","a","a"
"Browns Point Lighthouse","Des Moines Marina",0.176363487225797,0.86,0.9687,"No","a","a"
"Browns Point Lighthouse","Penrose Point State Park",0.180282675830815,0.8569,0.9688,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Meyer's Point, Henderson Inlet",-0.172444298620779,0.8631,0.9689,"No","a","a"
"Des Moines Marina","Eastsound, Fishing Bay",0.176363487225797,0.86,0.9691,"No","a","a"
"Eastsound, Fishing Bay","Penrose Point State Park",-0.172444298620779,0.8631,0.9693,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Silverdale, Dyes Inlet",-0.180282675830815,0.8569,0.9693,"No","a","a"
"Broad Spit ","Meyer's Point, Henderson Inlet",0.176363487225797,0.86,0.9695,"No","a","a"
"Chuckanut, Clark's Point","Purdy, Burley Lagoon",-0.172444298620779,0.8631,0.9697,"No","a","a"
"Commencement Bay Skookum","South of Skunk Island",0.180282675830815,0.8569,0.9697,"No","a","a"
"Maple Hollow Park","North Camano",-0.176363487225797,0.86,0.9699,"No","a","a"
"Donkey Creek Delta","Raft Island Park",0.172444298620779,0.8631,0.9701,"No","a","a"
"Raft Island Park","Squaxin Island",-0.180282675830815,0.8569,0.9701,"No","a","a"
"Everett Harbor","Purdy, Dexters",0.176363487225797,0.86,0.9703,"No","a","a"
"Mukilteo","Raft Island Park",0.172444298620779,0.8631,0.9705,"No","a","a"
"Des Moines Marina","West Bay Park",0.180282675830815,0.8569,0.9705,"No","a","a"
"Cap Sante","Tulalip Reservation",-0.176363487225797,0.86,0.9707,"No","a","a"
"Lions Park","South of Skunk Island",0.172444298620779,0.8631,0.9709,"No","a","a"
"Penrose Point State Park","West Bay Park",0.176363487225797,0.86,0.9711,"No","a","a"
"Broad Spit ","Silverdale, Dyes Inlet",0.168525110015762,0.8662,0.9716,"No","a","a"
"Edmonds Marina","South of Skunk Island",-0.168525110015762,0.8662,0.972,"No","a","a"
"Brackenwood Lane","Chuckanut, Clark's Point",-0.160686732805726,0.8723,0.9732,"No","a","a"
"Des Moines Marina","Tulalip Bay",-0.16028155778771,0.8727,0.9732,"No","a","a"
"Penrose Point State Park","Tulalip Bay",-0.164574813799881,0.8693,0.9734,"No","a","a"
