"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Jamestown","Tulalip Bay",-0.457645386546255,0.6472,0.8408,"No","a","a"
"Penn Cove Reference","Rich Passage",-0.458589960072448,0.6465,0.8412,"No","a","a"
"Donkey Creek Delta","Penn Cove Reference",0.456630173918292,0.6479,0.8414,"No","a","a"
"Jamestown","Maple Hollow Park",-0.454414079112369,0.6495,0.8426,"No","a","a"
"Blair Waterway Two","Filucy Bay",-0.454670387764136,0.6493,0.8428,"No","a","a"
"Elliot Bay Myrtle Edwards","Jamestown",-0.452520084601694,0.6509,0.8436,"No","a","a"
"Maple Hollow Park","Meyer's Point, Henderson Inlet",0.450750815455825,0.6522,0.8436,"No","a","a"
"Cap Sante","Silverdale, Dyes Inlet",-0.45271060160998,0.6508,0.8438,"No","a","a"
"Blair Waterway","Penn Cove Reference",0.450750815455825,0.6522,0.844,"No","a","a"
"Blair Waterway","Shilshole Bay",-0.450750815455825,0.6522,0.8444,"No","a","a"
"Arroyo Beach","Commencement Bay Skookum",0.449404790051287,0.6531,0.8445,"No","a","a"
"Meyer's Point, Henderson Inlet","Tulalip Bay",-0.448689177328276,0.6537,0.8447,"No","a","a"
"Edmonds Marina","Tulalip Reservation",0.450750815455825,0.6522,0.8448,"No","a","a"
"Brackenwood Lane","Jamestown",-0.447257951882252,0.6547,0.8457,"No","a","a"
"Aiston Preserve","Eagle Harbor Dr",-0.444871456993357,0.6564,0.8463,"No","a","a"
"Commencement Bay Skookum","Elliott Bay, Harbor Island, Pier 17",0.444871456993357,0.6564,0.8467,"No","a","a"
"Manchester, Stormwater Outfall","Rocky Point",0.442911670839201,0.6578,0.8469,"No","a","a"
"Donkey Creek Delta","Shilshole Bay",-0.444871456993357,0.6564,0.8471,"No","a","a"
"Rich Passage","Shilshole Bay",-0.442911670839201,0.6578,0.8473,"No","a","a"
"Mukilteo","Skiff Point",-0.444871456993357,0.6564,0.8475,"No","a","a"
"Discovery Bay","Hood Canal Holly",-0.440817437375148,0.6593,0.8476,"No","a","a"
"Friday Harbor","Squaxin Island",0.440427705351845,0.6596,0.8476,"No","a","a"
"Chambers Bay Park","Chimacum Creek delta",-0.43899209853089,0.6607,0.8477,"No","a","a"
"Friday Harbor","Silverdale, Dyes Inlet",-0.441667182946643,0.6587,0.8477,"No","a","a"
"Edmonds Marina","Williams Olson Park",0.442911670839201,0.6578,0.8477,"No","a","a"
"Hood Canal Holly","Lions Park",0.440817437375148,0.6593,0.848,"No","a","a"
"Eld Inlet","Manchester, Stormwater Outfall",-0.43899209853089,0.6607,0.8481,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Raft Island Park",-0.43899209853089,0.6607,0.8485,"No","a","a"
"Elliot Bay Myrtle Edwards","Penn Cove Reference",-0.436709272567448,0.6623,0.8486,"No","a","a"
"Eagle Harbor Dr","Maple Hollow Park",-0.437032312376734,0.6621,0.8487,"No","a","a"
"Brackenwood Lane","Penn Cove Reference",-0.435072526222578,0.6635,0.849,"No","a","a"
"Browns Point Lighthouse","Skiff Point",-0.437032312376734,0.6621,0.8491,"No","a","a"
"Manchester, Stormwater Outfall","Point Defiance Ferry",0.435072526222578,0.6635,0.8494,"No","a","a"
"Blair Waterway Two","Suquamish Stormwater Outfall",-0.435072526222578,0.6635,0.8498,"No","a","a"
"Eagle Harbor Dr","Tulalip Bay",-0.433661310145032,0.6645,0.8499,"No","a","a"
"Blair Waterway Two","Everett Harbor",-0.429193167760111,0.6678,0.85,"No","a","a"
"Broad Spit ","Jamestown",0.430798859252986,0.6666,0.8501,"No","a","a"
"Elliot Bay Myrtle Edwards","West Bay Park",0.432990839783051,0.665,0.8501,"No","a","a"
"Commencement Bay Skookum","Des Moines Marina",0.431152953914267,0.6664,0.8502,"No","a","a"
"Edmonds Ferry","Elliot Bay Myrtle Edwards",0.428446088602123,0.6683,0.8503,"No","a","a"
"Broad Spit ","Meyer's Point, Henderson Inlet",0.429193167760111,0.6678,0.8504,"No","a","a"
"Friday Harbor","Salmon Beach",0.430098725395188,0.6671,0.8504,"No","a","a"
"Brackenwood Lane","Edmonds Ferry",-0.427233381605955,0.6692,0.8506,"No","a","a"
"Aiston Preserve","Meyer's Point, Henderson Inlet",-0.431152953914267,0.6664,0.8506,"No","a","a"
"Elliot Bay Myrtle Edwards","Oak Bay County Park",0.426793451809057,0.6695,0.8506,"No","a","a"
"Oak Bay County Park","Penrose Point State Park",0.429193167760111,0.6678,0.8508,"No","a","a"
"Eagle Harbor Dr","Purdy, Burley Lagoon",0.431152953914267,0.6664,0.851,"No","a","a"
"Oak Bay County Park","Purdy, Dexters",0.427233381605955,0.6692,0.851,"No","a","a"
"Edmonds Ferry","Maristone Island",-0.431514471975997,0.6661,0.8511,"No","a","a"
"Edmonds Ferry","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.423313809297644,0.6721,0.8522,"No","a","a"
"Maristone Island","Penn Cove Reference",0.422927119299858,0.6723,0.8522,"No","a","a"
"Hood Canal Holly","Miller Creek",-0.422211506576847,0.6729,0.8525,"No","a","a"
"Filucy Bay","Minter Bay",0.423313809297644,0.6721,0.8526,"No","a","a"
"Purdy, Dexters","West Bay Park",-0.421354023143488,0.6735,0.8528,"No","a","a"
"Eagle Harbor Dr","N Avenue Park",0.423313809297644,0.6721,0.853,"No","a","a"
"Penrose Point State Park","West Bay Park",-0.423313809297644,0.6721,0.8534,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Edmonds Marina",0.419394236989332,0.6749,0.8539,"No","a","a"
"Salmon Bay, Commodore Park","Skiff Point",0.419394236989332,0.6749,0.8543,"No","a","a"
"Cap Sante","Discovery Bay",0.415474664681021,0.6778,0.8551,"No","a","a"
"Elliot Bay Myrtle Edwards","Port Angeles Yacht Club",0.417124042920105,0.6766,0.8552,"No","a","a"
"Meyer's Point, Henderson Inlet","Purdy, Burley Lagoon",0.417434450835177,0.6764,0.8553,"No","a","a"
"Broad Spit ","Eagle Harbor Dr",0.415474664681021,0.6778,0.8555,"No","a","a"
"Cap Sante","Lions Park",0.415474664681021,0.6778,0.8559,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Penn Cove Reference",0.415474664681021,0.6778,0.8563,"No","a","a"
"Arroyo Beach","Salmon Beach",-0.411477315731672,0.6807,0.8564,"No","a","a"
"Jamestown","South of Skunk Island",-0.411477315731672,0.6807,0.8568,"No","a","a"
"Cap Sante","Edmonds Marina",-0.411555092372709,0.6807,0.8571,"No","a","a"
"Jamestown","Kitsap St Boat Launch",-0.409330477562638,0.6823,0.8572,"No","a","a"
"Kitsap St Boat Launch","Meyer's Point, Henderson Inlet",0.409595306218554,0.6821,0.8573,"No","a","a"
"Des Moines Marina","Gig Harbor Boat Launch",0.411555092372709,0.6807,0.8575,"No","a","a"
"Meyer's Point, Henderson Inlet","N Avenue Park",0.409595306218554,0.6821,0.8577,"No","a","a"
"Meyer's Point, Henderson Inlet","South of Skunk Island",-0.411555092372709,0.6807,0.8579,"No","a","a"
"Rich Passage","Seattle Aquarium, Pier 59",0.407635520064398,0.6835,0.8583,"No","a","a"
"Miller Creek","Tulalip Reservation",0.411555092372709,0.6807,0.8583,"No","a","a"
"Hood Canal Holly","Squaxin Island",0.406468026670591,0.6844,0.859,"No","a","a"
"Donkey Creek Delta","Seattle Aquarium, Pier 59",0.405675733910242,0.685,0.8593,"No","a","a"
"Browns Point Lighthouse","Chuckanut, Clark's Point",0.403715947756086,0.6864,0.8595,"No","a","a"
"Blair Waterway","Raft Island Park",-0.403715947756086,0.6864,0.8599,"No","a","a"
"Minter Bay","Suquamish Stormwater Outfall",-0.403715947756086,0.6864,0.8603,"No","a","a"
"Miller Creek","Williams Olson Park",0.403715947756086,0.6864,0.8607,"No","a","a"
"Hood Canal Holly","Salmon Beach",0.395733835825417,0.6923,0.8613,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Gig Harbor Boat Launch",0.397836589293619,0.6908,0.8614,"No","a","a"
"Eagle Harbor Dr","Kitsap St Boat Launch",-0.395876803139463,0.6922,0.8616,"No","a","a"
"Kopachuck State Park","Oak Bay County Park",-0.399796375447775,0.6893,0.8616,"No","a","a"
"Everett Harbor","Minter Bay",0.397836589293619,0.6908,0.8618,"No","a","a"
"Arroyo Beach","Squaxin Island",-0.400743124886498,0.6886,0.8619,"No","a","a"
"Edmonds Ferry","Maple Hollow Park",-0.395876803139463,0.6922,0.862,"No","a","a"
"Manchester, Stormwater Outfall","Salmon Bay, Commodore Park",0.399796375447775,0.6893,0.862,"No","a","a"
"Donkey Creek Delta","Raft Island Park",-0.397836589293619,0.6908,0.8622,"No","a","a"
"Chuckanut, Clark's Point","Mukilteo",-0.395876803139463,0.6922,0.8624,"No","a","a"
"Blair Waterway","Seattle Aquarium, Pier 59",0.399796375447775,0.6893,0.8624,"No","a","a"
"Edmonds Marina","Friday Harbor",0.398285467128685,0.6904,0.8625,"No","a","a"
"Eagle Harbor Dr","South of Skunk Island",-0.397836589293619,0.6908,0.8626,"No","a","a"
"Kopachuck State Park","West Bay Park",-0.393917016985308,0.6936,0.8626,"No","a","a"
"Raft Island Park","Rich Passage",0.395876803139463,0.6922,0.8628,"No","a","a"
"Discovery Bay","Port Angeles Yacht Club",-0.389293321318312,0.6971,0.8652,"No","a","a"
"Miller Creek","Seattle Aquarium, Pier 59",-0.389997444676996,0.6965,0.8654,"No","a","a"
"Edmonds Ferry","Tulalip Bay",-0.388577708595301,0.6976,0.8655,"No","a","a"
"Maple Hollow Park","Penn Cove Reference",0.38803765852284,0.698,0.8656,"No","a","a"
"Lions Park","Port Angeles Yacht Club",-0.389293321318312,0.6971,0.8656,"No","a","a"
"Brackenwood Lane","West Bay Park",0.389997444676996,0.6965,0.8658,"No","a","a"
"Brackenwood Lane","Oak Bay County Park",0.384118086214529,0.7009,0.8664,"No","a","a"
"Point Defiance Ferry","Skiff Point",0.384118086214529,0.7009,0.8668,"No","a","a"
"Brackenwood Lane","Eagle Harbor Dr",-0.386077872368684,0.6994,0.867,"No","a","a"
"Cap Sante","Squaxin Island",0.384118086214529,0.7009,0.8672,"No","a","a"
"Eagle Harbor Dr","Elliot Bay Myrtle Edwards",0.385064372784164,0.7002,0.8675,"No","a","a"
"Discovery Bay","Williams Olson Park",-0.384118086214529,0.7009,0.8676,"No","a","a"
"Lions Park","Williams Olson Park",-0.384118086214529,0.7009,0.868,"No","a","a"
"Penn Cove Reference","Tulalip Bay",-0.379990355919162,0.704,0.8694,"No","a","a"
"Eld Inlet","Skiff Point",0.380198513906217,0.7038,0.8696,"No","a","a"
"Chambers Bay Park","Des Moines Marina",-0.378238727752061,0.7053,0.8698,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Reach Island",-0.378238727752061,0.7053,0.8702,"No","a","a"
"Rocky Point","Skiff Point",0.376278941597906,0.7067,0.8704,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Silverdale, Dyes Inlet",0.378238727752061,0.7053,0.8706,"No","a","a"
"Discovery Bay","Tulalip Reservation",-0.376278941597906,0.7067,0.8708,"No","a","a"
"Chuckanut, Clark's Point","Eastsound, Fishing Bay",0.372359369289594,0.7096,0.8712,"No","a","a"
"Lions Park","Tulalip Reservation",-0.376278941597906,0.7067,0.8712,"No","a","a"
"Broad Spit ","Edmonds Ferry",0.37431915544375,0.7082,0.8714,"No","a","a"
"Brackenwood Lane","Meyer's Point, Henderson Inlet",-0.372359369289594,0.7096,0.8716,"No","a","a"
"Chimacum Creek delta","Commencement Bay Skookum",-0.370399583135438,0.7111,0.8718,"No","a","a"
"Cap Sante","Salmon Beach",0.37431915544375,0.7082,0.8718,"No","a","a"
"Cap Sante","Miller Creek",-0.372359369289594,0.7096,0.872,"No","a","a"
"Aiston Preserve","North Camano",-0.370399583135438,0.7111,0.8722,"No","a","a"
"Elliot Bay Myrtle Edwards","Meyer's Point, Henderson Inlet",-0.370603800844845,0.7109,0.8724,"No","a","a"
"Madrona Pont","Reach Island",-0.372359369289594,0.7096,0.8724,"No","a","a"
"Aiston Preserve","Smith Cove, Terminal 91",-0.372359369289594,0.7096,0.8728,"No","a","a"
"Brackenwood Lane","Port Angeles Yacht Club",0.368540552350976,0.7125,0.8731,"No","a","a"
"Arroyo Beach","Discovery Bay",-0.366393714181941,0.7141,0.8735,"No","a","a"
"Chambers Bay Park","Elliott Bay, Harbor Island, Pier 17",-0.364520224672971,0.7155,0.8736,"No","a","a"
"Arroyo Beach","Lions Park",-0.366393714181941,0.7141,0.8739,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Filucy Bay",-0.364520224672971,0.7155,0.874,"No","a","a"
"Maristone Island","Seattle Aquarium, Pier 59",0.367109326904953,0.7135,0.874,"No","a","a"
"Broad Spit ","Penn Cove Reference",0.366480010827127,0.714,0.8742,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Seattle Aquarium, Pier 59",0.364520224672971,0.7155,0.8744,"No","a","a"
"Chuckanut, Clark's Point","Silverdale, Dyes Inlet",-0.364520224672971,0.7155,0.8748,"No","a","a"
"Elliot Bay Myrtle Edwards","Hood Canal Holly",0.36219915065557,0.7172,0.8754,"No","a","a"
"Purdy, Burley Lagoon","Smith Cove, Terminal 91",-0.358640866210504,0.7199,0.8782,"No","a","a"
"North Camano","Purdy, Burley Lagoon",0.356681080056348,0.7213,0.8788,"No","a","a"
"Edmonds Ferry","South of Skunk Island",-0.356681080056348,0.7213,0.8792,"No","a","a"
"Friday Harbor","Miller Creek",-0.356969547302058,0.7211,0.8793,"No","a","a"
"Elliot Bay Myrtle Edwards","Tulalip Reservation",0.35449059211246,0.723,0.8796,"No","a","a"
"Edmonds Ferry","Kitsap St Boat Launch",-0.354721293902192,0.7228,0.8798,"No","a","a"
"Port Angeles Yacht Club","Squaxin Island",0.354943910613755,0.7226,0.88,"No","a","a"
"N Avenue Park","West Bay Park",0.352761507748037,0.7243,0.8804,"No","a","a"
"Squaxin Island","Williams Olson Park",-0.352761507748037,0.7243,0.8808,"No","a","a"
"Des Moines Marina","Filucy Bay",-0.350801721593881,0.7257,0.881,"No","a","a"
"Edmonds Marina","Seattle Aquarium, Pier 59",-0.350801721593881,0.7257,0.8814,"No","a","a"
"N Avenue Park","Smith Cove, Terminal 91",-0.350801721593881,0.7257,0.8818,"No","a","a"
"N Avenue Park","North Camano",-0.348841935439725,0.7272,0.882,"No","a","a"
"Kingston Marina","Madrona Pont",-0.346882149285569,0.7287,0.8822,"No","a","a"
"Penn Cove Reference","South of Skunk Island",-0.348841935439725,0.7272,0.8824,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Suquamish Stormwater Outfall",-0.344922363131414,0.7302,0.8824,"No","a","a"
"Elliot Bay Myrtle Edwards","Williams Olson Park",0.346227408147135,0.7292,0.8824,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Mukilteo",0.346882149285569,0.7287,0.8826,"No","a","a"
"Port Angeles Yacht Club","Salmon Beach",0.344209719768581,0.7307,0.8826,"No","a","a"
"Squaxin Island","Tulalip Reservation",-0.344922363131414,0.7302,0.8828,"No","a","a"
"Browns Point Lighthouse","Commencement Bay, Dick Gilmur Launch",-0.339043004668946,0.7346,0.883,"No","a","a"
"N Avenue Park","Oak Bay County Park",0.346882149285569,0.7287,0.883,"No","a","a"
"Purdy, Burley Lagoon","West Bay Park",0.344922363131414,0.7302,0.8832,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Everett Harbor",-0.339043004668946,0.7346,0.8834,"No","a","a"
"Kitsap St Boat Launch","Penn Cove Reference",0.346882149285569,0.7287,0.8834,"No","a","a"
"Salmon Beach","Williams Olson Park",-0.342962576977258,0.7316,0.8834,"No","a","a"
"Jamestown","Miller Creek",0.342062881599547,0.7323,0.8838,"No","a","a"
"Gig Harbor Boat Launch","Minter Bay",-0.339043004668946,0.7346,0.8838,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Donkey Creek Delta",-0.33708321851479,0.7361,0.884,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Kingston Marina",0.341002790823102,0.7331,0.884,"No","a","a"
"Miller Creek","Penn Cove Reference",-0.339043004668946,0.7346,0.8842,"No","a","a"
"Maple Hollow Park","Seattle Aquarium, Pier 59",0.33708321851479,0.7361,0.8844,"No","a","a"
"North Camano","Skiff Point",-0.341002790823102,0.7331,0.8844,"No","a","a"
"Oak Bay County Park","Purdy, Burley Lagoon",-0.339043004668946,0.7346,0.8846,"No","a","a"
"Eastsound, Fishing Bay","Friday Harbor",-0.335072109793946,0.7376,0.885,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Rich Passage",-0.339043004668946,0.7346,0.885,"No","a","a"
"Skiff Point","Smith Cove, Terminal 91",0.339043004668946,0.7346,0.8854,"No","a","a"
"Salmon Beach","Tulalip Reservation",-0.335123432360635,0.7375,0.8854,"No","a","a"
"Blair Waterway","Commencement Bay, Dick Gilmur Launch",0.331203860052323,0.7405,0.8869,"No","a","a"
"Edmonds Ferry","Miller Creek",0.331203860052323,0.7405,0.8873,"No","a","a"
"Des Moines Marina","Suquamish Stormwater Outfall",-0.331203860052323,0.7405,0.8877,"No","a","a"
"Aiston Preserve","West Bay Park",0.331203860052323,0.7405,0.8881,"No","a","a"
"N Avenue Park","Port Angeles Yacht Club",0.327750627139315,0.7431,0.8897,"No","a","a"
"Locust Beach","Raft Island Park",0.327284287744012,0.7435,0.8897,"No","a","a"
"Des Moines Marina","Everett Harbor",-0.325324501589856,0.7449,0.8907,"No","a","a"
"Aiston Preserve","Oak Bay County Park",0.325324501589856,0.7449,0.8911,"No","a","a"
"Seattle Aquarium, Pier 59","Tulalip Bay",-0.324172563524257,0.7458,0.8913,"No","a","a"
"Chuckanut, Clark's Point","Edmonds Marina",-0.3233647154357,0.7464,0.8917,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Eastsound, Fishing Bay",-0.321024697052892,0.7482,0.8934,"No","a","a"
"Port Angeles Yacht Club","Purdy, Burley Lagoon",-0.319163274463176,0.7496,0.8947,"No","a","a"
"Salmon Bay, Commodore Park","Tulalip Bay",0.317732049017152,0.7507,0.8956,"No","a","a"
"Brackenwood Lane","Hood Canal Holly",0.317016436294141,0.7512,0.8958,"No","a","a"
"Broad Spit ","Seattle Aquarium, Pier 59",0.315525570819077,0.7524,0.8964,"No","a","a"
"Brackenwood Lane","Tulalip Reservation",0.315525570819077,0.7524,0.8968,"No","a","a"
"Cap Sante","Elliot Bay Myrtle Edwards",-0.313174672285833,0.7541,0.8977,"No","a","a"
"Brackenwood Lane","Smith Cove, Terminal 91",-0.313565784664921,0.7539,0.8978,"No","a","a"
"Brackenwood Lane","North Camano",-0.311605998510766,0.7553,0.8988,"No","a","a"
"Blair Waterway Two","Gig Harbor Boat Launch",0.307686426202454,0.7583,0.8995,"No","a","a"
"Discovery Bay","Oak Bay County Park",-0.307686426202454,0.7583,0.8999,"No","a","a"
"Elliot Bay Myrtle Edwards","North Camano",-0.306564125113573,0.7592,0.9001,"No","a","a"
"Seattle Aquarium, Pier 59","Silverdale, Dyes Inlet",0.30964621235661,0.7568,0.9001,"No","a","a"
"Lions Park","Oak Bay County Park",-0.307686426202454,0.7583,0.9003,"No","a","a"
"Chambers Bay Park","Minter Bay",-0.305726640048298,0.7598,0.9005,"No","a","a"
"Rocky Point","Shilshole Bay",-0.307686426202454,0.7583,0.9007,"No","a","a"
"Elliot Bay Myrtle Edwards","Smith Cove, Terminal 91",-0.308629921104904,0.7576,0.9007,"No","a","a"
"Brackenwood Lane","Williams Olson Park",0.307686426202454,0.7583,0.9011,"No","a","a"
"Aiston Preserve","Port Angeles Yacht Club",0.304135407279932,0.761,0.9015,"No","a","a"
"Eld Inlet","Shilshole Bay",-0.303766853894143,0.7613,0.9015,"No","a","a"
"Arroyo Beach","Reach Island",0.301272956387885,0.7632,0.9025,"No","a","a"
"Discovery Bay","West Bay Park",-0.301807067739987,0.7628,0.9025,"No","a","a"
"Lions Park","West Bay Park",-0.301807067739987,0.7628,0.9029,"No","a","a"
"Edmonds Marina","Penn Cove Reference",-0.299847281585831,0.7643,0.903,"No","a","a"
"Blair Waterway Two","Madrona Pont",-0.297887495431675,0.7658,0.9032,"No","a","a"
"Edmonds Marina","Jamestown",-0.29912611821885,0.7648,0.9033,"No","a","a"
"Point Defiance Ferry","Shilshole Bay",-0.299847281585831,0.7643,0.9034,"No","a","a"
"Seattle Aquarium, Pier 59","South of Skunk Island",-0.297887495431675,0.7658,0.9036,"No","a","a"
"Eastsound, Fishing Bay","Hood Canal Holly",-0.296979280049815,0.7665,0.9037,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.29592770927752,0.7673,0.9038,"No","a","a"
"Eastsound, Fishing Bay","Thea Foss Waterway",0.297887781949981,0.7658,0.904,"No","a","a"
"Kitsap St Boat Launch","Seattle Aquarium, Pier 59",0.29592770927752,0.7673,0.9042,"No","a","a"
"Elliot Bay Myrtle Edwards","Friday Harbor",0.294484852170106,0.7684,0.9047,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Maristone Island",-0.291969990988734,0.7703,0.9058,"No","a","a"
"Blair Waterway Two","Cherry Point Aquatic Reserve, Conoco Phillips",-0.292008136969208,0.7703,0.9062,"No","a","a"
"Chimacum Creek delta","Filucy Bay",-0.290048350815052,0.7718,0.9063,"No","a","a"
"Edmonds Ferry","Edmonds Marina",0.292008136969208,0.7703,0.9065,"No","a","a"
"Eagle Harbor Dr","Miller Creek",0.290048350815052,0.7718,0.9067,"No","a","a"
"Kitsap St Boat Launch","Salmon Bay, Commodore Park",-0.290048350815052,0.7718,0.9071,"No","a","a"
"Salmon Bay, Commodore Park","South of Skunk Island",0.288088564660897,0.7733,0.9077,"No","a","a"
"Cap Sante","Eastsound, Fishing Bay",0.284168992352585,0.7763,0.91,"No","a","a"
"Chuckanut, Clark's Point","Miller Creek",-0.284168992352585,0.7763,0.9104,"No","a","a"
"Raft Island Park","Three Tree Point",-0.284168992352585,0.7763,0.9108,"No","a","a"
"Locust Beach","Shilshole Bay",0.280249420044274,0.7793,0.9128,"No","a","a"
"Meyer's Point, Henderson Inlet","Skiff Point",-0.280249420044274,0.7793,0.9132,"No","a","a"
"Mukilteo","Seattle Aquarium, Pier 59",-0.278289633890118,0.7808,0.9133,"No","a","a"
"Point Defiance Ferry","Tulalip Bay",0.279088961974526,0.7802,0.9134,"No","a","a"
"Hood Canal Holly","N Avenue Park",-0.276226511082479,0.7824,0.9136,"No","a","a"
"Aiston Preserve","Browns Point Lighthouse",-0.274370061581806,0.7838,0.9137,"No","a","a"
"N Avenue Park","Tulalip Reservation",0.278289633890118,0.7808,0.9137,"No","a","a"
"Brackenwood Lane","Cap Sante",0.276329847735962,0.7823,0.9139,"No","a","a"
"Blair Waterway Two","Chambers Bay Park",0.274370061581806,0.7838,0.9141,"No","a","a"
"Maristone Island","Salmon Bay, Commodore Park",-0.274795285636456,0.7835,0.9141,"No","a","a"
"Meyer's Point, Henderson Inlet","Miller Creek",0.276329847735962,0.7823,0.9143,"No","a","a"
"Broad Spit ","Salmon Bay, Commodore Park",-0.270450489273495,0.7868,0.9145,"No","a","a"
"Eld Inlet","Tulalip Bay",0.274795285636456,0.7835,0.9145,"No","a","a"
"Oak Bay County Park","Squaxin Island",0.276329847735962,0.7823,0.9147,"No","a","a"
"Browns Point Lighthouse","Seattle Aquarium, Pier 59",-0.270450489273495,0.7868,0.9148,"No","a","a"
"Madrona Pont","Minter Bay",0.266530916965183,0.7898,0.9152,"No","a","a"
"Chimacum Creek delta","Suquamish Stormwater Outfall",-0.270450489273495,0.7868,0.9152,"No","a","a"
"Aiston Preserve","Mukilteo",-0.266530916965183,0.7898,0.9156,"No","a","a"
"Purdy, Burley Lagoon","Tulalip Reservation",0.270450489273495,0.7868,0.9156,"No","a","a"
"Arroyo Beach","Kopachuck State Park",-0.265492320237305,0.7906,0.9157,"No","a","a"
"Chimacum Creek delta","Everett Harbor",-0.264571130811027,0.7913,0.9158,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Maple Hollow Park",-0.268490703119339,0.7883,0.9158,"No","a","a"
"Hood Canal Holly","Purdy, Burley Lagoon",-0.26763915840634,0.789,0.9158,"No","a","a"
"Oak Bay County Park","Salmon Beach",0.266530916965183,0.7898,0.916,"No","a","a"
"Squaxin Island","West Bay Park",-0.270450489273495,0.7868,0.916,"No","a","a"
"Salmon Bay, Commodore Park","Shilshole Bay",-0.264571130811027,0.7913,0.9162,"No","a","a"
"Jamestown","Skiff Point",-0.26763915840634,0.789,0.9162,"No","a","a"
"Eagle Harbor Dr","Skiff Point",-0.266530916965183,0.7898,0.9164,"No","a","a"
"N Avenue Park","Williams Olson Park",0.270450489273495,0.7868,0.9164,"No","a","a"
"Rocky Point","Tulalip Bay",0.270501609298386,0.7868,0.9168,"No","a","a"
"Purdy, Burley Lagoon","Williams Olson Park",0.262611344656872,0.7929,0.9171,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Minter Bay",0.260651558502716,0.7944,0.9173,"No","a","a"
"Browns Point Lighthouse","Purdy, Burley Lagoon",0.260651558502716,0.7944,0.9177,"No","a","a"
"Raft Island Park","Rocky Point",0.260651558502716,0.7944,0.9181,"No","a","a"
"Gig Harbor Boat Launch","Kingston Marina",-0.25869177234856,0.7959,0.9183,"No","a","a"
"Salmon Beach","West Bay Park",-0.260651558502716,0.7944,0.9185,"No","a","a"
"Penn Cove Reference","Silverdale, Dyes Inlet",0.25869177234856,0.7959,0.9187,"No","a","a"
"Eagle Harbor Dr","Edmonds Marina",0.250852627731937,0.8019,0.919,"No","a","a"
"Aiston Preserve","Hood Canal Holly",0.252611291223096,0.8006,0.919,"No","a","a"
"Maple Hollow Park","Salmon Bay, Commodore Park",-0.248892841577781,0.8034,0.9191,"No","a","a"
"Browns Point Lighthouse","N Avenue Park",0.252812413886093,0.8004,0.9192,"No","a","a"
"Eld Inlet","Raft Island Park",-0.256731986194404,0.7974,0.9192,"No","a","a"
"Eld Inlet","Kitsap St Boat Launch",0.250852627731937,0.8019,0.9194,"No","a","a"
"Eld Inlet","South of Skunk Island",0.248892841577781,0.8034,0.9195,"No","a","a"
"Eastsound, Fishing Bay","Penrose Point State Park",0.252812413886093,0.8004,0.9196,"No","a","a"
"Aiston Preserve","Tulalip Reservation",0.256731986194404,0.7974,0.9196,"No","a","a"
"Brackenwood Lane","Friday Harbor",0.255745543726821,0.7981,0.9197,"No","a","a"
"Eastsound, Fishing Bay","Purdy, Dexters",0.250852627731937,0.8019,0.9197,"No","a","a"
"Aiston Preserve","Williams Olson Park",0.248892841577781,0.8034,0.9199,"No","a","a"
"Mukilteo","Purdy, Burley Lagoon",0.252812413886093,0.8004,0.92,"No","a","a"
"Broad Spit ","Commencement Bay, Dick Gilmur Launch",0.246933055423626,0.805,0.9201,"No","a","a"
"Edmonds Ferry","Silverdale, Dyes Inlet",0.250852627731937,0.8019,0.9201,"No","a","a"
"Kitsap St Boat Launch","Point Defiance Ferry",-0.254772200040249,0.7989,0.9202,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Tulalip Bay",-0.249033227608038,0.8033,0.9202,"No","a","a"
"Mukilteo","N Avenue Park",0.24497326926947,0.8065,0.9203,"No","a","a"
"Point Defiance Ferry","Raft Island Park",-0.252812413886093,0.8004,0.9204,"No","a","a"
"Jamestown","Silverdale, Dyes Inlet",0.254042516669119,0.7995,0.9204,"No","a","a"
"Kitsap St Boat Launch","Rocky Point",-0.246933055423626,0.805,0.9205,"No","a","a"
"Point Defiance Ferry","South of Skunk Island",0.252812413886093,0.8004,0.9207,"No","a","a"
