"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Elliott Bay, Harbor Island, Pier 17","Point Defiance Ferry",-0.380429810842008,0.7036,0.9063,"No","a","a"
"Discovery Bay","Oak Bay County Park",-0.372585897216399,0.7095,0.9065,"No","a","a"
"Madrona Pont","Raft Island Park",0.376507854029204,0.7065,0.9066,"No","a","a"
"Commencement Bay Skookum","Shilshole Bay",0.380429810842008,0.7036,0.9067,"No","a","a"
"Arroyo Beach","Kopachuck State Park",0.378073382004372,0.7054,0.9068,"No","a","a"
"Broad Spit ","Commencement Bay Skookum",-0.360820026777987,0.7182,0.9069,"No","a","a"
"Kingston Marina","Manchester, Stormwater Outfall",0.378468832435606,0.7051,0.9069,"No","a","a"
"Oak Bay County Park","Penn Cove Reference",-0.372585897216399,0.7095,0.9069,"No","a","a"
"Jamestown","Kitsap St Boat Launch",-0.37520918971646,0.7075,0.907,"No","a","a"
"Salmon Bay, Commodore Park","Suquamish Stormwater Outfall",-0.376507854029204,0.7065,0.907,"No","a","a"
"Cap Sante","Eld Inlet",0.364741983590791,0.7153,0.9071,"No","a","a"
"Donkey Creek Delta","Maple Hollow Park",-0.368663940403595,0.7124,0.9072,"No","a","a"
"Chambers Bay Park","Thea Foss Waterway",0.370415850209841,0.7111,0.9072,"No","a","a"
"Eld Inlet","Meyer's Point, Henderson Inlet",-0.378468832435606,0.7051,0.9073,"No","a","a"
"Discovery Bay","Rocky Point",-0.372585897216399,0.7095,0.9073,"No","a","a"
"Commencement Bay Skookum","Eagle Harbor Dr",-0.360820026777987,0.7182,0.9074,"No","a","a"
"Locust Beach","Tulalip Bay",0.37520918971646,0.7075,0.9074,"No","a","a"
"Skiff Point","Tulalip Reservation",0.376507854029204,0.7065,0.9074,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Elliott Bay, Harbor Island, Pier 17",-0.364741983590791,0.7153,0.9075,"No","a","a"
"Elliot Bay Myrtle Edwards","Kitsap St Boat Launch",0.358840354890783,0.7197,0.9075,"No","a","a"
"Eagle Harbor Dr","Meyer's Point, Henderson Inlet",-0.362781005184389,0.7168,0.9076,"No","a","a"
"Brackenwood Lane","Minter Bay",0.368663940403595,0.7124,0.9076,"No","a","a"
"Arroyo Beach","Filucy Bay",0.369480805140636,0.7118,0.9077,"No","a","a"
"Manchester, Stormwater Outfall","Penrose Point State Park",-0.378468832435606,0.7051,0.9077,"No","a","a"
"Penn Cove Reference","Rocky Point",0.372585897216399,0.7095,0.9077,"No","a","a"
"Blair Waterway","Jamestown",-0.376641285860415,0.7064,0.9078,"No","a","a"
"Minter Bay","Seattle Aquarium, Pier 59",-0.360820026777987,0.7182,0.9078,"No","a","a"
"Aiston Preserve","Everett Harbor",0.364741983590791,0.7153,0.9079,"No","a","a"
"Edmonds Marina","Lions Park",0.358859048371585,0.7197,0.9079,"No","a","a"
"South of Skunk Island","Thea Foss Waterway",-0.363387870908984,0.7163,0.9079,"No","a","a"
"Browns Point Lighthouse","Tulalip Reservation",-0.368663940403595,0.7124,0.908,"No","a","a"
"Chambers Bay Park","Chuckanut, Clark's Point",0.356898069965183,0.7212,0.9081,"No","a","a"
"Mukilteo","South of Skunk Island",-0.362781005184389,0.7168,0.9081,"No","a","a"
"Locust Beach","Skiff Point",0.372585897216399,0.7095,0.9082,"No","a","a"
"Maple Hollow Park","West Bay Park",-0.360820026777987,0.7182,0.9082,"No","a","a"
"Commencement Bay Skookum","Purdy, Burley Lagoon",-0.364741983590791,0.7153,0.9083,"No","a","a"
"Meyer's Point, Henderson Inlet","Purdy, Burley Lagoon",0.358859048371585,0.7197,0.9084,"No","a","a"
"Salmon Beach","Squaxin Island",0.356898069965183,0.7212,0.9085,"No","a","a"
"Miller Creek","Skiff Point",-0.372585897216399,0.7095,0.9086,"No","a","a"
"Thea Foss Waterway","Three Tree Point",0.361320818173438,0.7179,0.9086,"No","a","a"
"Blair Waterway","Williams Olson Park",0.360820026777987,0.7182,0.9086,"No","a","a"
"Kingston Marina","Raft Island Park",0.364741983590791,0.7153,0.9088,"No","a","a"
"Brackenwood Lane","Suquamish Stormwater Outfall",0.356898069965183,0.7212,0.9089,"No","a","a"
"Blair Waterway","Suquamish Stormwater Outfall",0.372585897216399,0.7095,0.909,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Thea Foss Waterway",0.366281744738749,0.7142,0.909,"No","a","a"
"Penrose Point State Park","Raft Island Park",0.364741983590791,0.7153,0.9092,"No","a","a"
"Minter Bay","Salmon Bay, Commodore Park",0.364741983590791,0.7153,0.9096,"No","a","a"
"Chimacum Creek delta","Hood Canal Holly",0.35372774755712,0.7235,0.9098,"No","a","a"
"Mukilteo","Three Tree Point",-0.364741983590791,0.7153,0.91,"No","a","a"
"Chuckanut, Clark's Point","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.352976113152378,0.7241,0.9101,"No","a","a"
"Kingston Marina","Port Angeles Yacht Club",-0.35372774755712,0.7235,0.9102,"No","a","a"
"Maristone Island","Reach Island",0.352295651413164,0.7246,0.9103,"No","a","a"
"Penrose Point State Park","Port Angeles Yacht Club",-0.35372774755712,0.7235,0.9107,"No","a","a"
"Cap Sante","Eagle Harbor Dr",0.349054156339574,0.727,0.9108,"No","a","a"
"Discovery Bay","Locust Beach",0.349054156339574,0.727,0.9113,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Locust Beach",-0.349054156339574,0.727,0.9117,"No","a","a"
"Madrona Pont","Maple Hollow Park",0.349054156339574,0.727,0.9121,"No","a","a"
"Minter Bay","Point Defiance Ferry",-0.349054156339574,0.727,0.9125,"No","a","a"
"Blair Waterway Two","Locust Beach",0.337288285901162,0.7359,0.9126,"No","a","a"
"Kingston Marina","Maple Hollow Park",0.337288285901162,0.7359,0.913,"No","a","a"
"Seattle Aquarium, Pier 59","Suquamish Stormwater Outfall",0.349054156339574,0.727,0.913,"No","a","a"
"Jamestown","Oak Bay County Park",-0.340838882261517,0.7332,0.9131,"No","a","a"
"Commencement Bay Skookum","Eld Inlet",-0.34513219952677,0.73,0.9133,"No","a","a"
"Maple Hollow Park","Penrose Point State Park",-0.337288285901162,0.7359,0.9134,"No","a","a"
"Madrona Pont","Port Angeles Yacht Club",-0.340838882261517,0.7332,0.9135,"No","a","a"
"Cap Sante","Purdy, Burley Lagoon",0.34513219952677,0.73,0.9137,"No","a","a"
"Chuckanut, Clark's Point","South of Skunk Island",0.339249264307564,0.7344,0.9137,"No","a","a"
"Arroyo Beach","Eastsound, Fishing Bay",-0.335110497685693,0.7375,0.9138,"No","a","a"
"Jamestown","Rocky Point",-0.340838882261517,0.7332,0.9139,"No","a","a"
"Point Defiance Ferry","Suquamish Stormwater Outfall",0.337288285901162,0.7359,0.9139,"No","a","a"
"Commencement Bay Skookum","Eastsound, Fishing Bay",0.341210242713966,0.7329,0.914,"No","a","a"
"Manchester, Stormwater Outfall","Reach Island",-0.33532730749476,0.7374,0.914,"No","a","a"
"Maristone Island","Salmon Beach",-0.339406786117561,0.7343,0.914,"No","a","a"
"Brackenwood Lane","Williams Olson Park",0.34513219952677,0.73,0.9141,"No","a","a"
"Arroyo Beach","Des Moines Marina",-0.343703074549429,0.7311,0.9142,"No","a","a"
"Commencement Bay Skookum","Des Moines Marina",0.333366329088357,0.7389,0.9142,"No","a","a"
"Chuckanut, Clark's Point","Three Tree Point",0.337288285901162,0.7359,0.9143,"No","a","a"
"Eld Inlet","Gig Harbor Boat Launch",-0.341210242713966,0.7329,0.9144,"No","a","a"
"Mukilteo","Port Angeles Yacht Club",0.337974689973605,0.7354,0.9145,"No","a","a"
"Arroyo Beach","Commencement Bay, Milwaukee Waterway",-0.332497752998072,0.7395,0.9146,"No","a","a"
"Donkey Creek Delta","N Avenue Park",0.333366329088357,0.7389,0.9146,"No","a","a"
"Seattle Aquarium, Pier 59","Williams Olson Park",0.337288285901162,0.7359,0.9147,"No","a","a"
"Kitsap St Boat Launch","Penn Cove Reference",-0.341210242713966,0.7329,0.9148,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Salmon Bay, Commodore Park",0.333366329088357,0.7389,0.915,"No","a","a"
"Friday Harbor","Tulalip Reservation",0.331555258781576,0.7402,0.915,"No","a","a"
"Jamestown","Salmon Beach",0.342270978405472,0.7321,0.9151,"No","a","a"
"Donkey Creek Delta","Raft Island Park",-0.341210242713966,0.7329,0.9152,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Skiff Point",-0.341210242713966,0.7329,0.9157,"No","a","a"
"Filucy Bay","Tulalip Reservation",0.329444372275553,0.7418,0.9166,"No","a","a"
"Friday Harbor","Miller Creek",0.327421153310484,0.7433,0.9168,"No","a","a"
"Eagle Harbor Dr","Gig Harbor Boat Launch",-0.325522415462749,0.7448,0.9169,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Edmonds Marina",-0.327483393869151,0.7433,0.9172,"No","a","a"
"Filucy Bay","Miller Creek",0.325522415462749,0.7448,0.9173,"No","a","a"
"Donkey Creek Delta","Manchester, Stormwater Outfall",-0.327483393869151,0.7433,0.9176,"No","a","a"
"Port Angeles Yacht Club","West Bay Park",0.327950016965913,0.7429,0.9176,"No","a","a"
"Blair Waterway","Squaxin Island",0.325522415462749,0.7448,0.9177,"No","a","a"
"Point Defiance Ferry","Williams Olson Park",0.325522415462749,0.7448,0.9181,"No","a","a"
"Kopachuck State Park","Miller Creek",0.317678501837141,0.7507,0.9188,"No","a","a"
"Gig Harbor Boat Launch","Purdy, Burley Lagoon",0.321600458649945,0.7478,0.9189,"No","a","a"
"Locust Beach","Minter Bay",0.317678501837141,0.7507,0.9192,"No","a","a"
"Raft Island Park","Reach Island",-0.321600458649945,0.7478,0.9193,"No","a","a"
"Discovery Bay","Point Defiance Ferry",0.317678501837141,0.7507,0.9196,"No","a","a"
"Shilshole Bay","Three Tree Point",-0.321600458649945,0.7478,0.9197,"No","a","a"
"Shilshole Bay","South of Skunk Island",-0.319639480243543,0.7492,0.9199,"No","a","a"
"Locust Beach","Smith Cove, Terminal 91",-0.317678501837141,0.7507,0.92,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Three Tree Point",-0.319979763462518,0.749,0.92,"No","a","a"
"Kopachuck State Park","Tulalip Reservation",0.321600458649945,0.7478,0.9201,"No","a","a"
"Commencement Bay, Milwaukee Waterway","South of Skunk Island",-0.317912710726973,0.7506,0.9202,"No","a","a"
"Arroyo Beach","Tulalip Bay",0.318625300655983,0.75,0.9204,"No","a","a"
"Arroyo Beach","Skiff Point",0.317925343958221,0.7505,0.9206,"No","a","a"
"Arroyo Beach","Broad Spit ",-0.313629055526354,0.7538,0.9221,"No","a","a"
"Friday Harbor","Port Angeles Yacht Club",-0.31204105010471,0.755,0.9232,"No","a","a"
"Lions Park","Meyer's Point, Henderson Inlet",-0.309834588211532,0.7567,0.924,"No","a","a"
"Salmon Bay, Commodore Park","Skiff Point",-0.309834588211532,0.7567,0.9244,"No","a","a"
"Brackenwood Lane","Squaxin Island",0.309834588211532,0.7567,0.9248,"No","a","a"
"Blair Waterway","Maristone Island",0.305036478662618,0.7603,0.9251,"No","a","a"
"Kingston Marina","Maristone Island",-0.305036478662618,0.7603,0.9255,"No","a","a"
"Blair Waterway Two","Point Defiance Ferry",0.305912631398728,0.7597,0.9255,"No","a","a"
"Maristone Island","Penrose Point State Park",0.305036478662618,0.7603,0.9259,"No","a","a"
"Everett Harbor","Purdy, Dexters",0.305912631398728,0.7597,0.9259,"No","a","a"
"Maple Hollow Park","Rich Passage",0.305912631398728,0.7597,0.9264,"No","a","a"
"Discovery Bay","Seattle Aquarium, Pier 59",0.305912631398728,0.7597,0.9268,"No","a","a"
"Seattle Aquarium, Pier 59","Squaxin Island",0.301990674585924,0.7627,0.9271,"No","a","a"
"Locust Beach","Suquamish Stormwater Outfall",0.305912631398728,0.7597,0.9272,"No","a","a"
"Broad Spit ","Three Tree Point",-0.301990674585924,0.7627,0.9275,"No","a","a"
"Broad Spit ","South of Skunk Island",-0.300029696179522,0.7642,0.9285,"No","a","a"
"Commencement Bay Skookum","Thea Foss Waterway",-0.299309236107059,0.7647,0.9287,"No","a","a"
"Brackenwood Lane","Discovery Bay",-0.29806871777312,0.7657,0.929,"No","a","a"
"N Avenue Park","North Camano",0.29806871777312,0.7657,0.9294,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Filucy Bay",-0.294146760960315,0.7686,0.9297,"No","a","a"
"Maple Hollow Park","Reach Island",-0.294146760960315,0.7686,0.9302,"No","a","a"
"Arroyo Beach","Elliott Bay, Harbor Island, Pier 17",0.292147613367014,0.7702,0.9303,"No","a","a"
"Cap Sante","Lions Park",0.296107739366717,0.7671,0.9304,"No","a","a"
"Chambers Bay Park","Eld Inlet",0.290224804147511,0.7716,0.9305,"No","a","a"
"Blair Waterway Two","Seattle Aquarium, Pier 59",0.294146760960315,0.7686,0.9306,"No","a","a"
"Madrona Pont","Maristone Island",-0.292147613367014,0.7702,0.9308,"No","a","a"
"Browns Point Lighthouse","Maple Hollow Park",-0.290224804147511,0.7716,0.9309,"No","a","a"
"Jamestown","Mukilteo",0.295011805654926,0.768,0.931,"No","a","a"
"Locust Beach","Williams Olson Park",0.294146760960315,0.7686,0.931,"No","a","a"
"Blair Waterway Two","Brackenwood Lane",0.286302847334707,0.7746,0.9312,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Friday Harbor",-0.294348309541749,0.7685,0.9312,"No","a","a"
"Port Angeles Yacht Club","Salmon Beach",-0.290715517223058,0.7713,0.9312,"No","a","a"
"Arroyo Beach","Shilshole Bay",-0.292147613367014,0.7702,0.9312,"No","a","a"
"Point Defiance Ferry","Squaxin Island",0.290224804147511,0.7716,0.9313,"No","a","a"
"Brackenwood Lane","Maristone Island",0.287851324935146,0.7735,0.9314,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Oak Bay County Park",0.288263825741109,0.7731,0.9314,"No","a","a"
"Eld Inlet","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.286302847334707,0.7746,0.9316,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Rocky Point",0.288263825741109,0.7731,0.9318,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Kopachuck State Park",-0.286302847334707,0.7746,0.932,"No","a","a"
"Kopachuck State Park","Port Angeles Yacht Club",-0.284987132647235,0.7757,0.932,"No","a","a"
"Point Defiance Ferry","Smith Cove, Terminal 91",-0.286302847334707,0.7746,0.9324,"No","a","a"
"Blair Waterway","Discovery Bay",-0.282380890521903,0.7777,0.9331,"No","a","a"
"Eastsound, Fishing Bay","Three Tree Point",-0.282380890521903,0.7777,0.9335,"No","a","a"
"Chuckanut, Clark's Point","Commencement Bay Skookum",0.278458933709099,0.7807,0.9338,"No","a","a"
"Tulalip Reservation","West Bay Park",-0.282380890521903,0.7777,0.9339,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Meyer's Point, Henderson Inlet",-0.278458933709099,0.7807,0.9342,"No","a","a"
"Eastsound, Fishing Bay","South of Skunk Island",-0.280419912115501,0.7792,0.9345,"No","a","a"
"Raft Island Park","Rich Passage",0.278458933709099,0.7807,0.9346,"No","a","a"
"Maristone Island","Seattle Aquarium, Pier 59",-0.279258748071411,0.78,0.9347,"No","a","a"
"Miller Creek","West Bay Park",-0.278458933709099,0.7807,0.9351,"No","a","a"
"Maristone Island","West Bay Park",0.279258748071411,0.78,0.9352,"No","a","a"
"Filucy Bay","Port Angeles Yacht Club",-0.276394555783499,0.7822,0.9353,"No","a","a"
"Chambers Bay Park","Eagle Harbor Dr",0.274536976896294,0.7837,0.9354,"No","a","a"
"Seattle Aquarium, Pier 59","Smith Cove, Terminal 91",-0.274536976896294,0.7837,0.9358,"No","a","a"
"Elliot Bay Myrtle Edwards","Thea Foss Waterway",0.273616575593357,0.7844,0.9358,"No","a","a"
"Gig Harbor Boat Launch","Lions Park",0.272575998489892,0.7852,0.9359,"No","a","a"
"Blair Waterway","Blair Waterway Two",-0.27061502008349,0.7867,0.9361,"No","a","a"
"Reach Island","Squaxin Island",-0.274536976896294,0.7837,0.9362,"No","a","a"
"Des Moines Marina","South of Skunk Island",-0.272575998489892,0.7852,0.9363,"No","a","a"
"Eagle Harbor Dr","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.27061502008349,0.7867,0.9365,"No","a","a"
"Des Moines Marina","Three Tree Point",-0.274536976896294,0.7837,0.9366,"No","a","a"
"Chambers Bay Park","Purdy, Burley Lagoon",0.27061502008349,0.7867,0.9369,"No","a","a"
"Madrona Pont","Tulalip Reservation",0.27061502008349,0.7867,0.9373,"No","a","a"
"Maristone Island","Point Defiance Ferry",-0.266369882775807,0.79,0.9383,"No","a","a"
"Madrona Pont","Miller Creek",0.266693063270686,0.7897,0.9384,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Purdy, Burley Lagoon",0.266693063270686,0.7897,0.9388,"No","a","a"
"Cap Sante","Commencement Bay, Dick Gilmur Launch",0.264732084864284,0.7912,0.939,"No","a","a"
"Brackenwood Lane","Smith Cove, Terminal 91",-0.266693063270686,0.7897,0.9392,"No","a","a"
"Kingston Marina","Miller Creek",0.254927192832273,0.7988,0.9393,"No","a","a"
"Chuckanut, Clark's Point","Elliot Bay Myrtle Edwards",-0.263755929055668,0.792,0.9394,"No","a","a"
"Manchester, Stormwater Outfall","Rich Passage",0.264732084864284,0.7912,0.9394,"No","a","a"
"Browns Point Lighthouse","Raft Island Park",-0.262771106457882,0.7927,0.9395,"No","a","a"
"Miller Creek","Penrose Point State Park",-0.254927192832273,0.7988,0.9397,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Kitsap St Boat Launch",0.256888171238675,0.7973,0.9399,"No","a","a"
"Filucy Bay","Salmon Bay, Commodore Park",0.262771106457882,0.7927,0.9399,"No","a","a"
"Blair Waterway","Port Angeles Yacht Club",0.256345209768115,0.7977,0.94,"No","a","a"
"Chimacum Creek delta","Purdy, Dexters",0.254927192832273,0.7988,0.9401,"No","a","a"
"Penn Cove Reference","Thea Foss Waterway",0.258795002490358,0.7958,0.9403,"No","a","a"
"Lions Park","Oak Bay County Park",0.256888171238675,0.7973,0.9404,"No","a","a"
"Aiston Preserve","Salmon Bay, Commodore Park",-0.254927192832273,0.7988,0.9405,"No","a","a"
"Friday Harbor","Salmon Bay, Commodore Park",0.261275465773013,0.7939,0.9405,"No","a","a"
"Aiston Preserve","Donkey Creek Delta",0.258849149645077,0.7958,0.9406,"No","a","a"
"Arroyo Beach","Minter Bay",0.257777305912071,0.7966,0.9408,"No","a","a"
"Lions Park","Rocky Point",0.256888171238675,0.7973,0.9408,"No","a","a"
"Edmonds Marina","Elliot Bay Myrtle Edwards",0.257141360301921,0.7971,0.9409,"No","a","a"
"Kopachuck State Park","Salmon Bay, Commodore Park",0.254927192832273,0.7988,0.9409,"No","a","a"
"Locust Beach","Squaxin Island",0.258849149645077,0.7958,0.941,"No","a","a"
"Friday Harbor","Maristone Island",-0.260135983061852,0.7948,0.9411,"No","a","a"
"Edmonds Ferry","North Camano",-0.251005236019469,0.8018,0.9412,"No","a","a"
"Kingston Marina","Tulalip Reservation",0.258849149645077,0.7958,0.9414,"No","a","a"
"Chuckanut, Clark's Point","Penn Cove Reference",-0.251005236019469,0.8018,0.9416,"No","a","a"
"Penrose Point State Park","Tulalip Reservation",0.258849149645077,0.7958,0.9419,"No","a","a"
"Discovery Bay","Salmon Beach",0.251005236019469,0.8018,0.942,"No","a","a"
"Browns Point Lighthouse","Manchester, Stormwater Outfall",-0.249044257613067,0.8033,0.9422,"No","a","a"
"Commencement Bay Skookum","Smith Cove, Terminal 91",0.247083279206665,0.8048,0.9423,"No","a","a"
"Blair Waterway","Smith Cove, Terminal 91",-0.251005236019469,0.8018,0.9424,"No","a","a"
"Kitsap St Boat Launch","South of Skunk Island",0.249044257613067,0.8033,0.9426,"No","a","a"
"Kitsap St Boat Launch","Three Tree Point",0.247083279206665,0.8048,0.9427,"No","a","a"
"Jamestown","Shilshole Bay",0.24775263290438,0.8043,0.9429,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","West Bay Park",-0.247083279206665,0.8048,0.9431,"No","a","a"
"Arroyo Beach","Mukilteo",-0.244888440616468,0.8065,0.9435,"No","a","a"
"Arroyo Beach","Suquamish Stormwater Outfall",0.244888440616468,0.8065,0.9439,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Jamestown",-0.243037843330087,0.808,0.9443,"No","a","a"
"Edmonds Marina","Penn Cove Reference",0.243161322393861,0.8079,0.9446,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Gig Harbor Boat Launch",-0.241200343987459,0.8094,0.9456,"No","a","a"
"Brackenwood Lane","Port Angeles Yacht Club",0.239160056040644,0.811,0.9462,"No","a","a"
"Blair Waterway Two","Salmon Beach",0.239239365581056,0.8109,0.9465,"No","a","a"
"Reach Island","Williams Olson Park",-0.239239365581056,0.8109,0.9469,"No","a","a"
"Kopachuck State Park","Maristone Island",-0.236295863752732,0.8132,0.9484,"No","a","a"
"Browns Point Lighthouse","Chimacum Creek delta",0.235317408768252,0.814,0.9485,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Madrona Pont",-0.235317408768252,0.814,0.9489,"No","a","a"
"Des Moines Marina","Locust Beach",0.231395451955448,0.817,0.95,"No","a","a"
"Port Angeles Yacht Club","Seattle Aquarium, Pier 59",-0.230567479176908,0.8177,0.9503,"No","a","a"
"Kingston Marina","Squaxin Island",-0.231395451955448,0.817,0.9504,"No","a","a"
"Locust Beach","Maristone Island",0.231999575320864,0.8165,0.9506,"No","a","a"
"Penrose Point State Park","Squaxin Island",-0.231395451955448,0.817,0.9508,"No","a","a"
"Arroyo Beach","Williams Olson Park",0.231999575320864,0.8165,0.951,"No","a","a"
"Blair Waterway Two","Commencement Bay Skookum",-0.227473495142644,0.8201,0.9514,"No","a","a"
"Everett Harbor","N Avenue Park",0.227473495142644,0.8201,0.9519,"No","a","a"
"Aiston Preserve","Cherry Point Aquatic Reserve, Conoco Phillips",-0.22355153832984,0.8231,0.9521,"No","a","a"
"Broad Spit ","Jamestown",-0.22627119074504,0.821,0.9521,"No","a","a"
"Reach Island","Suquamish Stormwater Outfall",-0.227473495142644,0.8201,0.9523,"No","a","a"
"Kitsap St Boat Launch","Lions Park",-0.225512516736242,0.8216,0.9524,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Kingston Marina",-0.22355153832984,0.8231,0.9525,"No","a","a"
"Filucy Bay","Maristone Island",-0.227703286888996,0.8199,0.9525,"No","a","a"
"Port Angeles Yacht Club","Skiff Point",0.224839094601085,0.8221,0.9526,"No","a","a"
"Eastsound, Fishing Bay","Locust Beach",0.22355153832984,0.8231,0.9529,"No","a","a"
"Commencement Bay Skookum","Discovery Bay",0.215707624704231,0.8292,0.9531,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Penrose Point State Park",-0.22355153832984,0.8231,0.9533,"No","a","a"
"Chambers Bay Park","Lions Park",0.221590559923438,0.8246,0.9535,"No","a","a"
"Minter Bay","Reach Island",0.215707624704231,0.8292,0.9535,"No","a","a"
"North Camano","Purdy, Dexters",-0.219629581517035,0.8262,0.9536,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Lions Park",0.217668603110633,0.8277,0.9537,"No","a","a"
"Port Angeles Yacht Club","Tulalip Bay",0.214551709989456,0.8301,0.9537,"No","a","a"
"Oak Bay County Park","Three Tree Point",0.215707624704231,0.8292,0.9539,"No","a","a"
"Chimacum Creek delta","Rich Passage",-0.219629581517035,0.8262,0.954,"No","a","a"
"Oak Bay County Park","South of Skunk Island",0.217668603110633,0.8277,0.9542,"No","a","a"
"Rocky Point","Three Tree Point",0.215707624704231,0.8292,0.9543,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Locust Beach",0.213319842308346,0.8311,0.9544,"No","a","a"
"Salmon Beach","Smith Cove, Terminal 91",-0.219629581517035,0.8262,0.9544,"No","a","a"
"Rocky Point","South of Skunk Island",0.217668603110633,0.8277,0.9546,"No","a","a"
"Reach Island","Tulalip Reservation",0.215707624704231,0.8292,0.9547,"No","a","a"
"Madrona Pont","Squaxin Island",-0.219629581517035,0.8262,0.9548,"No","a","a"
"Point Defiance Ferry","Port Angeles Yacht Club",0.217678613881305,0.8277,0.955,"No","a","a"
"Salmon Bay, Commodore Park","West Bay Park",-0.215707624704231,0.8292,0.9551,"No","a","a"
"Miller Creek","Reach Island",-0.211785667891427,0.8323,0.9554,"No","a","a"
"Discovery Bay","Mukilteo",0.207863711078623,0.8353,0.9568,"No","a","a"
"Oak Bay County Park","Purdy, Burley Lagoon",-0.207863711078623,0.8353,0.9573,"No","a","a"
"Reach Island","Tulalip Bay",-0.209086037017569,0.8344,0.9574,"No","a","a"
"Purdy, Burley Lagoon","Rocky Point",0.207863711078623,0.8353,0.9577,"No","a","a"
"Broad Spit ","Locust Beach",0.203941754265819,0.8384,0.9579,"No","a","a"
"Squaxin Island","West Bay Park",0.207863711078623,0.8353,0.9581,"No","a","a"
"Eagle Harbor Dr","Oak Bay County Park",0.203941754265819,0.8384,0.9583,"No","a","a"
"Elliot Bay Myrtle Edwards","Meyer's Point, Henderson Inlet",-0.205465041913271,0.8372,0.9586,"No","a","a"
"Eagle Harbor Dr","Rocky Point",0.203941754265819,0.8384,0.9587,"No","a","a"
"Eastsound, Fishing Bay","Jamestown",-0.204789748585701,0.8377,0.9588,"No","a","a"
"Madrona Pont","Salmon Bay, Commodore Park",0.203941754265819,0.8384,0.9591,"No","a","a"
"Des Moines Marina","Point Defiance Ferry",0.200019797453014,0.8415,0.961,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Port Angeles Yacht Club",-0.199061364009878,0.8422,0.9615,"No","a","a"
"Browns Point Lighthouse","Everett Harbor",0.184331970201798,0.8538,0.9616,"No","a","a"
"Blair Waterway Two","Mukilteo",0.19609784064021,0.8445,0.9617,"No","a","a"
"Eld Inlet","Penn Cove Reference",-0.184331970201798,0.8538,0.962,"No","a","a"
"Locust Beach","Port Angeles Yacht Club",0.183308306426362,0.8546,0.9621,"No","a","a"
"Aiston Preserve","Rich Passage",0.19609784064021,0.8445,0.9621,"No","a","a"
"Aiston Preserve","Miller Creek",-0.192175883827406,0.8476,0.9623,"No","a","a"
"Arroyo Beach","Salmon Beach",-0.197629267865921,0.8433,0.9623,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Point Defiance Ferry",0.18024699853961,0.857,0.9624,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Reach Island",0.184331970201798,0.8538,0.9624,"No","a","a"
"Kingston Marina","Williams Olson Park",-0.19609784064021,0.8445,0.9625,"No","a","a"
"Commencement Bay Skookum","Kitsap St Boat Launch",-0.188253927014602,0.8507,0.9626,"No","a","a"
"Aiston Preserve","Browns Point Lighthouse",0.180410013388993,0.8568,0.9627,"No","a","a"
"Eastsound, Fishing Bay","Point Defiance Ferry",0.192175883827406,0.8476,0.9627,"No","a","a"
"Locust Beach","Shilshole Bay",-0.184331970201798,0.8538,0.9628,"No","a","a"
"Arroyo Beach","Squaxin Island",0.193332979434054,0.8467,0.9629,"No","a","a"
"Penrose Point State Park","Williams Olson Park",-0.19609784064021,0.8445,0.9629,"No","a","a"
"Cap Sante","Elliot Bay Myrtle Edwards",0.190995672764449,0.8485,0.963,"No","a","a"
"Eld Inlet","Oak Bay County Park",0.188253927014602,0.8507,0.963,"No","a","a"
"Meyer's Point, Henderson Inlet","Penn Cove Reference",0.194136862233808,0.8461,0.963,"No","a","a"
