"Group1","Group2","Diff","Lower","Upper","P.adj","Significant","Group1_CLD","Group2_CLD"
"Port Angeles Yacht Club","Maristone Island","2.25116774433334","-3.64533136502351","8.14766685369019","0.99999998432721","No","abcdef","abcfg"
"Purdy, Burley Lagoon","Maristone Island","4.77911840725001","-1.81336801164443","11.3716048261445","0.7532914957717","No","abcde","abcfg"
"Purdy, Dexters","Maristone Island","3.20145576775001","-3.39103065114443","9.79394218664445","0.999901459191973","No","abcdef","abcfg"
"Raft Island Park","Maristone Island","-1.00564460699999","-7.59813102589442","5.58684181189445","1","No","bcfg","abcfg"
"Reach Island","Maristone Island","1.56843654300001","-5.02404987589443","8.16092296189445","1","No","abcdefg","abcfg"
"Rich Passage","Maristone Island","2.45414188500001","-4.13834453389443","9.04662830389445","0.999999994682198","No","abcdef","abcfg"
"Rocky Point","Maristone Island","-0.230652432749998","-6.82313885164444","6.36183398614444","1","No","abcfg","abcfg"
"Salmon Bay, Commodore Park","Maristone Island","0.184521946000008","-6.40796447289443","6.77700836489445","1","No","abcefg","abcfg"
"Salmon Beach","Maristone Island","3.64430843875001","-2.94817798014443","10.2367948576445","0.996872044954891","No","abcdef","abcfg"
"Seattle Aquarium, Pier 59","Maristone Island","3.17377747600001","-3.41870894289443","9.76626389489445","0.999924323785431","No","abcdef","abcfg"
"Shilshole Bay","Maristone Island","-3.16455137899998","-9.75703779789442","3.42793503989445","0.999930796432181","No","fg","abcfg"
"Silverdale, Dyes Inlet","Maristone Island","-0.258330724749991","-6.85081714364443","6.33415569414445","1","No","abcfg","abcfg"
"Skiff Point","Maristone Island","-3.10919479475","-9.70168121364444","3.48329162414444","0.999960137705931","No","fg","abcfg"
"Smith Cove, Terminal 91","Maristone Island","0.904157536750004","-5.68832888214444","7.49664395564444","1","No","abcdefg","abcfg"
"South of Skunk Island","Maristone Island","1.92825433850001","-4.66423208039443","8.52074075739445","1","No","abcdefg","abcfg"
"Squaxin Island","Maristone Island","3.47823868700001","-3.11424773189443","10.0707251058944","0.99899986535817","No","abcdef","abcfg"
"Suquamish, Stormwater Outfall","Maristone Island","7.13177322275001","0.539286803855568","13.7242596416444","0.0138778720659739","Yes","de","abcfg"
"Thea Foss Waterway","Maristone Island","4.38055100420001","-1.80374943492088","10.5648514433209","0.804403225532534","No","abcde","abcfg"
"Three Tree Point","Maristone Island","2.50949846900001","-4.08298794989443","9.10198488789445","0.999999986159098","No","abcdef","abcfg"
"Tulalip Bay","Maristone Island","3.87496087150001","-2.02153823785684","9.77145998085686","0.922205671950846","No","abcde","abcfg"
"Tulalip Reservation","Maristone Island","1.87289775450001","-4.71958866439443","8.46538417339445","1","No","abcdefg","abcfg"
"West Bay Park","Maristone Island","1.62379312725001","-4.96869329164443","8.21627954614445","1","No","abcdefg","abcfg"
"Williams Olson Park","Maristone Island","-0.61814852024999","-7.21063493914443","5.97433789864445","1","No","abcfg","abcfg"
"Miller Creek","Meyer's Point, Henderson Inlet","0.71963559025","-6.50207145309987","7.94134263359987","1","No","abcdef","abcdefg"
"Minter Bay","Meyer's Point, Henderson Inlet","2.8508640705","-4.37084297284987","10.0725711138499","0.999999937293839","No","abcde","abcdefg"
"Mukilteo","Meyer's Point, Henderson Inlet","0.0553565839999948","-7.16635045934988","7.27706362734987","1","No","abcdef","abcdefg"
"N Avenue Park","Meyer's Point, Henderson Inlet","0.747313882249993","-6.47439316109988","7.96902092559987","1","No","abcdef","abcdefg"
"North Camano","Meyer's Point, Henderson Inlet","-0.470530963250004","-7.69223800659988","6.75117608009987","1","No","abcdefg","abcdefg"
"Oak Bay County Park","Meyer's Point, Henderson Inlet","-0.332139503250006","-7.55384654659988","6.88956754009987","1","No","abcdefg","abcdefg"
"Penn Cove Reference","Meyer's Point, Henderson Inlet","-4.04103062325001","-11.2627376665999","3.18067642009986","0.995868721104679","No","cfg","abcdefg"
"Penrose Point State Park","Meyer's Point, Henderson Inlet","1.52230605649999","-5.69940098684988","8.74401309984986","1","No","abcdef","abcdefg"
"Point Defiance Ferry","Meyer's Point, Henderson Inlet","1.10713167749999","-6.11457536584988","8.32883872084987","1","No","abcdef","abcdefg"
"Port Angeles Yacht Club","Meyer's Point, Henderson Inlet","0.267556822083325","-6.32492959681111","6.86004324097776","1","No","abcdef","abcdefg"
"Purdy, Burley Lagoon","Meyer's Point, Henderson Inlet","2.795507485","-4.42619955834987","10.0172145283499","0.999999972012182","No","abcde","abcdefg"
"Purdy, Dexters","Meyer's Point, Henderson Inlet","1.2178448455","-6.00386219784988","8.43955188884987","1","No","abcdef","abcdefg"
"Raft Island Park","Meyer's Point, Henderson Inlet","-2.98925552925","-10.2109625725999","4.23245151409987","0.999999591365308","No","bcfg","abcdefg"
"Reach Island","Meyer's Point, Henderson Inlet","-0.415174379250005","-7.63688142259988","6.80653266409987","1","No","abcdefg","abcdefg"
"Rich Passage","Meyer's Point, Henderson Inlet","0.470530962749998","-6.75117608059988","7.69223800609987","1","No","abcdef","abcdefg"
"Rocky Point","Meyer's Point, Henderson Inlet","-2.21426335500001","-9.43597039834988","5.00744368834986","1","No","abcfg","abcdefg"
"Salmon Bay, Commodore Park","Meyer's Point, Henderson Inlet","-1.79908897625","-9.02079601959988","5.42261806709987","1","No","abcefg","abcdefg"
"Salmon Beach","Meyer's Point, Henderson Inlet","1.6606975165","-5.56100952684987","8.88240455984987","1","No","abcdef","abcdefg"
"Seattle Aquarium, Pier 59","Meyer's Point, Henderson Inlet","1.19016655375","-6.03154048959988","8.41187359709987","1","No","abcdef","abcdefg"
"Shilshole Bay","Meyer's Point, Henderson Inlet","-5.14816230125","-12.3698693445999","2.07354474209988","0.790973971712112","No","fg","abcdefg"
"Silverdale, Dyes Inlet","Meyer's Point, Henderson Inlet","-2.241941647","-9.46364869034988","4.97976539634987","1","No","abcfg","abcdefg"
"Skiff Point","Meyer's Point, Henderson Inlet","-5.09280571700001","-12.3145127603499","2.12890132634986","0.813394748810648","No","fg","abcdefg"
"Smith Cove, Terminal 91","Meyer's Point, Henderson Inlet","-1.07945338550001","-8.30116042884988","6.14225365784987","1","No","abcdefg","abcdefg"
"South of Skunk Island","Meyer's Point, Henderson Inlet","-0.0553565837500036","-7.27706362709988","7.16635045959987","1","No","abcdefg","abcdefg"
"Squaxin Island","Meyer's Point, Henderson Inlet","1.49462776475","-5.72707927859988","8.71633480809987","1","No","abcdef","abcdefg"
"Suquamish, Stormwater Outfall","Meyer's Point, Henderson Inlet","5.1481623005","-2.07354474284988","12.3698693438499","0.790973972024296","No","de","abcdefg"
"Thea Foss Waterway","Meyer's Point, Henderson Inlet","2.39694008194999","-4.45417277348979","9.24805293738978","0.999999999669536","No","abcde","abcdefg"
"Three Tree Point","Meyer's Point, Henderson Inlet","0.525887546749995","-6.69581949659988","7.74759459009987","1","No","abcdef","abcdefg"
"Tulalip Bay","Meyer's Point, Henderson Inlet","1.89134994925","-4.70113646964444","8.48383636814443","1","No","abcde","abcdefg"
"Tulalip Reservation","Meyer's Point, Henderson Inlet","-0.110713167750005","-7.33242021109988","7.11099387559987","1","No","abcdefg","abcdefg"
"West Bay Park","Meyer's Point, Henderson Inlet","-0.359817795000004","-7.58152483834988","6.86188924834987","1","No","abcdefg","abcdefg"
"Williams Olson Park","Meyer's Point, Henderson Inlet","-2.6017594425","-9.82346648584988","4.61994760084987","0.999999998746314","No","abcfg","abcdefg"
"Minter Bay","Miller Creek","2.13122848025","-5.09047856309987","9.35293552359988","1","No","abcde","abcdef"
"Mukilteo","Miller Creek","-0.664279006250005","-7.88598604959988","6.55742803709987","1","No","abcdef","abcdef"
"N Avenue Park","Miller Creek","0.0276782919999929","-7.19402875134988","7.24938533534987","1","No","abcdef","abcdef"
"North Camano","Miller Creek","-1.1901665535","-8.41187359684988","6.03154048984987","1","No","abcdefg","abcdef"
"Oak Bay County Park","Miller Creek","-1.05177509350001","-8.27348213684988","6.16993194984987","1","No","abcdefg","abcdef"
"Penn Cove Reference","Miller Creek","-4.76066621350001","-11.9823732568499","2.46104082984986","0.918725265460844","No","cfg","abcdef"
"Penrose Point State Park","Miller Creek","0.80267046624999","-6.41903657709988","8.02437750959986","1","No","abcdef","abcdef"
"Point Defiance Ferry","Miller Creek","0.387496087249994","-6.83421095609988","7.60920313059987","1","No","abcdef","abcdef"
"Port Angeles Yacht Club","Miller Creek","-0.452078768166675","-7.04456518706111","6.14040765072776","1","No","abcdef","abcdef"
"Purdy, Burley Lagoon","Miller Creek","2.07587189475","-5.14583514859987","9.29757893809987","1","No","abcde","abcdef"
"Purdy, Dexters","Miller Creek","0.498209255249997","-6.72349778809988","7.71991629859987","1","No","abcdef","abcdef"
"Raft Island Park","Miller Creek","-3.7088911195","-10.9305981628499","3.51281592384988","0.999509592126146","No","bcfg","abcdef"
"Reach Island","Miller Creek","-1.13480996950001","-8.35651701284988","6.08689707384987","1","No","abcdefg","abcdef"
"Rich Passage","Miller Creek","-0.249104627500002","-7.47081167084988","6.97260241584987","1","No","abcdef","abcdef"
"Rocky Point","Miller Creek","-2.93389894525001","-10.1556059885999","4.28780809809986","0.999999802317139","No","abcfg","abcdef"
"Salmon Bay, Commodore Park","Miller Creek","-2.5187245665","-9.74043160984988","4.70298247684987","0.999999999713935","No","abcefg","abcdef"
"Salmon Beach","Miller Creek","0.941061926249999","-6.28064511709987","8.16276896959987","1","No","abcdef","abcdef"
"Seattle Aquarium, Pier 59","Miller Creek","0.470530963499997","-6.75117607984988","7.69223800684987","1","No","abcdef","abcdef"
"Shilshole Bay","Miller Creek","-5.8677978915","-13.0895049348499","1.35390915184988","0.438340980608169","No","fg","abcdef"
"Silverdale, Dyes Inlet","Miller Creek","-2.96157723725","-10.1832842805999","4.26012980609987","0.999999714692123","No","abcfg","abcdef"
"Skiff Point","Miller Creek","-5.81244130725001","-13.0341483505999","1.40926573609986","0.46573349003381","No","fg","abcdef"
"Smith Cove, Terminal 91","Miller Creek","-1.79908897575001","-9.02079601909988","5.42261806759987","1","No","abcdefg","abcdef"
"South of Skunk Island","Miller Creek","-0.774992174000004","-7.99669921734988","6.44671486934987","1","No","abcdefg","abcdef"
"Squaxin Island","Miller Creek","0.774992174499995","-6.44671486884988","7.99669921784987","1","No","abcdef","abcdef"
"Suquamish, Stormwater Outfall","Miller Creek","4.42852671024999","-2.79318033309988","11.6502337535999","0.974040425920423","No","de","abcdef"
"Thea Foss Waterway","Miller Creek","1.67730449169999","-5.17380836373979","8.52841734713978","1","No","abcde","abcdef"
"Three Tree Point","Miller Creek","-0.193748043500005","-7.41545508684988","7.02795899984987","1","No","abcdef","abcdef"
"Tulalip Bay","Miller Creek","1.17171435899999","-5.42077205989444","7.76420077789443","1","No","abcde","abcdef"
"Tulalip Reservation","Miller Creek","-0.830348758000005","-8.05205580134988","6.39135828534987","1","No","abcdefg","abcdef"
"West Bay Park","Miller Creek","-1.07945338525","-8.30116042859988","6.14225365809987","1","No","abcdefg","abcdef"
"Williams Olson Park","Miller Creek","-3.32139503275","-10.5431020760999","3.90031201059987","0.999982340585879","No","abcfg","abcdef"
"Mukilteo","Minter Bay","-2.79550748650001","-10.0172145298499","4.42619955684986","0.999999972012181","No","abcdef","abcde"
"N Avenue Park","Minter Bay","-2.10355018825001","-9.32525723159988","5.11815685509986","1","No","abcdef","abcde"
"North Camano","Minter Bay","-3.32139503375001","-10.5431020770999","3.90031200959986","0.999982340585703","No","abcdefg","abcde"
"Oak Bay County Park","Minter Bay","-3.18300357375001","-10.4047106170999","4.03870346959986","0.999995871462368","No","abcdefg","abcde"
"Penn Cove Reference","Minter Bay","-6.89189469375002","-14.1136017370999","0.329812349599857","0.0945907043205833","No","cfg","abcde"
"Penrose Point State Park","Minter Bay","-1.32855801400001","-8.55026505734989","5.89314902934986","1","No","abcdef","abcde"
"Point Defiance Ferry","Minter Bay","-1.74373239300001","-8.96543943634988","5.47797465034986","1","No","abcdef","abcde"
"Port Angeles Yacht Club","Minter Bay","-2.58330724841668","-9.17579366731112","4.00917917047776","0.999999953636063","No","abcdef","abcde"
"Purdy, Burley Lagoon","Minter Bay","-0.0553565855000038","-7.27706362884988","7.16635045784987","1","No","abcde","abcde"
"Purdy, Dexters","Minter Bay","-1.63301922500001","-8.85472626834988","5.58868781834987","1","No","abcdef","abcde"
"Raft Island Park","Minter Bay","-5.84011959975","-13.0618266430999","1.38158744359987","0.451970513268867","No","bcfg","abcde"
"Reach Island","Minter Bay","-3.26603844975001","-10.4877454930999","3.95566859359986","0.999989940454302","No","abcdefg","abcde"
"Rich Passage","Minter Bay","-2.38033310775001","-9.60204015109988","4.84137393559987","0.999999999980521","No","abcdef","abcde"
"Rocky Point","Minter Bay","-5.06512742550001","-12.2868344688499","2.15657961784986","0.82412247389635","No","abcfg","abcde"
"Salmon Bay, Commodore Park","Minter Bay","-4.64995304675001","-11.8716600900999","2.57175399659987","0.942273674582139","No","abcefg","abcde"
"Salmon Beach","Minter Bay","-1.19016655400001","-8.41187359734988","6.03154048934987","1","No","abcdef","abcde"
"Seattle Aquarium, Pier 59","Minter Bay","-1.66069751675001","-8.88240456009988","5.56100952659987","1","No","abcdef","abcde"
"Shilshole Bay","Minter Bay","-7.99902637175","-15.2207334150999","-0.777319328400128","0.00895777188960623","Yes","fg","abcde"
"Silverdale, Dyes Inlet","Minter Bay","-5.09280571750001","-12.3145127608499","2.12890132584987","0.813394748613885","No","abcfg","abcde"
"Skiff Point","Minter Bay","-7.94366978750001","-15.1653768308499","-0.721962744150141","0.0102159582700281","Yes","fg","abcde"
"Smith Cove, Terminal 91","Minter Bay","-3.93031745600001","-11.1520244993499","3.29138958734986","0.997836042313352","No","abcdefg","abcde"
"South of Skunk Island","Minter Bay","-2.90622065425001","-10.1279276975999","4.31548638909987","0.999999864095639","No","abcdefg","abcde"
"Squaxin Island","Minter Bay","-1.35623630575001","-8.57794334909988","5.86547073759986","1","No","abcdef","abcde"
"Suquamish, Stormwater Outfall","Minter Bay","2.29729822999999","-4.92440881334988","9.51900527334986","1","No","de","abcde"
"Thea Foss Waterway","Minter Bay","-0.453923988550011","-7.30503684398979","6.39718886688977","1","No","abcde","abcde"
"Three Tree Point","Minter Bay","-2.32497652375001","-9.54668356709988","4.89673051959986","1","No","abcdef","abcde"
"Tulalip Bay","Minter Bay","-0.95951412125001","-7.55200054014445","5.63297229764443","1","No","abcde","abcde"
"Tulalip Reservation","Minter Bay","-2.96157723825001","-10.1832842815999","4.26012980509986","0.99999971469212","No","abcdefg","abcde"
"West Bay Park","Minter Bay","-3.21068186550001","-10.4323889088499","4.01102517784986","0.99999440904787","No","abcdefg","abcde"
"Williams Olson Park","Minter Bay","-5.45262351300001","-12.6743305563499","1.76908353034987","0.649285750159878","No","abcfg","abcde"
"N Avenue Park","Mukilteo","0.691957298249998","-6.52974974509987","7.91366434159987","1","No","abcdef","abcdef"
"North Camano","Mukilteo","-0.525887547249999","-7.74759459059987","6.69581949609987","1","No","abcdefg","abcdef"
"Oak Bay County Park","Mukilteo","-0.387496087250001","-7.60920313059987","6.83421095609987","1","No","abcdefg","abcdef"
"Penn Cove Reference","Mukilteo","-4.09638720725001","-11.3180942505999","3.12531983609987","0.994415010793243","No","cfg","abcdef"
"Penrose Point State Park","Mukilteo","1.4669494725","-5.75475757084988","8.68865651584987","1","No","abcdef","abcdef"
"Point Defiance Ferry","Mukilteo","1.0517750935","-6.16993194984987","8.27348213684987","1","No","abcdef","abcdef"
"Port Angeles Yacht Club","Mukilteo","0.21220023808333","-6.38028618081111","6.80468665697777","1","No","abcdef","abcdef"
"Purdy, Burley Lagoon","Mukilteo","2.74015090100001","-4.48155614234987","9.96185794434988","0.999999987932853","No","abcde","abcdef"
"Purdy, Dexters","Mukilteo","1.1624882615","-6.05921878184987","8.38419530484988","1","No","abcdef","abcdef"
"Raft Island Park","Mukilteo","-3.04461211324999","-10.2663191565999","4.17709493009988","0.99999918026919","No","bcfg","abcdef"
"Reach Island","Mukilteo","-0.47053096325","-7.69223800659987","6.75117608009987","1","No","abcdefg","abcdef"
"Rich Passage","Mukilteo","0.415174378750003","-6.80653266459987","7.63688142209988","1","No","abcdef","abcdef"
"Rocky Point","Mukilteo","-2.269619939","-9.49132698234988","4.95208710434987","1","No","abcfg","abcdef"
"Salmon Bay, Commodore Park","Mukilteo","-1.85444556025","-9.07615260359987","5.36726148309987","1","No","abcefg","abcdef"
"Salmon Beach","Mukilteo","1.6053409325","-5.61636611084987","8.82704797584988","1","No","abcdef","abcdef"
"Seattle Aquarium, Pier 59","Mukilteo","1.13480996975","-6.08689707359987","8.35651701309988","1","No","abcdef","abcdef"
"Shilshole Bay","Mukilteo","-5.20351888524999","-12.4252259285999","2.01818815809988","0.76734479362067","No","fg","abcdef"
"Silverdale, Dyes Inlet","Mukilteo","-2.297298231","-9.51900527434987","4.92440881234988","1","No","abcfg","abcdef"
"Skiff Point","Mukilteo","-5.148162301","-12.3698693443499","2.07354474234987","0.79097397181617","No","fg","abcdef"
"Smith Cove, Terminal 91","Mukilteo","-1.1348099695","-8.35651701284988","6.08689707384987","1","No","abcdefg","abcdef"
"South of Skunk Island","Mukilteo","-0.110713167749998","-7.33242021109987","7.11099387559987","1","No","abcdefg","abcdef"
"Squaxin Island","Mukilteo","1.43927118075","-5.78243586259987","8.66097822409987","1","No","abcdef","abcdef"
"Suquamish, Stormwater Outfall","Mukilteo","5.0928057165","-2.12890132684987","12.3145127598499","0.813394749007416","No","de","abcdef"
"Thea Foss Waterway","Mukilteo","2.34158349795","-4.50952935748978","9.19269635338978","0.99999999988883","No","abcde","abcdef"
"Three Tree Point","Mukilteo","0.470530962750001","-6.75117608059987","7.69223800609987","1","No","abcdef","abcdef"
"Tulalip Bay","Mukilteo","1.83599336525","-4.75649305364444","8.42847978414444","1","No","abcde","abcdef"
"Tulalip Reservation","Mukilteo","-0.166069751749999","-7.38777679509987","7.05563729159987","1","No","abcdefg","abcdef"
"West Bay Park","Mukilteo","-0.415174378999999","-7.63688142234987","6.80653266434987","1","No","abcdefg","abcdef"
"Williams Olson Park","Mukilteo","-2.6571160265","-9.87882306984987","4.56459101684988","0.999999996808582","No","abcfg","abcdef"
"North Camano","N Avenue Park","-1.2178448455","-8.43955188884987","6.00386219784988","1","No","abcdefg","abcdef"
"Oak Bay County Park","N Avenue Park","-1.0794533855","-8.30116042884987","6.14225365784987","1","No","abcdefg","abcdef"
"Penn Cove Reference","N Avenue Park","-4.7883445055","-12.0100515488499","2.43336253784987","0.911951248421378","No","cfg","abcdef"
"Penrose Point State Park","N Avenue Park","0.774992174249997","-6.44671486909988","7.99669921759987","1","No","abcdef","abcdef"
"Point Defiance Ferry","N Avenue Park","0.359817795250001","-6.86188924809987","7.58152483859987","1","No","abcdef","abcdef"
"Port Angeles Yacht Club","N Avenue Park","-0.479757060166668","-7.07224347906111","6.11272935872777","1","No","abcdef","abcdef"
"Purdy, Burley Lagoon","N Avenue Park","2.04819360275001","-5.17351344059987","9.26990064609988","1","No","abcde","abcdef"
"Purdy, Dexters","N Avenue Park","0.470530963250004","-6.75117608009987","7.69223800659988","1","No","abcdef","abcdef"
"Raft Island Park","N Avenue Park","-3.73656941149999","-10.9582764548499","3.48513763184988","0.999400713933845","No","bcfg","abcdef"
"Reach Island","N Avenue Park","-1.1624882615","-8.38419530484987","6.05921878184988","1","No","abcdefg","abcdef"
"Rich Passage","N Avenue Park","-0.276782919499995","-7.49848996284987","6.94492412384988","1","No","abcdef","abcdef"
"Rocky Point","N Avenue Park","-2.96157723725","-10.1832842805999","4.26012980609987","0.999999714692123","No","abcfg","abcdef"
"Salmon Bay, Commodore Park","N Avenue Park","-2.5464028585","-9.76810990184987","4.67530418484988","0.999999999526902","No","abcefg","abcdef"
"Salmon Beach","N Avenue Park","0.913383634250006","-6.30832340909987","8.13509067759988","1","No","abcdef","abcdef"
"Seattle Aquarium, Pier 59","N Avenue Park","0.442852671500004","-6.77885437184987","7.66455971484988","1","No","abcdef","abcdef"
"Shilshole Bay","N Avenue Park","-5.89547618349999","-13.1171832268499","1.32623085984988","0.4248589164932","No","fg","abcdef"
"Silverdale, Dyes Inlet","N Avenue Park","-2.98925552925","-10.2109625725999","4.23245151409988","0.999999591365308","No","abcfg","abcdef"
"Skiff Point","N Avenue Park","-5.84011959925","-13.0618266425999","1.38158744409987","0.451970513516329","No","fg","abcdef"
"Smith Cove, Terminal 91","N Avenue Park","-1.82676726775","-9.04847431109987","5.39493977559987","1","No","abcdefg","abcdef"
"South of Skunk Island","N Avenue Park","-0.802670465999997","-8.02437750934987","6.41903657734988","1","No","abcdefg","abcdef"
"Squaxin Island","N Avenue Park","0.747313882500002","-6.47439316084987","7.96902092584988","1","No","abcdef","abcdef"
"Suquamish, Stormwater Outfall","N Avenue Park","4.40084841825","-2.82085862509987","11.6225554615999","0.976782780836547","No","de","abcdef"
"Thea Foss Waterway","N Avenue Park","1.6496261997","-5.20148665573978","8.50073905513978","1","No","abcde","abcdef"
"Three Tree Point","N Avenue Park","-0.221426335499998","-7.44313337884987","7.00028070784988","1","No","abcdef","abcdef"
"Tulalip Bay","N Avenue Park","1.144036067","-5.44845035189444","7.73652248589444","1","No","abcde","abcdef"
"Tulalip Reservation","N Avenue Park","-0.858027049999998","-8.07973409334987","6.36367999334988","1","No","abcdefg","abcdef"
"West Bay Park","N Avenue Park","-1.10713167725","-8.32883872059987","6.11457536609988","1","No","abcdefg","abcdef"
"Williams Olson Park","N Avenue Park","-3.34907332475","-10.5707803680999","3.87263371859988","0.999976810611261","No","abcfg","abcdef"
"Oak Bay County Park","North Camano","0.138391459999998","-7.08331558334987","7.36009850334987","1","No","abcdefg","abcdefg"
"Penn Cove Reference","North Camano","-3.57049966000001","-10.7922067033499","3.65120738334987","0.999832136399281","No","cfg","abcdefg"
"Penrose Point State Park","North Camano","1.99283701974999","-5.22887002359988","9.21454406309987","1","No","abcdef","abcdefg"
"Point Defiance Ferry","North Camano","1.57766264075","-5.64404440259988","8.79936968409987","1","No","abcdef","abcdefg"
"Port Angeles Yacht Club","North Camano","0.738087785333329","-5.85439863356111","7.33057420422777","1","No","abcdef","abcdefg"
"Purdy, Burley Lagoon","North Camano","3.26603844825","-3.95566859509987","10.4877454915999","0.999989940454459","No","abcde","abcdefg"
"Purdy, Dexters","North Camano","1.68837580875","-5.53333123459987","8.91008285209988","1","No","abcdef","abcdefg"
"Raft Island Park","North Camano","-2.51872456599999","-9.74043160934987","4.70298247734988","0.999999999713935","No","bcfg","abcdefg"
"Reach Island","North Camano","0.0553565839999992","-7.16635045934987","7.27706362734987","1","No","abcdefg","abcdefg"
"Rich Passage","North Camano","0.941061926000002","-6.28064511734987","8.16276896934988","1","No","abcdef","abcdefg"
"Rocky Point","North Camano","-1.74373239175001","-8.96543943509988","5.47797465159987","1","No","abcfg","abcdefg"
"Salmon Bay, Commodore Park","North Camano","-1.328558013","-8.55026505634987","5.89314903034987","1","No","abcefg","abcdefg"
"Salmon Beach","North Camano","2.13122847975","-5.09047856359987","9.35293552309988","1","No","abcdef","abcdefg"
"Seattle Aquarium, Pier 59","North Camano","1.660697517","-5.56100952634987","8.88240456034988","1","No","abcdef","abcdefg"
"Shilshole Bay","North Camano","-4.67763133799999","-11.8993383813499","2.54407570534988","0.936906384142986","No","fg","abcdefg"
"Silverdale, Dyes Inlet","North Camano","-1.77141068375","-8.99311772709987","5.45029635959988","1","No","abcfg","abcdefg"
"Skiff Point","North Camano","-4.62227475375001","-11.8439817970999","2.59943228959987","0.947307194144855","No","fg","abcdefg"
"Smith Cove, Terminal 91","North Camano","-0.608922422250004","-7.83062946559988","6.61278462109987","1","No","abcdefg","abcdefg"
"South of Skunk Island","North Camano","0.415174379500001","-6.80653266384987","7.63688142284987","1","No","abcdefg","abcdefg"
"Squaxin Island","North Camano","1.965158728","-5.25654831534987","9.18686577134987","1","No","abcdef","abcdefg"
"Suquamish, Stormwater Outfall","North Camano","5.61869326375","-1.60301377959987","12.8404003070999","0.56449092145593","No","de","abcdefg"
"Thea Foss Waterway","North Camano","2.8674710452","-3.98364181023978","9.71858390063978","0.999999376455339","No","abcde","abcdefg"
"Three Tree Point","North Camano","0.99641851","-6.22528853334987","8.21812555334987","1","No","abcdef","abcdefg"
"Tulalip Bay","North Camano","2.3618809125","-4.23060550639444","8.95436733139444","0.999999999024056","No","abcde","abcdefg"
"Tulalip Reservation","North Camano","0.3598177955","-6.86188924784987","7.58152483884987","1","No","abcdefg","abcdefg"
"West Bay Park","North Camano","0.11071316825","-7.11099387509987","7.33242021159987","1","No","abcdefg","abcdefg"
"Williams Olson Park","North Camano","-2.13122847925","-9.35293552259987","5.09047856409988","1","No","abcfg","abcdefg"
"Penn Cove Reference","Oak Bay County Park","-3.70889112000001","-10.9305981633499","3.51281592334987","0.99950959212435","No","cfg","abcdefg"
"Penrose Point State Park","Oak Bay County Park","1.85444555975","-5.36726148359988","9.07615260309987","1","No","abcdef","abcdefg"
"Point Defiance Ferry","Oak Bay County Park","1.43927118075","-5.78243586259987","8.66097822409987","1","No","abcdef","abcdefg"
"Port Angeles Yacht Club","Oak Bay County Park","0.599696325333331","-5.99279009356111","7.19218274422777","1","No","abcdef","abcdefg"
"Purdy, Burley Lagoon","Oak Bay County Park","3.12764698825001","-4.09406005509987","10.3493540315999","0.999997792739653","No","abcde","abcdefg"
"Purdy, Dexters","Oak Bay County Park","1.54998434875","-5.67172269459987","8.77169139209988","1","No","abcdef","abcdefg"
"Raft Island Park","Oak Bay County Park","-2.65711602599999","-9.87882306934987","4.56459101734988","0.999999996808582","No","bcfg","abcdefg"
"Reach Island","Oak Bay County Park","-0.0830348759999993","-7.30474191934987","7.13867216734987","1","No","abcdefg","abcdefg"
"Rich Passage","Oak Bay County Park","0.802670466000004","-6.41903657734987","8.02437750934988","1","No","abcdef","abcdefg"
"Rocky Point","Oak Bay County Park","-1.88212385175","-9.10383089509988","5.33958319159987","1","No","abcfg","abcdefg"
"Salmon Bay, Commodore Park","Oak Bay County Park","-1.466949473","-8.68865651634987","5.75475757034988","1","No","abcefg","abcdefg"
"Salmon Beach","Oak Bay County Park","1.99283701975","-5.22887002359987","9.21454406309988","1","No","abcdef","abcdefg"
"Seattle Aquarium, Pier 59","Oak Bay County Park","1.522306057","-5.69940098634987","8.74401310034988","1","No","abcdef","abcdefg"
"Shilshole Bay","Oak Bay County Park","-4.81602279799999","-12.0377298413499","2.40568424534988","0.90481284104475","No","fg","abcdefg"
"Silverdale, Dyes Inlet","Oak Bay County Park","-1.90980214375","-9.13150918709987","5.31190489959988","1","No","abcfg","abcdefg"
"Skiff Point","Oak Bay County Park","-4.76066621375","-11.9823732570999","2.46104082959987","0.918725265401295","No","fg","abcdefg"
"Smith Cove, Terminal 91","Oak Bay County Park","-0.747313882250002","-7.96902092559988","6.47439316109987","1","No","abcdefg","abcdefg"
"South of Skunk Island","Oak Bay County Park","0.276782919500002","-6.94492412384987","7.49848996284988","1","No","abcdefg","abcdefg"
"Squaxin Island","Oak Bay County Park","1.826767268","-5.39493977534987","9.04847431134987","1","No","abcdef","abcdefg"
"Suquamish, Stormwater Outfall","Oak Bay County Park","5.48030180375","-1.74140523959987","12.7020088470999","0.635332815916386","No","de","abcdefg"
"Thea Foss Waterway","Oak Bay County Park","2.7290795852","-4.12203327023978","9.58019244063978","0.99999990966306","No","abcde","abcdefg"
"Three Tree Point","Oak Bay County Park","0.858027050000001","-6.36367999334987","8.07973409334987","1","No","abcdef","abcdefg"
"Tulalip Bay","Oak Bay County Park","2.2234894525","-4.36899696639444","8.81597587139444","0.99999999994078","No","abcde","abcdefg"
"Tulalip Reservation","Oak Bay County Park","0.221426335500001","-7.00028070784987","7.44313337884987","1","No","abcdefg","abcdefg"
