"Grouping_Variable","Metric","Analyte","Spearman_Rho","P_Value"
"pcb_group","ci_pollution","a68",0.380952380952381,0.359871031746032
"pcb_group","ci_pollution","a69",0.0238095238095238,0.976785714285714
"pcb_group","ci_pollution","a70",0.476190476190476,0.243055555555556
"pcb_group","ci_pollution","a71",0.380952380952381,0.359871031746032
"pcb_group","ci_pollution","a72",0.0476190476190476,0.934871031746032
"pcb_group","ci_pollution","a73",0.476190476190476,0.243055555555556
"pcb_group","ci_pollution","a74",0.19047619047619,0.664583333333333
"pcb_group","ci_pollution","a75",0.380952380952381,0.359871031746032
"pcb_group","ci_pollution","a76",-0.0238095238095238,0.976785714285714
"pcb_group","ci_pollution","a77",-0.0476190476190476,0.934871031746032
"pcb_group","ci_pollution","a78",0.0476190476190476,0.934871031746032
"pcb_group","ci_pollution","a80",0.0952380952380952,0.840128968253968
"pcb_group","ci_pollution","a81",0.547619047619048,0.170982142857143
"pcb_group","ci_pollution","a82",0.119047619047619,0.793005952380952
"pcb_group","ci_pollution","a83",0.142857142857143,0.75203373015873
"pcb_group","ci_pollution","a84",0.142857142857143,0.75203373015873
"pcb_group","ci_pollution","a85",0.142857142857143,0.75203373015873
"pcb_group","ci_pollution","a86",0.142857142857143,0.75203373015873
"pcb_group","ci_pollution","a87",0.142857142857143,0.75203373015873
"pcb_group","ci_pollution","a88",0.0238095238095238,0.976785714285714
"pcb_group","ci_pollution","a89",0.119047619047619,0.793005952380952
"pcb_group","ci_pollution","a90",0.285714285714286,0.500793650793651
"pcb_group","ci_pollution","a91",0.142857142857143,0.75203373015873
"pcb_group","ci_pollution","a92",0,1
"pcb_group","ci_pollution","a93",0.261904761904762,0.53640873015873
"pcb_group","ci_pollution","a94",0.119047619047619,0.793005952380952
"pcb_group","ci_pollution","a95",0,1
"pcb_group","ci_pollution","a96",0.0476190476190476,0.934871031746032
"pcb_group","ci_pollution","a97",0.142857142857143,0.75203373015873
"pcb_group","ci_pollution","a98",0.119047619047619,0.793005952380952
"pcb_group","ci_pollution","a99",-0.0476190476190476,0.934871031746032
"pcb_group","ci_pollution","a100",0.0952380952380952,0.840128968253968
"pcb_group","ci_pollution","a101",0.0476190476190476,0.934871031746032
"pcb_group","ci_pollution","a102",-0.0238095238095238,0.976785714285714
"pcb_group","ci_pollution","a103",0.0238095238095238,0.976785714285714
"pcb_group","ci_pollution","a104",0.119047619047619,0.793005952380952
"pcb_group","ci_pollution","a105",0.0952380952380952,0.840128968253968
"pcb_group","ci_pollution","a106",0.0476190476190476,0.934871031746032
"pcb_group","ci_pollution","a107",0.214285714285714,0.619097222222222
"pcb_group","ci_pollution","a108",-0.0714285714285714,0.881994047619048
"pcb_group","ci_pollution","a109",0.0952380952380952,0.840128968253968
"pcb_group","ci_pollution","a110",0.0952380952380952,0.840128968253968
"pcb_group","ci_pollution","a111",-0.0238095238095238,0.976785714285714
"pcb_group","ci_pollution","a112",0.142857142857143,0.75203373015873
"pcb_group","ci_pollution","a113",0.19047619047619,0.664583333333333
"pcb_group","ci_pollution","a114",0.285714285714286,0.500793650793651
"pcb_group","ci_pollution","a115",0.142857142857143,0.75203373015873
"pcb_group","ci_pollution","a116",-0.0238095238095238,0.976785714285714
"pcb_group","ci_pollution","a117",0.119047619047619,0.793005952380952
"pcb_group","ci_pollution","a118",0.119047619047619,0.793005952380952
"pcb_group","ci_pollution","a119",0.214285714285714,0.619097222222222
"pcb_group","ci_pollution","a120",0.238095238095238,0.582142857142857
"pcb_group","ci_pollution","a121",0.261904761904762,0.53640873015873
"pcb_group","ci_pollution","a122",0.0952380952380952,0.840128968253968
"pcb_group","ci_pollution","a123",0.119047619047619,0.793005952380952
"pcb_group","ci_pollution","a124",0.0952380952380952,0.840128968253968
"pcb_group","ci_pollution","a125",0.142857142857143,0.75203373015873
"pcb_group","ci_pollution","a126",0.261904761904762,0.53640873015873
"pcb_group","ci_pollution","a127",0.119047619047619,0.793005952380952
"pcb_group","ci_pollution","a128",0.119047619047619,0.793005952380952
"pcb_group","ci_pollution","a129",-0.238095238095238,0.582142857142857
"pcb_group","ci_pollution","a130",0.285714285714286,0.500793650793651
"pcb_group","ci_pollution","a131",-0.0238095238095238,0.976785714285714
"pcb_group","shell_thickness","a1",-0.119047619047619,0.793005952380952
"pcb_group","shell_thickness","a2",0.476190476190476,0.243055555555556
"pcb_group","shell_thickness","a3",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a4",0.30952380952381,0.461805555555556
"pcb_group","shell_thickness","a5",0.357142857142857,0.389384920634921
"pcb_group","shell_thickness","a6",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a7",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a8",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a9",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a10",0.523809523809524,0.196626984126984
"pcb_group","shell_thickness","a11",0.0952380952380952,0.840128968253968
"pcb_group","shell_thickness","a12",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a13",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a14",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a15",0.0952380952380952,0.840128968253968
"pcb_group","shell_thickness","a16",0.261904761904762,0.53640873015873
"pcb_group","shell_thickness","a17",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a18",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a19",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a20",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a21",0,1
"pcb_group","shell_thickness","a22",0,1
"pcb_group","shell_thickness","a23",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a24",0,1
"pcb_group","shell_thickness","a25",0,1
"pcb_group","shell_thickness","a26",0.0476190476190476,0.934871031746032
"pcb_group","shell_thickness","a27",0,1
"pcb_group","shell_thickness","a28",0,1
"pcb_group","shell_thickness","a29",-0.0476190476190476,0.934871031746032
"pcb_group","shell_thickness","a30",0,1
"pcb_group","shell_thickness","a31",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a32",0.476190476190476,0.243055555555556
"pcb_group","shell_thickness","a33",0.476190476190476,0.243055555555556
"pcb_group","shell_thickness","a34",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a35",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a36",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a37",0.0714285714285714,0.881994047619048
"pcb_group","shell_thickness","a38",0,1
"pcb_group","shell_thickness","a39",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a40",0,1
"pcb_group","shell_thickness","a41",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a42",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a43",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a44",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a45",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a46",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a47",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a48",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a49",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a50",-0.0238095238095238,0.976785714285714
"pcb_group","shell_thickness","a51",-0.0238095238095238,0.976785714285714
"pcb_group","shell_thickness","a52",-0.0238095238095238,0.976785714285714
"pcb_group","shell_thickness","a53",0,1
"pcb_group","shell_thickness","a54",-0.0476190476190476,0.934871031746032
"pcb_group","shell_thickness","a55",0,1
"pcb_group","shell_thickness","a56",0,1
"pcb_group","shell_thickness","a57",0,1
"pcb_group","shell_thickness","a58",0.333333333333333,0.427876984126984
"pcb_group","shell_thickness","a59",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a60",0,1
"pcb_group","shell_thickness","a61",0,1
"pcb_group","shell_thickness","a62",0,1
"pcb_group","shell_thickness","a63",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a64",-0.0476190476190476,0.934871031746032
"pcb_group","shell_thickness","a65",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a66",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a67",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a68",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a69",0.547619047619048,0.170982142857143
"pcb_group","shell_thickness","a70",0.523809523809524,0.196626984126984
"pcb_group","shell_thickness","a71",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a72",-0.0238095238095238,0.976785714285714
"pcb_group","shell_thickness","a73",0.523809523809524,0.196626984126984
"pcb_group","shell_thickness","a74",0.357142857142857,0.389384920634921
"pcb_group","shell_thickness","a75",0.571428571428572,0.151140873015873
"pcb_group","shell_thickness","a76",-0.119047619047619,0.793005952380952
"pcb_group","shell_thickness","a77",0.0238095238095238,0.976785714285714
"pcb_group","shell_thickness","a78",-0.380952380952381,0.359871031746032
"pcb_group","shell_thickness","a80",0.166666666666667,0.703323412698413
"pcb_group","shell_thickness","a81",0.333333333333333,0.427876984126984
"pcb_group","shell_thickness","a82",0.261904761904762,0.53640873015873
"pcb_group","shell_thickness","a83",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a84",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a85",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a86",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a87",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a88",0.0952380952380952,0.840128968253968
"pcb_group","shell_thickness","a89",0.0476190476190476,0.934871031746032
"pcb_group","shell_thickness","a90",0.214285714285714,0.619097222222222
"pcb_group","shell_thickness","a91",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a92",0.214285714285714,0.619097222222222
"pcb_group","shell_thickness","a93",0.0476190476190476,0.934871031746032
"pcb_group","shell_thickness","a94",0.261904761904762,0.53640873015873
"pcb_group","shell_thickness","a95",0,1
"pcb_group","shell_thickness","a96",-0.0476190476190476,0.934871031746032
"pcb_group","shell_thickness","a97",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a98",0.0476190476190476,0.934871031746032
"pcb_group","shell_thickness","a99",-0.0476190476190476,0.934871031746032
"pcb_group","shell_thickness","a100",0.166666666666667,0.703323412698413
"pcb_group","shell_thickness","a101",-0.0238095238095238,0.976785714285714
"pcb_group","shell_thickness","a102",-0.119047619047619,0.793005952380952
"pcb_group","shell_thickness","a103",0.0952380952380952,0.840128968253968
"pcb_group","shell_thickness","a104",0.0476190476190476,0.934871031746032
"pcb_group","shell_thickness","a105",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a106",-0.0238095238095238,0.976785714285714
"pcb_group","shell_thickness","a107",-0.166666666666667,0.703323412698413
"pcb_group","shell_thickness","a108",-0.0952380952380952,0.840128968253968
"pcb_group","shell_thickness","a109",0.166666666666667,0.703323412698413
"pcb_group","shell_thickness","a110",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a111",-0.119047619047619,0.793005952380952
"pcb_group","shell_thickness","a112",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a113",0.404761904761905,0.326835317460317
"pcb_group","shell_thickness","a114",0.214285714285714,0.619097222222222
"pcb_group","shell_thickness","a115",0.142857142857143,0.75203373015873
"pcb_group","shell_thickness","a116",-0.119047619047619,0.793005952380952
"pcb_group","shell_thickness","a117",0.261904761904762,0.53640873015873
"pcb_group","shell_thickness","a118",0.261904761904762,0.53640873015873
"pcb_group","shell_thickness","a119",0.19047619047619,0.664583333333333
"pcb_group","shell_thickness","a120",0.428571428571429,0.299206349206349
"pcb_group","shell_thickness","a121",0.0476190476190476,0.934871031746032
"pcb_group","shell_thickness","a122",0.166666666666667,0.703323412698413
"pcb_group","shell_thickness","a123",0.261904761904762,0.53640873015873
"pcb_group","shell_thickness","a124",0.166666666666667,0.703323412698413
"pcb_group","shell_thickness","a125",-0.19047619047619,0.664583333333333
"pcb_group","shell_thickness","a126",0.119047619047619,0.793005952380952
"pcb_group","shell_thickness","a127",0.261904761904762,0.53640873015873
"pcb_group","shell_thickness","a128",0.261904761904762,0.53640873015873
"pcb_group","shell_thickness","a129",0.30952380952381,0.461805555555556
"pcb_group","shell_thickness","a130",0.333333333333333,0.427876984126984
"pcb_group","shell_thickness","a131",0,1
"site_number","p450","a1",0.15231395779341,0.194713106239727
"site_number","p450","a2",0.0895816364309515,0.44700197761444
"site_number","p450","a3",0.112595335061088,0.338743047355252
"site_number","p450","a4",0.191647537948908,0.101851887305504
"site_number","p450","a5",0.144998148833765,0.217219140004251
"site_number","p450","a6",0.106345797852647,0.366360396587117
"site_number","p450","a7",0.129063309885228,0.272458396105981
"site_number","p450","a8",0.105723805997779,0.369182659906707
"site_number","p450","a9",0.121036653091448,0.303589042451839
"site_number","p450","a10",0.106168085894113,0.367165402747551
"site_number","p450","a11",0.171210662717512,0.144461766024577
"site_number","p450","a12",0.134424287301,0.252907378406278
"site_number","p450","a13",0.128470936690115,0.27467953087596
"site_number","p450","a14",0.134424287301,0.252907378406278
"site_number","p450","a15",0.241466123657904,0.0384519784723857
"site_number","p450","a16",0.0497445390596075,0.673197121417663
"site_number","p450","a17",0.134424287301,0.252907378406278
"site_number","p450","a18",0.134424287301,0.252907378406278
"site_number","p450","a19",0.129063309885228,0.272458396105981
"site_number","p450","a20",0.121036653091448,0.303589042451839
"site_number","p450","a21",0.0973121066271751,0.408645214845313
"site_number","p450","a22",0.0322102924842651,0.78486830930929
"site_number","p450","a23",0.116534616808589,0.322029685470011
"site_number","p450","a24",0.0769344687152906,0.513892565581886
"site_number","p450","a25",0.0750092558311736,0.524506002477934
"site_number","p450","a26",-0.0560829322473158,0.634372978169841
"site_number","p450","a27",0.0610588670862643,0.604566736039304
"site_number","p450","a28",0.107115883006294,0.362884572335127
"site_number","p450","a29",0.0350536838208071,0.766390403124037
"site_number","p450","a30",0.0866493891151425,0.462061780664632
"site_number","p450","a31",0.116860422065901,0.320671509359796
"site_number","p450","a32",0.116445760829322,0.322400737465803
"site_number","p450","a33",0.0712476860422066,0.545557139440575
"site_number","p450","a34",0.114846353202518,0.329126585134779
"site_number","p450","a35",0.119141058867086,0.311267613581031
"site_number","p450","a36",0.087360236949278,0.458385536112726
"site_number","p450","a37",-0.115053683820807,0.32824970307044
"site_number","p450","a38",-0.00753794890781192,0.949148768046133
"site_number","p450","a39",0.088456127360237,0.452749757589961
"site_number","p450","a40",0.0112699000370233,0.923986131446024
"site_number","p450","a41",0.116534616808589,0.322029685470011
"site_number","p450","a42",0.11244724176231,0.339381870256503
"site_number","p450","a43",0.117600888559793,0.317598468846884
"site_number","p450","a44",0.119437245464643,0.310059599141121
"site_number","p450","a45",0.1019029988893,0.38680979498049
"site_number","p450","a46",0.117600888559793,0.317598468846884
"site_number","p450","a47",0.121332839689004,0.302400553720687
"site_number","p450","a48",0.11244724176231,0.339381870256503
"site_number","p450","a49",0.128204368752314,0.275683000757268
"site_number","p450","a50",-0.179503887449093,0.125786017790269
"site_number","p450","a51",-0.130159200296187,0.268381262401951
"site_number","p450","a52",-0.103502406516105,0.379370350431908
"site_number","p450","a53",0.0711884487226953,0.545891923370346
"site_number","p450","a54",0.066271751203258,0.574023138316116
"site_number","p450","a55",0.0315586819696409,0.789120105855276
"site_number","p450","a56",-0.0305220288781933,0.795897038587404
"site_number","p450","a57",-0.160014809329878,0.172894786805164
"site_number","p450","a58",0.0573565346168086,0.626685666229125
"site_number","p450","a59",0.11244724176231,0.339381870256503
"site_number","p450","a60",-0.050040725657164,0.671362661128759
"site_number","p450","a61",0.0398815253609774,0.735319022326286
"site_number","p450","a62",0.0727286190299889,0.537220275095151
"site_number","p450","a63",0.134424287301,0.252907378406278
"site_number","p450","a64",0.0504850055534987,0.668614583563312
"site_number","p450","a65",0.106908552388004,0.363818366299733
"site_number","p450","a66",0.11244724176231,0.339381870256503
"site_number","p450","a67",0.106908552388004,0.363818366299733
"site_number","p450","a68",0.115734912995187,0.325379031125
"site_number","p450","a69",0.0842502776749352,0.47458788641663
"site_number","p450","a70",0.126782673084043,0.281076380930055
"site_number","p450","a71",0.119141058867086,0.311267613581031
"site_number","p450","a72",0.0608811551277305,0.605620534385452
"site_number","p450","a73",0.128085894113291,0.276129776497471
"site_number","p450","a74",0.187115883006294,0.11032761445274
"site_number","p450","a75",0.121125509070715,0.303232175530305
"site_number","p450","a76",-0.00697519437245464,0.952948081330138
"site_number","p450","a77",0.0843983709737134,0.473809392807725
"site_number","p450","a78",0.0711588300629396,0.546059352927506
"site_number","p450","a80",0.0868863383931877,0.460834569391872
"site_number","p450","a81",0.181725286930766,0.121112505431271
"site_number","p450","a82",0.0910921880784894,0.439352463723249
"site_number","p450","a83",0.0459237319511292,0.697030026303439
"site_number","p450","a84",-0.105249907441688,0.371341861661944
"site_number","p450","a85",0.00419104035542392,0.971758530071085
"site_number","p450","a86",0.0151795631247686,0.897705762194318
"site_number","p450","a87",0.0123954091077379,0.916410931758628
"site_number","p450","a88",-0.13285449833395,0.25852989246701
"site_number","p450","a89",0.0485894113291374,0.680369734968069
"site_number","p450","a90",0.0695001851166235,0.555475192469024
"site_number","p450","a91",0.000429470566456868,0.997195311501963
"site_number","p450","a92",0.133180303591262,0.257356000628469
"site_number","p450","a93",0.113928174750093,0.333027859274959
"site_number","p450","a94",0.0186745649759348,0.874304988881693
"site_number","p450","a95",0.059163272861903,0.615848688917475
"site_number","p450","a96",0.0215475749722325,0.855148561447247
"site_number","p450","a97",-0.00276934468715291,0.981370483700842
"site_number","p450","a98",0.0236208811551277,0.841375692538932
"site_number","p450","a99",-0.150092558311736,0.201361208105715
"site_number","p450","a100",0.0219622362088116,0.852390371553483
"site_number","p450","a101",-0.0683154387263976,0.562248223862803
"site_number","p450","a102",-0.0499222510181414,0.672096214736606
"site_number","p450","a103",-0.0176675305442429,0.881037404672274
"site_number","p450","a104",-0.0155053683820807,0.895520311758906
"site_number","p450","a105",-0.0480266567937801,0.683874472071124
"site_number","p450","a106",0.0076564235468345,0.948349054745374
"site_number","p450","a107",-0.0234727878563495,0.842357937322577
"site_number","p450","a108",-0.058156238430211,0.621878999867316
"site_number","p450","a109",-0.101636430951499,0.388058163766893
"site_number","p450","a110",-0.0908552388004443,0.440547471694004
"site_number","p450","a111",0.0161273602369493,0.891350268333267
"site_number","p450","a112",0.0392002961865976,0.739678886630809
"site_number","p450","a113",0.0470196223620881,0.690162826205717
"site_number","p450","a114",0.0934024435394298,0.427797557956573
"site_number","p450","a115",0.0800148093298778,0.497142783316538
"site_number","p450","a116",0.0882487967419474,0.453813022043561
"site_number","p450","a117",0.0138171047760089,0.906853011251116
"site_number","p450","a118",0.0574157719363199,0.626329077928232
"site_number","p450","a119",-0.0640207330618289,0.587124096336306
"site_number","p450","a120",0.197334320621992,0.091947217287224
"site_number","p450","a121",0.112891521658645,0.337467682000391
"site_number","p450","a122",0.0982599037393558,0.404079064384861
"site_number","p450","a123",0.00537578674564976,0.963751593634342
"site_number","p450","a124",0.0169270640503517,0.885993142760614
"site_number","p450","a125",-0.242413920770085,0.0376799676581303
"site_number","p450","a126",0.0235912624953721,0.841572122104822
"site_number","p450","a127",-0.0374824139207701,0.750709670402612
"site_number","p450","a128",0.0091965938541281,0.937957730120757
"site_number","p450","a129",0.175357275083302,0.1348782038217
"site_number","p450","a130",0.115971862273232,0.324384315599911
"site_number","p450","a131",0.186347177696169,0.111905406283241
"site_number","sod","a1",-0.0448278415401703,0.703921747772034
"site_number","sod","a2",-0.0415994076268049,0.724362068123723
"site_number","sod","a3",-0.104361347649019,0.375411096119006
"site_number","sod","a4",-0.0765198074787116,0.516169206730393
"site_number","sod","a5",-0.0551055164753795,0.640299043023725
"site_number","sod","a6",-0.0981710477600889,0.404505859854028
"site_number","sod","a7",-0.0854646427249167,0.468224689540237
"site_number","sod","a8",-0.08653091447612,0.462676058941738
"site_number","sod","a9",-0.0918326545723806,0.435629894583319
"site_number","sod","a10",-0.0822362088115513,0.485243732668345
"site_number","sod","a11",0.149707515734913,0.202529916869824
"site_number","sod","a12",-0.094142910033321,0.424131254586322
"site_number","sod","a13",-0.0997704553868937,0.396864206024957
"site_number","sod","a14",-0.094142910033321,0.424131254586322
"site_number","sod","a15",0.112151055164754,0.340661795930538
"site_number","sod","a16",0.0223176601258793,0.850027620863485
"site_number","sod","a17",-0.094142910033321,0.424131254586322
"site_number","sod","a18",-0.094142910033321,0.424131254586322
"site_number","sod","a19",-0.0854646427249167,0.468224689540237
"site_number","sod","a20",-0.0918326545723806,0.435629894583319
"site_number","sod","a21",0.209626064420585,0.073141943528003
"site_number","sod","a22",0.238148833765272,0.0412589198493568
"site_number","sod","a23",-0.0866197704553869,0.462215308214425
"site_number","sod","a24",0.206042206590152,0.0782735884834658
"site_number","sod","a25",0.215046279155868,0.0658988158087913
"site_number","sod","a26",0.0624805627545353,0.596165676653244
"site_number","sod","a27",0.225620140688634,0.0534436838917418
"site_number","sod","a28",0.1635394298408,0.163531712865683
"site_number","sod","a29",-0.0221695668271011,0.851011940464194
"site_number","sod","a30",0.184924102184376,0.114618943963362
"site_number","sod","a31",-0.0790373935579415,0.502426418363604
"site_number","sod","a32",-0.0586005183265457,0.619215456001883
"site_number","sod","a33",0.00712328767123288,0.951948156500664
"site_number","sod","a34",-0.0700037023324695,0.552608579431643
"site_number","sod","a35",-0.0926619770455387,0.431481956401966
"site_number","sod","a36",0.0032136245834876,0.978366397565328
"site_number","sod","a37",0.164842650870048,0.160166729814587
"site_number","sod","a38",0.176275453535727,0.132823059474415
"site_number","sod","a39",0.0102036282858201,0.931168912196611
"site_number","sod","a40",0.14612365790448,0.213641775065424
"site_number","sod","a41",-0.0866197704553869,0.462215308214425
"site_number","sod","a42",-0.0868863383931877,0.460834569391872
"site_number","sod","a43",-0.0851092188078489,0.470082260178602
"site_number","sod","a44",-0.0856719733432062,0.467142957121171
"site_number","sod","a45",-0.0843983709737134,0.473809392807725
"site_number","sod","a46",-0.0851092188078489,0.470082260178602
"site_number","sod","a47",-0.0850499814883376,0.470392244387338
"site_number","sod","a48",-0.0868863383931877,0.460834569391872
"site_number","sod","a49",-0.0961569788967049,0.414250891528772
"site_number","sod","a50",0.243450573861533,0.0368504778460993
"site_number","sod","a51",0.208263606071825,0.0750599484407086
"site_number","sod","a52",0.16857460199926,0.150815804234687
"site_number","sod","a53",0.100155497963717,0.395037435397367
"site_number","sod","a54",0.0131654942613847,0.911232160252809
"site_number","sod","a55",0.233498704183636,0.0454792885158099
"site_number","sod","a56",0.22591632728619,0.0531248037906343
"site_number","sod","a57",0.340244353942984,0.00316271023860159
"site_number","sod","a58",0.0387263976305072,0.742716709085376
"site_number","sod","a59",-0.0868863383931877,0.460834569391872
"site_number","sod","a60",0.213772676786375,0.0675461896565695
"site_number","sod","a61",0.227515734912995,0.0514297642075358
"site_number","sod","a62",0.193009996297668,0.0994059575629276
"site_number","sod","a63",-0.094142910033321,0.424131254586322
"site_number","sod","a64",0.0878933728248797,0.455638982068067
"site_number","sod","a65",-0.103620881155128,0.378822748517082
"site_number","sod","a66",-0.0868863383931877,0.460834569391872
"site_number","sod","a67",-0.103620881155128,0.378822748517082
"site_number","sod","a68",-0.105249907441688,0.371341861661944
"site_number","sod","a69",-0.13877823028508,0.237753764586912
"site_number","sod","a70",-0.0764605701592003,0.516494860908596
"site_number","sod","a71",-0.0926619770455387,0.431481956401966
"site_number","sod","a72",0.0857608293224732,0.466679775429613
"site_number","sod","a73",-0.08836727138097,0.453205272692525
"site_number","sod","a74",-0.0251314328026657,0.831370930492152
"site_number","sod","a75",-0.0841614216956683,0.475055314256574
"site_number","sod","a76",0.237467604590892,0.0418559851705957
"site_number","sod","a77",0.211580895964458,0.0704591388215279
"site_number","sod","a78",0.00549426138467234,0.962951084716869
"site_number","sod","a80",0.171743798593114,0.143201592210825
"site_number","sod","a81",-0.112239911144021,0.340277499085946
"site_number","sod","a82",0.129892632358386,0.269369180551933
"site_number","sod","a83",0.16700481303221,0.154697961364951
"site_number","sod","a84",0.100392447241762,0.393915760173772
"site_number","sod","a85",0.179207700851536,0.126419458425529
"site_number","sod","a86",0.200088855979267,0.0874315795115378
"site_number","sod","a87",0.141740096260644,0.227813078203181
"site_number","sod","a88",0.153972602739726,0.189853565620437
"site_number","sod","a89",0.219222510181414,0.0607241944384755
"site_number","sod","a90",0.0151203258052573,0.898103199382903
"site_number","sod","a91",0.235690485005553,0.0434474892314763
"site_number","sod","a92",0.203731951129211,0.0817317192353207
"site_number","sod","a93",0.00475379489078119,0.967954837096621
"site_number","sod","a94",0.250025916327286,0.031937869577204
"site_number","sod","a95",0.246708626434654,0.0343424733087266
"site_number","sod","a96",0.261725286930766,0.0245590170491933
"site_number","sod","a97",0.250174009626064,0.0318339188143018
"site_number","sod","a98",0.175298037763791,0.135011619573975
"site_number","sod","a99",0.239067012217697,0.0404654237752283
"site_number","sod","a100",0.271321732691596,0.0196421018992875
"site_number","sod","a101",0.285864494631618,0.0138077705854629
"site_number","sod","a102",0.298689374305813,0.00997628472556018
"site_number","sod","a103",0.283317289892632,0.0147050089224059
"site_number","sod","a104",0.281540170307294,0.0153605316280391
"site_number","sod","a105",0.250233246945576,0.0317924184800887
"site_number","sod","a106",0.309737134394669,0.00745799888744147
"site_number","sod","a107",0.113631988152536,0.33429257631178
"site_number","sod","a108",0.290840429470566,0.0121913547106569
"site_number","sod","a109",0.239392817475009,0.040186937981325
"site_number","sod","a110",0.31714179933358,0.00610137647005707
"site_number","sod","a111",0.246293965198075,0.0346534810283134
"site_number","sod","a112",0.196090336912255,0.0940460551700631
"site_number","sod","a113",0.0277674935209182,0.813976810921806
"site_number","sod","a114",0.00981858570899667,0.933764081351642
"site_number","sod","a115",-0.0546612365790448,0.643000220944199
"site_number","sod","a116",0.230092558311736,0.048792709128043
"site_number","sod","a117",0.206693817104776,0.0773197028543462
"site_number","sod","a118",0.152935949648278,0.192880362299095
"site_number","sod","a119",0.0386671603109959,0.743096715455418
"site_number","sod","a120",-0.127908182154757,0.27680085083973
"site_number","sod","a121",0.00724176231025546,0.951148270175063
"site_number","sod","a122",0.12870788596816,0.273789621000555
"site_number","sod","a123",0.234920399851907,0.0441525934008231
"site_number","sod","a124",0.163865235098112,0.162685591777178
"site_number","sod","a125",0.222806368011847,0.0565521757935488
"site_number","sod","a126",-0.0592225101814143,0.615494753188642
"site_number","sod","a127",0.221828952239911,0.0576660128135683
"site_number","sod","a128",0.192773047019622,0.0998279917674932
"site_number","sod","a129",0.0762236208811551,0.517798525018029
"site_number","sod","a130",-0.0600222139948167,0.610725263748453
"site_number","sod","a131",-0.0765055646490033,0.517067805542327
"site_number","ci_wet_volume","a1",0.0232664909444417,0.844011362303627
"site_number","ci_wet_volume","a2",0.107831521684583,0.36046474224859
"site_number","ci_wet_volume","a3",0.128076775103458,0.276821606358203
"site_number","ci_wet_volume","a4",0.0646604070422868,0.584149633289255
"site_number","ci_wet_volume","a5",0.103788394995956,0.378858578615157
"site_number","ci_wet_volume","a6",0.0947691123828661,0.42187905365347
"site_number","ci_wet_volume","a7",0.0730724801526897,0.536101083033412
"site_number","ci_wet_volume","a8",0.0738425995219519,0.531801633472963
"site_number","ci_wet_volume","a9",0.0912147152939635,0.439573686008042
"site_number","ci_wet_volume","a10",0.0541305056664128,0.646911655411732
"site_number","ci_wet_volume","a11",0.014306448282833,0.903707134919887
"site_number","ci_wet_volume","a12",0.077900536198449,0.509433093855913
"site_number","ci_wet_volume","a13",0.0842688309827329,0.475327526368757
"site_number","ci_wet_volume","a14",0.077900536198449,0.509433093855913
"site_number","ci_wet_volume","a15",-0.0392168478808922,0.740085330277847
