"Comparison","Z","P.adjusted"
"Des Moines Marina - Point Defiance Ferry",0.20260644638606,1
"Discovery Bay - Point Defiance Ferry",0.321786708966095,1
"Donkey Creek Delta - Point Defiance Ferry",-1.24146106854203,1
"Eagle Harbor Dr - Point Defiance Ferry",0.905769995608266,1
"Eastsound, Fishing Bay - Point Defiance Ferry",0.196647433257058,1
"Edmonds Ferry - Point Defiance Ferry",-2.13134036247296,1
"Edmonds Marina - Point Defiance Ferry",1.32290091463839,1
"Eld Inlet - Point Defiance Ferry",0.889879293930928,1
"Elliot Bay Myrtle Edwards - Point Defiance Ferry",1.13399329973078,1
"Elliott Bay, Harbor Island, Pier 17 - Point Defiance Ferry",-0.385349515675447,1
"Everett Harbor - Point Defiance Ferry",-1.3467369671544,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Point Defiance Ferry",1.17988459954235,1
"Filucy Bay - Point Defiance Ferry",-0.456857673223468,1
"Friday Harbor - Point Defiance Ferry",-0.494132974033354,1
"Gig Harbor Boat Launch - Point Defiance Ferry",1.23550205541303,1
"Hood Canal Holly - Point Defiance Ferry",-1.88725136466757,1
"Jamestown - Point Defiance Ferry",0.420678628557721,1
"Kingston Marina - Point Defiance Ferry",-0.528365830771489,1
"Kitsap St Boat Launch - Point Defiance Ferry",0.730972277157548,1
"Kopachuck State Park - Point Defiance Ferry",-0.464803024062137,1
"Lions Park - Point Defiance Ferry",0.96138745147895,1
"Locust Beach - Point Defiance Ferry",-0.031781403354676,1
"Madrona Pont - Point Defiance Ferry",-0.516447804513485,1
"Manchester, Stormwater Outfall - Point Defiance Ferry",-0.907756333317934,1
"Maple Hollow Park - Point Defiance Ferry",-0.866043241414921,1
"Maristone Island - Point Defiance Ferry",-0.269814568661159,1
"Meyer's Point - Henderson Inlet - Point Defiance Ferry",1.27125613418704,1
"Miller Creek - Point Defiance Ferry",-0.784603395318564,1
"Minter Bay - Point Defiance Ferry",-0.353568112320771,1
"Mukilteo - Point Defiance Ferry",0.111234911741366,1
"N Avenue Park - Point Defiance Ferry",-1.57913847918546,1
"North Camano - Point Defiance Ferry",-1.87907547334522,1
"Oak Bay County Park - Point Defiance Ferry",0.699190873802872,1
"Penn Cove Reference - Point Defiance Ferry",1.07659503863965,1
"Pennrose Point State Park - Point Defiance Ferry",-0.528365830771489,1
"Aiston Preserve - Port Angeles Yacht Club",-0.853687492780066,1
"Arroyo Beach - Port Angeles Yacht Club",0.602771833430483,1
"Blair Waterway - Port Angeles Yacht Club",0.258209640976809,1
"Blair Waterway #2 - Port Angeles Yacht Club",0.558487144809389,1
"Brackenwood Ln - Port Angeles Yacht Club",0.242978173391098,1
"Broad Spit (Fisherman's Point) - Port Angeles Yacht Club",0.410524316833915,1
"Browns Point Lighthouse - Port Angeles Yacht Club",-1.05604841927594,1
"Cap Sante - Port Angeles Yacht Club",1.09248574031699,1
"Chambers Bay Park - Port Angeles Yacht Club",1.51589367876834,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Port Angeles Yacht Club",-0.60780808746788,1
"Chimacum Creek delta - Port Angeles Yacht Club",-1.31498336823302,1
"Chuckanut, Clark's Point - Port Angeles Yacht Club",1.11987552153987,1
"Comm Bay Skookum - Port Angeles Yacht Club",0.810894321944022,1
"Comm Bay, Dick Gilmur Launch - Port Angeles Yacht Club",1.30265313256839,1
"Comm Bay, Milwaukee Waterway - Port Angeles Yacht Club",0.437620392151941,1
"Des Moines Marina - Port Angeles Yacht Club",0.440987252005336,1
"Discovery Bay - Port Angeles Yacht Club",0.571542688454284,1
"Donkey Creek Delta - Port Angeles Yacht Club",-1.14090945296775,1
"Eagle Harbor Dr - Port Angeles Yacht Club",1.21126432705413,1
"Eastsound, Fishing Bay - Port Angeles Yacht Club",0.434459480182889,1
"Edmonds Ferry - Port Angeles Yacht Club",-2.11572337845323,1
"Edmonds Marina - Port Angeles Yacht Club",1.66820835462545,1
"Eld Inlet - Port Angeles Yacht Club",1.1938569355276,1
"Elliot Bay Myrtle Edwards - Port Angeles Yacht Club",1.48976496748827,1
"Elliott Bay, Harbor Island, Pier 17 - Port Angeles Yacht Club",-0.203086234476141,1
"Everett Harbor - Port Angeles Yacht Club",-1.25623342183099,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Port Angeles Yacht Club",1.51154183088671,1
"Filucy Bay - Port Angeles Yacht Club",-0.28141949634551,1
"Friday Harbor - Port Angeles Yacht Club",-0.313911447374007,1
"Gig Harbor Boat Launch - Port Angeles Yacht Club",1.57246770122955,1
"Hood Canal Holly - Port Angeles Yacht Club",-1.86511364078779,1
"Jamestown - Port Angeles Yacht Club",0.715230535293404,1
"Kingston Marina - Port Angeles Yacht Club",-0.359752758214879,1
"Kitsap St Boat Launch - Port Angeles Yacht Club",1.01978302026234,1
"Kopachuck State Park - Port Angeles Yacht Club",-0.290123192108773,1
"Lions Park - Port Angeles Yacht Club",1.27219019739697,1
"Locust Beach - Port Angeles Yacht Club",0.184228226989071,1
"Madrona Pont - Port Angeles Yacht Club",-0.346697214569984,1
"Manchester, Stormwater Outfall - Port Angeles Yacht Club",-0.775354230910697,1
"Maple Hollow Park - Port Angeles Yacht Club",-0.729659828153565,1
"Maristone Island - Port Angeles Yacht Club",-0.056764328197889,1
"Meyer's Point - Henderson Inlet - Port Angeles Yacht Club",1.61163433216424,1
"Miller Creek - Port Angeles Yacht Club",-0.640446946580117,1
"Minter Bay - Port Angeles Yacht Club",-0.168271451423088,1
"Mukilteo - Port Angeles Yacht Club",0.340894750727809,1
"N Avenue Park - Port Angeles Yacht Club",-1.51081652290644,1
"North Camano - Port Angeles Yacht Club",-1.83938103796962,1
"Oak Bay County Park - Port Angeles Yacht Club",0.984968237209286,1
"Penn Cove Reference - Port Angeles Yacht Club",1.39839378596429,1
"Pennrose Point State Park - Port Angeles Yacht Club",-0.359752758214879,1
"Point Defiance Ferry - Port Angeles Yacht Club",0.219043010042124,1
"Aiston Preserve - Purdy - Dexters",0.675354821286865,1
"Arroyo Beach - Purdy - Dexters",2.07745227472836,1
"Blair Waterway - Purdy - Dexters",1.69037339092683,1
"Blair Waterway #2 - Purdy - Dexters",1.96448799486091,1
"Brackenwood Ln - Purdy - Dexters",1.67646902695916,1
"Broad Spit (Fisherman's Point) - Purdy - Dexters",1.82941703060354,1
"Browns Point Lighthouse - Purdy - Dexters",0.490625414287811,1
"Cap Sante - Purdy - Dexters",2.35819994185764,1
"Chambers Bay Park - Purdy - Dexters",2.8384765871145,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Purdy - Dexters",0.899810982479265,1
"Chimacum Creek delta - Purdy - Dexters",0.254251226837408,1
"Chuckanut, Clark's Point - Purdy - Dexters",2.47696312395506,1
"Comm Bay Skookum - Purdy - Dexters",2.19490316918231,1
"Comm Bay, Dick Gilmur Launch - Purdy - Dexters",2.64381549156711,1
"Comm Bay, Milwaukee Waterway - Purdy - Dexters",1.92837486900305,1
"Des Moines Marina - Purdy - Dexters",1.85722575853888,1
"Discovery Bay - Purdy - Dexters",1.97640602111891,1
"Donkey Creek Delta - Purdy - Dexters",0.413158243610788,1
"Eagle Harbor Dr - Purdy - Dexters",2.56038930776109,1
"Eastsound, Fishing Bay - Purdy - Dexters",1.85126674540988,1
"Edmonds Ferry - Purdy - Dexters",-0.47672105032014,1
"Edmonds Marina - Purdy - Dexters",2.97752022679121,1
"Eld Inlet - Purdy - Dexters",2.54449860608375,1
"Elliot Bay Myrtle Edwards - Purdy - Dexters",2.87811519536546,1
"Elliott Bay, Harbor Island, Pier 17 - Purdy - Dexters",1.26926979647737,1
"Everett Harbor - Purdy - Dexters",0.307882344998424,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Purdy - Dexters",2.83450391169517,1
"Filucy Bay - Purdy - Dexters",1.19776163892935,1
"Friday Harbor - Purdy - Dexters",1.24998892160132,1
"Gig Harbor Boat Launch - Purdy - Dexters",2.89012136756585,1
"Hood Canal Holly - Purdy - Dexters",-0.0747067219680093,1
"Jamestown - Purdy - Dexters",2.23322327125728,1
"Kingston Marina - Purdy - Dexters",1.12625348138133,1
"Kitsap St Boat Launch - Purdy - Dexters",2.38559158931037,1
"Kopachuck State Park - Purdy - Dexters",1.18981628809068,1
"Lions Park - Purdy - Dexters",2.61600676363177,1
"Locust Beach - Purdy - Dexters",1.62283790879814,1
"Madrona Pont - Purdy - Dexters",1.13817150763933,1
"Manchester, Stormwater Outfall - Purdy - Dexters",0.746862978834886,1
"Maple Hollow Park - Purdy - Dexters",0.788576070737899,1
"Maristone Island - Purdy - Dexters",1.5427300740384,1
"Meyer's Point - Henderson Inlet - Purdy - Dexters",2.92587544633986,1
"Miller Creek - Purdy - Dexters",0.870015916834256,1
"Minter Bay - Purdy - Dexters",1.30105119983205,1
"Mukilteo - Purdy - Dexters",1.76585422389419,1
"N Avenue Park - Purdy - Dexters",0.0754808329673555,1
"North Camano - Purdy - Dexters",-0.224456161192399,1
"Oak Bay County Park - Purdy - Dexters",2.35381018595569,1
"Penn Cove Reference - Purdy - Dexters",2.73121435079247,1
"Pennrose Point State Park - Purdy - Dexters",1.12625348138133,1
"Point Defiance Ferry - Purdy - Dexters",1.65461931215282,1
"Port Angeles Yacht Club - Purdy - Dexters",1.59350163265744,1
"Aiston Preserve - Purdy, Burley Lagoon",-1.88900716189356,1
"Arroyo Beach - Purdy, Burley Lagoon",-0.625622595937145,1
"Blair Waterway - Purdy, Burley Lagoon",-0.87398859225359,1
"Blair Waterway #2 - Purdy, Burley Lagoon",-0.59987398831951,1
"Brackenwood Ln - Purdy, Burley Lagoon",-0.887892956221261,1
"Broad Spit (Fisherman's Point) - Purdy, Burley Lagoon",-0.734944952576883,1
"Browns Point Lighthouse - Purdy, Burley Lagoon",-2.07373656889261,1
"Cap Sante - Purdy, Burley Lagoon",-0.0159379252633998,1
"Chambers Bay Park - Purdy, Burley Lagoon",0.274114603934081,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Purdy, Burley Lagoon",-1.66455100070116,1
"Chimacum Creek delta - Purdy, Burley Lagoon",-2.31011075634301,1
"Chuckanut, Clark's Point - Purdy, Burley Lagoon",-0.087398859225359,1
"Comm Bay Skookum - Purdy, Burley Lagoon",-0.369458813998109,1
"Comm Bay, Dick Gilmur Launch - Purdy, Burley Lagoon",0.07945350838669,1
"Comm Bay, Milwaukee Waterway - Purdy, Burley Lagoon",-0.774700001662462,1
"Des Moines Marina - Purdy, Burley Lagoon",-0.707136224641541,1
"Discovery Bay - Purdy, Burley Lagoon",-0.587955962061506,1
"Donkey Creek Delta - Purdy, Burley Lagoon",-2.15120373956963,1
"Eagle Harbor Dr - Purdy, Burley Lagoon",-0.0039726754193345,1
"Eastsound, Fishing Bay - Purdy, Burley Lagoon",-0.713095237770543,1
"Edmonds Ferry - Purdy, Burley Lagoon",-3.04108303350056,1
"Edmonds Marina - Purdy, Burley Lagoon",0.413158243610788,1
"Eld Inlet - Purdy, Burley Lagoon",-0.0198633770966725,1
"Elliot Bay Myrtle Edwards - Purdy, Burley Lagoon",0.175040324699951,1
"Elliott Bay, Harbor Island, Pier 17 - Purdy, Burley Lagoon",-1.29509218670305,1
"Everett Harbor - Purdy, Burley Lagoon",-2.256479638182,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Purdy, Burley Lagoon",0.270141928514746,1
"Filucy Bay - Purdy, Burley Lagoon",-1.36660034425107,1
"Friday Harbor - Purdy, Burley Lagoon",-1.45308594906419,1
"Gig Harbor Boat Launch - Purdy, Burley Lagoon",0.325759384385429,1
"Hood Canal Holly - Purdy, Burley Lagoon",-2.88382452956121,1
"Jamestown - Purdy, Burley Lagoon",-0.575894536335916,1
"Kingston Marina - Purdy, Burley Lagoon",-1.43810850179909,1
"Kitsap St Boat Launch - Purdy, Burley Lagoon",-0.178770393870053,1
"Kopachuck State Park - Purdy, Burley Lagoon",-1.37454569508974,1
"Lions Park - Purdy, Burley Lagoon",0.0516447804513485,1
"Locust Beach - Purdy, Burley Lagoon",-0.941524074382277,1
"Madrona Pont - Purdy, Burley Lagoon",-1.42619047554109,1
"Manchester, Stormwater Outfall - Purdy, Burley Lagoon",-1.81749900434553,1
"Maple Hollow Park - Purdy, Burley Lagoon",-1.77578591244252,1
"Maristone Island - Purdy, Burley Lagoon",-1.2663877335548,1
"Meyer's Point - Henderson Inlet - Purdy, Burley Lagoon",0.36151346315944,1
"Miller Creek - Purdy, Burley Lagoon",-1.69434606634617,1
"Minter Bay - Purdy, Burley Lagoon",-1.26331078334837,1
"Mukilteo - Purdy, Burley Lagoon",-0.798507759286235,1
"N Avenue Park - Purdy, Burley Lagoon",-2.48888115021307,1
"North Camano - Purdy, Burley Lagoon",-2.78881814437282,1
"Oak Bay County Park - Purdy, Burley Lagoon",-0.210551797224729,1
"Penn Cove Reference - Purdy, Burley Lagoon",0.166852367612049,1
"Pennrose Point State Park - Purdy, Burley Lagoon",-1.43810850179909,1
"Point Defiance Ferry - Purdy, Burley Lagoon",-0.909742671027601,1
"Port Angeles Yacht Club - Purdy, Burley Lagoon",-1.21561617493576,1
"Purdy - Dexters - Purdy, Burley Lagoon",-2.56436198318042,1
"Aiston Preserve - Raft Island Park",-0.0834261838060245,1
"Arroyo Beach - Raft Island Park",1.27762686760658,1
"Blair Waterway - Raft Island Park",0.931592385833941,1
"Blair Waterway #2 - Raft Island Park",1.20570698976802,1
"Brackenwood Ln - Raft Island Park",0.91768802186627,1
"Broad Spit (Fisherman's Point) - Raft Island Park",1.07063602551065,1
"Browns Point Lighthouse - Raft Island Park",-0.268155590805079,1
"Cap Sante - Raft Island Park",1.65570523601702,1
"Chambers Bay Park - Raft Island Park",2.07969558202161,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Raft Island Park",0.141029977386375,1
"Chimacum Creek delta - Raft Island Park",-0.504529778255482,1
"Chuckanut, Clark's Point - Raft Island Park",1.71818211886217,1
"Comm Bay Skookum - Raft Island Park",1.43612216408942,1
"Comm Bay, Dick Gilmur Launch - Raft Island Park",1.88503448647422,1
"Comm Bay, Milwaukee Waterway - Raft Island Park",1.12854946188126,1
"Des Moines Marina - Raft Island Park",1.09844475344599,1
"Discovery Bay - Raft Island Park",1.21762501602602,1
"Donkey Creek Delta - Raft Island Park",-0.345622761482102,1
"Eagle Harbor Dr - Raft Island Park",1.8016083026682,1
"Eastsound, Fishing Bay - Raft Island Park",1.09248574031699,1
"Edmonds Ferry - Raft Island Park",-1.23550205541303,1
"Edmonds Marina - Raft Island Park",2.21873922169832,1
"Eld Inlet - Raft Island Park",1.78571760099086,1
"Elliot Bay Myrtle Edwards - Raft Island Park",2.07828978824367,1
"Elliott Bay, Harbor Island, Pier 17 - Raft Island Park",0.510488791384483,1
"Everett Harbor - Raft Island Park",-0.450898660094466,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Raft Island Park",2.07572290660228,1
"Filucy Bay - Raft Island Park",0.438980633836462,1
"Friday Harbor - Raft Island Park",0.450163514479539,1
"Gig Harbor Boat Launch - Raft Island Park",2.13134036247296,1
"Hood Canal Holly - Raft Island Park",-0.905909667359646,1
"Jamestown - Raft Island Park",1.40202032586565,1
"Kingston Marina - Raft Island Park",0.367472476288441,1
"Kitsap St Boat Launch - Raft Island Park",1.62681058421748,1
"Kopachuck State Park - Raft Island Park",0.431035282997793,1
"Lions Park - Raft Island Park",1.85722575853888,1
"Locust Beach - Raft Island Park",0.864056903705254,1
"Madrona Pont - Raft Island Park",0.379390502546445,1
"Manchester, Stormwater Outfall - Raft Island Park",-0.0119180262580035,1
"Maple Hollow Park - Raft Island Park",0.0297950656450088,1
"Maristone Island - Raft Island Park",0.711527128646767,1
"Meyer's Point - Henderson Inlet - Raft Island Park",2.16709444124697,1
"Miller Creek - Raft Island Park",0.111234911741366,1
"Minter Bay - Raft Island Park",0.54227019473916,1
"Mukilteo - Raft Island Park",1.0070732188013,1
"N Avenue Park - Raft Island Park",-0.683300172125534,1
"North Camano - Raft Island Park",-0.983237166285289,1
"Oak Bay County Park - Raft Island Park",1.5950291808628,1
"Penn Cove Reference - Raft Island Park",1.97243334569958,1
"Pennrose Point State Park - Raft Island Park",0.367472476288441,1
"Point Defiance Ferry - Raft Island Park",0.89583830705993,1
"Port Angeles Yacht Club - Raft Island Park",0.762298687265802,1
"Purdy - Dexters - Raft Island Park",-0.75878100509289,1
"Purdy, Burley Lagoon - Raft Island Park",1.80558097808753,1
"Aiston Preserve - Reach Island",-0.407199230481786,1
"Arroyo Beach - Reach Island",0.93634011011744,1
"Blair Waterway - Reach Island",0.607819339158179,1
"Blair Waterway #2 - Reach Island",0.881933943092259,1
"Brackenwood Ln - Reach Island",0.593914975190508,1
"Broad Spit (Fisherman's Point) - Reach Island",0.746862978834886,1
"Browns Point Lighthouse - Reach Island",-0.591928637480841,1
"Cap Sante - Reach Island",1.35594964164,1
"Chambers Bay Park - Reach Island",1.75592253534585,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Reach Island",-0.182743069289387,1
"Chimacum Creek delta - Reach Island",-0.828302824931244,1
"Chuckanut, Clark's Point - Reach Island",1.39440907218641,1
"Comm Bay Skookum - Reach Island",1.11234911741366,1
"Comm Bay, Dick Gilmur Launch - Reach Island",1.56126143979846,1
"Comm Bay, Milwaukee Waterway - Reach Island",0.787262704392123,1
"Des Moines Marina - Reach Island",0.774671706770228,1
"Discovery Bay - Reach Island",0.893851969350263,1
"Donkey Creek Delta - Reach Island",-0.669395808157864,1
"Eagle Harbor Dr - Reach Island",1.47783525599243,1
"Eastsound, Fishing Bay - Reach Island",0.768712693641226,1
"Edmonds Ferry - Reach Island",-1.55927510208879,1
"Edmonds Marina - Reach Island",1.89496617502256,1
"Eld Inlet - Reach Island",1.4619445543151,1
"Elliot Bay Myrtle Edwards - Reach Island",1.73700303075454,1
"Elliott Bay, Harbor Island, Pier 17 - Reach Island",0.186715744708722,1
"Everett Harbor - Reach Island",-0.774671706770228,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Reach Island",1.75194985992652,1
"Filucy Bay - Reach Island",0.115207587160701,1
"Friday Harbor - Reach Island",0.1088767569904,1
"Gig Harbor Boat Launch - Reach Island",1.8075673157972,1
"Hood Canal Holly - Reach Island",-1.26058526971262,1
"Jamestown - Reach Island",1.04734472351267,1
"Kingston Marina - Reach Island",0.0436994296126795,1
"Kitsap St Boat Launch - Reach Island",1.30303753754172,1
"Kopachuck State Park - Reach Island",0.107262236322032,1
"Lions Park - Reach Island",1.53345271186312,1
"Locust Beach - Reach Island",0.540283857029492,1
"Madrona Pont - Reach Island",0.055617455870683,1
"Manchester, Stormwater Outfall - Reach Island",-0.335691072933765,1
"Maple Hollow Park - Reach Island",-0.293977981030753,1
"Maristone Island - Reach Island",0.356851526293791,1
"Meyer's Point - Henderson Inlet - Reach Island",1.84332139457121,1
"Miller Creek - Reach Island",-0.212538134934396,1
"Minter Bay - Reach Island",0.218497148063398,1
"Mukilteo - Reach Island",0.683300172125534,1
"N Avenue Park - Reach Island",-1.0070732188013,1
"North Camano - Reach Island",-1.30701021296105,1
"Oak Bay County Park - Reach Island",1.27125613418704,1
"Penn Cove Reference - Reach Island",1.64866029902382,1
"Pennrose Point State Park - Reach Island",0.0436994296126795,1
"Point Defiance Ferry - Reach Island",0.572065260384168,1
"Port Angeles Yacht Club - Reach Island",0.407623084912827,1
"Purdy - Dexters - Reach Island",-1.08255405176865,1
"Purdy, Burley Lagoon - Reach Island",1.48180793141177,1
"Raft Island Park - Reach Island",-0.323773046675762,1
"Aiston Preserve - Rich Passage",0.200620108676392,1
"Arroyo Beach - Rich Passage",1.57703794933018,1
"Blair Waterway - Rich Passage",1.21563867831636,1
"Blair Waterway #2 - Rich Passage",1.48975328225044,1
"Brackenwood Ln - Rich Passage",1.20173431434869,1
"Broad Spit (Fisherman's Point) - Rich Passage",1.35468231799307,1
"Browns Point Lighthouse - Rich Passage",0.015890701677338,1
"Cap Sante - Rich Passage",1.91868100286311,1
"Chambers Bay Park - Rich Passage",2.36374187450403,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Rich Passage",0.425076269868792,1
"Chimacum Creek delta - Rich Passage",-0.220483485773065,1
"Chuckanut, Clark's Point - Rich Passage",2.00222841134459,1
"Comm Bay Skookum - Rich Passage",1.72016845657184,1
"Comm Bay, Dick Gilmur Launch - Rich Passage",2.16908077895664,1
"Comm Bay, Milwaukee Waterway - Rich Passage",1.42796054360486,1
"Des Moines Marina - Rich Passage",1.38249104592841,1
"Discovery Bay - Rich Passage",1.50167130850844,1
"Donkey Creek Delta - Rich Passage",-0.0615764689996848,1
"Eagle Harbor Dr - Rich Passage",2.08565459515061,1
"Eastsound, Fishing Bay - Rich Passage",1.3765320327994,1
"Edmonds Ferry - Rich Passage",-0.951455762930613,1
"Edmonds Marina - Rich Passage",2.50278551418074,1
"Eld Inlet - Rich Passage",2.06976389347328,1
"Elliot Bay Myrtle Edwards - Rich Passage",2.37770086996727,1
"Elliott Bay, Harbor Island, Pier 17 - Rich Passage",0.7945350838669,1
"Everett Harbor - Rich Passage",-0.166852367612049,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Rich Passage",2.35976919908469,1
"Filucy Bay - Rich Passage",0.723026926318879,1
"Friday Harbor - Rich Passage",0.749574596203139,1
"Gig Harbor Boat Launch - Rich Passage",2.41538665495538,1
"Hood Canal Holly - Rich Passage",-0.594752543822986,1
"Jamestown - Rich Passage",1.71317744940231,1
"Kingston Marina - Rich Passage",0.651518768770858,1
"Kitsap St Boat Launch - Rich Passage",1.9108568766999,1
"Kopachuck State Park - Rich Passage",0.71508157548021,1
"Lions Park - Rich Passage",2.1412720510213,1
"Locust Beach - Rich Passage",1.14810319618767,1
"Madrona Pont - Rich Passage",0.663436795028862,1
"Manchester, Stormwater Outfall - Rich Passage",0.272128266224413,1
"Maple Hollow Park - Rich Passage",0.313841358127426,1
"Maristone Island - Rich Passage",1.02268425218343,1
"Meyer's Point - Henderson Inlet - Rich Passage",2.45114073372939,1
"Miller Creek - Rich Passage",0.395281204223783,1
"Minter Bay - Rich Passage",0.826316487221576,1
"Mukilteo - Rich Passage",1.29111951128371,1
"N Avenue Park - Rich Passage",-0.399253879643117,1
"North Camano - Rich Passage",-0.699190873802872,1
"Oak Bay County Park - Rich Passage",1.87907547334522,1
"Penn Cove Reference - Rich Passage",2.256479638182,1
"Pennrose Point State Park - Rich Passage",0.651518768770858,1
"Point Defiance Ferry - Rich Passage",1.17988459954235,1
"Port Angeles Yacht Club - Rich Passage",1.07345581080246,1
"Purdy - Dexters - Rich Passage",-0.474734712610473,1
"Purdy, Burley Lagoon - Rich Passage",2.08962727056995,1
"Raft Island Park - Rich Passage",0.284046292482417,1
"Reach Island - Rich Passage",0.607819339158179,1
"Aiston Preserve - Rocky Point",-1.67845536466883,1
"Arroyo Beach - Rocky Point",-0.403681514379791,1
"Blair Waterway - Rocky Point",-0.663436795028862,1
"Blair Waterway #2 - Rocky Point",-0.389322191094781,1
"Brackenwood Ln - Rocky Point",-0.677341158996533,1
"Broad Spit (Fisherman's Point) - Rocky Point",-0.524393155352154,1
"Browns Point Lighthouse - Rocky Point",-1.86318477166788,1
"Cap Sante - Rocky Point",0.178995160650488,1
"Chambers Bay Park - Rocky Point",0.484666401158809,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Rocky Point",-1.45399920347643,1
"Chimacum Creek delta - Rocky Point",-2.09955895911828,1
"Chuckanut, Clark's Point - Rocky Point",0.12315293799937,1
"Comm Bay Skookum - Rocky Point",-0.15890701677338,1
"Comm Bay, Dick Gilmur Launch - Rocky Point",0.290005305611419,1
"Comm Bay, Milwaukee Waterway - Rocky Point",-0.552758920105108,1
"Des Moines Marina - Rocky Point",-0.496584427416813,1
"Discovery Bay - Rocky Point",-0.377404164836778,1
"Donkey Creek Delta - Rocky Point",-1.9406519423449,1
"Eagle Harbor Dr - Rocky Point",0.206579121805394,1
"Eastsound, Fishing Bay - Rocky Point",-0.502543440545814,1
"Edmonds Ferry - Rocky Point",-2.83053123627583,1
"Edmonds Marina - Rocky Point",0.623710040835517,1
"Eld Inlet - Rocky Point",0.190688420128056,1
"Elliot Bay Myrtle Edwards - Rocky Point",0.396981406257305,1
"Elliott Bay, Harbor Island, Pier 17 - Rocky Point",-1.08454038947832,1
"Everett Harbor - Rocky Point",-2.04592784095727,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Rocky Point",0.480693725739475,1
"Filucy Bay - Rocky Point",-1.15604854702634,1
"Friday Harbor - Rocky Point",-1.23114486750683,1
"Gig Harbor Boat Launch - Rocky Point",0.536311181610158,1
"Hood Canal Holly - Rocky Point",-2.65317659183473,1
"Jamestown - Rocky Point",-0.345246598609441,1
"Kingston Marina - Rocky Point",-1.22755670457436,1
"Kitsap St Boat Launch - Rocky Point",0.031781403354676,1
"Kopachuck State Park - Rocky Point",-1.16399389786501,1
"Lions Park - Rocky Point",0.262196577676077,1
"Locust Beach - Rocky Point",-0.730972277157548,1
"Madrona Pont - Rocky Point",-1.21563867831636,1
"Manchester, Stormwater Outfall - Rocky Point",-1.60694720712081,1
"Maple Hollow Park - Rocky Point",-1.56523411521779,1
"Maristone Island - Rocky Point",-1.03573979582832,1
"Meyer's Point - Henderson Inlet - Rocky Point",0.572065260384168,1
"Miller Creek - Rocky Point",-1.48379426912144,1
"Minter Bay - Rocky Point",-1.05275898612364,1
"Mukilteo - Rocky Point",-0.587955962061506,1
"N Avenue Park - Rocky Point",-2.27832935298834,1
"North Camano - Rocky Point",-2.57826634714809,1
"Oak Bay County Park - Rocky Point",0,1
"Penn Cove Reference - Rocky Point",0.377404164836778,1
"Pennrose Point State Park - Rocky Point",-1.22755670457436,1
"Point Defiance Ferry - Rocky Point",-0.699190873802872,1
"Port Angeles Yacht Club - Rocky Point",-0.984968237209286,1
"Purdy - Dexters - Rocky Point",-2.35381018595569,1
"Purdy, Burley Lagoon - Rocky Point",0.210551797224729,1
"Raft Island Park - Rocky Point",-1.5950291808628,1
"Reach Island - Rocky Point",-1.27125613418704,1
"Rich Passage - Rocky Point",-1.87907547334522,1
"Aiston Preserve - S of Skunk Island",-1.45995821660543,1
"Arroyo Beach - S of Skunk Island",-0.173365297669329,1
"Blair Waterway - S of Skunk Island",-0.444939646965464,1
"Blair Waterway #2 - S of Skunk Island",-0.170825043031384,1
"Brackenwood Ln - S of Skunk Island",-0.458844010933135,1
"Broad Spit (Fisherman's Point) - S of Skunk Island",-0.305896007288757,1
"Browns Point Lighthouse - S of Skunk Island",-1.64468762360448,1
"Cap Sante - S of Skunk Island",0.381284212070561,1
"Chambers Bay Park - S of Skunk Island",0.703163549222207,1
"Cherry Point Aquatic Reserve, Conoco Phillips - S of Skunk Island",-1.23550205541303,1
"Chimacum Creek delta - S of Skunk Island",-1.88106181105489,1
"Chuckanut, Clark's Point - S of Skunk Island",0.341650086062767,1
"Comm Bay Skookum - S of Skunk Island",0.0595901312900175,1
"Comm Bay, Dick Gilmur Launch - S of Skunk Island",0.508502453674816,1
"Comm Bay, Milwaukee Waterway - S of Skunk Island",-0.322442703394646,1
"Des Moines Marina - S of Skunk Island",-0.278087279353415,1
"Discovery Bay - S of Skunk Island",-0.15890701677338,1
"Donkey Creek Delta - S of Skunk Island",-1.72215479428151,1
"Eagle Harbor Dr - S of Skunk Island",0.425076269868792,1
"Eastsound, Fishing Bay - S of Skunk Island",-0.284046292482417,1
"Edmonds Ferry - S of Skunk Island",-2.61203408821244,1
"Edmonds Marina - S of Skunk Island",0.842207188898914,1
"Eld Inlet - S of Skunk Island",0.409185568191454,1
"Elliot Bay Myrtle Edwards - S of Skunk Island",0.627297622967766,1
"Elliott Bay, Harbor Island, Pier 17 - S of Skunk Island",-0.866043241414921,1
